作者,作者身分,"文獻名稱	",年份,施引文獻,連結,摘要,作者,索引關鍵字,EID
"Chou H.-W., Yeh H.-W., Chang H.-A., Kao Y.-C., Huang S.-Y., Yeh C.-B., Chiang W.-S., Tzeng N.-S.",55484705200;14064248300;57037369900;36135850200;56991604100;8928893900;57093181000;35243724900;,"Stress, Sleep and Depressive Symptoms in Active Duty Military Personnel",2016,1,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85008682070&doi=10.1016%2fj.amjms.2016.05.013&partnerID=40&md5=a31068a342615285980a28d71ad36cdb,"Background The military is a unique occupational group and, because of this, military personnel face different kinds of stress than civilian populations. Sleep problems are an example. The purpose of this study was to investigate the relationship between sleep problems, depression level and coping strategies among military personnel. Materials and Methods In this cross-sectional study, military personnel completed the Beck Depression Inventory, the Pittsburgh Sleep Quality Index and the Jalowiec Coping Scale. Results An evaluation of the test scores showed that officers had better sleep quality and fewer depressive symptoms than enlisted personnel. Military personnel with higher educational levels and less physical illness also had fewer depressive symptoms. Officers and noncommissioned officers preferred problem-focused strategies. Those with higher Beck Depression Inventory and Pittsburgh Sleep Quality Index scores and those who drank alcohol frequently preferred affective-focused strategies. Conclusions Our results revealed that sleep quality, physical illness and alcohol consumption were associated with the mental health of military personnel. Treating these factors may improve the mental health of military personnel and enhance effective coping strategies. ? 2016 Southern Society for Clinical Investigation",Depressive symptoms; Military personnel; Sleep quality; Stress,"alcohol; adult; allergy; Article; Beck Depression Inventory; clinical evaluation; common cold symptom; controlled study; coping behavior; cross-sectional study; depression; female; hepatitis B; human; hypertension; intervertebral disk hernia; Jalowiec Coping Scale; major clinical study; male; myalgia; non insulin dependent diabetes mellitus; peptic ulcer; physical disease; Pittsburgh Sleep Quality Index; pruritus; rash; sleep disorder; sleep quality; soldier; sprain; stress; Taiwanese; depression; mental stress; physiology; psychological rating scale; psychology; sleep; Sleep Wake Disorders; Taiwan; young adult; Adult; Cross-Sectional Studies; Depression; Female; Humans; Male; Military Personnel; Psychiatric Status Rating Scales; Sleep; Sleep Wake Disorders; Stress, Psychological; Taiwan; Young Adult",2-s2.0-85008682070
"Lin B.-S., Lin B.-S.",7403508342;7403508038;,Automatic Wheezing Detection Using Speech Recognition Technique,2016,10,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84986917928&doi=10.1007%2fs40846-016-0161-9&partnerID=40&md5=7ea915cb9a51bf1e2cf4cfab9cfe3dd9,"This study developed a speech recognition technique to detect wheezing. Wheezes are important in the diagnosis of pulmonary pathologies such as asthma. The acoustic features of wheezes are distinct in the frequency domain. Therefore, many studies have focused on detecting wheezing peaks in spectrograms through image processing. However, automated detection of wheezing peaks is difficult because of blurred edges and noise. This paper proposes an alternative approach for wheezing detection in which the mel frequency cepstral coefficients (MFCCs) are integrated into the Gaussian mixture model (GMM). The MFCCs reduce the short-term spectral information to a few coefficients, and the GMM recognizes the respiratory sounds. The respiratory sounds of 18 volunteers (9 asthmatic and 9 normal adults) were recorded for training and testing. The results of a qualitative analysis of wheeze recognition showed a good sensitivity of 0.881 and a high specificity of 0.995. ? 2016, Taiwanese Society of Biomedical Engineering.",Asthma; Gaussian mixture model; Mel frequency cepstral coefficients; Short-term spectra; Wheezing,Diseases; Frequency domain analysis; Gaussian distribution; Image processing; Asthma; Gaussian Mixture Model; Mel frequency cepstral co-efficient; Short-term spectrum; Wheezing; Speech recognition; abnormal respiratory sound; Article; asthma; automatic speech recognition; clinical article; controlled study; human; qualitative analysis; sensitivity and specificity; statistical analysis; statistical model; wheezing,2-s2.0-84986917928
"Lin T.-T., Wu C.-C., Yang Y.-H., Lin L.-Y., Lin J.-L., Chen P.-C., Hwang J.-J.",56571770600;35178735300;57204898179;35264451400;55613690800;24802047200;7403897328;,Anti-hyperglycemic agents and new-onset acute myocardial infarction in diabetic patients with end-stage renal disease undergoing dialysis,2016,3,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84983511115&doi=10.1371%2fjournal.pone.0160436&partnerID=40&md5=9b39d9e18aa81c1bf69874e927dbf9d3,"Background Diabetes and chronic kidney disease (CKD) are a high-stakes combination for cardiovascular disease. Patients with decreased kidney function and end-stage renal disease (ESRD) have increased risk of hypoglycemia when attaining better glycemic control, leading to higher risk of myocardial infarction (MI). For these patients, which kinds of anti-hyperglycemic agents would be associated with higher risk of MI is not clear. Methods We identified patients from a nation-wide database called Registry for Catastrophic Illness, which encompassed almost 100% of the patients receiving dialysis therapy in Taiwan from 1995 to 2008. Patients with diabetes and ESRD were selected as the study cohort. Propensity score adjustment and Cox's proportional hazards regression model were used to estimate the hazard ratios (HRs) for new-onset MI. Results Among 15,161 patients, 39% received insulin, 40% received sulfonylureas, 18% received meglitinides and 3% received thiazolidinedione (TZD). After a median follow-up of 1,357 days, the incidence of MI was significant increase in patients taking sulfonylureas (HR = 1.523, 95% confidence interval [CI] = 1.331-1.744), meglitinides (HR = 1.251, 95% CI = 1.048-1.494) and TZD (HR = 1.515, 95% CI = 1.071-2.145) by using patients receiving insulin therapy as the reference group. The risk of MI remains higher in other three groups in subgroup analyses. Conclusions In conclusion, among diabetic patients with ESRD undergoing dialysis, the use of sulfonylureas, meglitinides and TZD are associated with higher risk of new-onset MI as compared with insulin. ? 2016 Lin et al. This is an open access article distributed under the terms of the Creative Commons Attribution License, which permits unrestricted use, distribution, and reproduction in any medium, provided the original author and source are credited.",,"2,4 thiazolidinedione derivative; insulin; meglitinide; sulfonylurea derivative; antidiabetic agent; acute heart infarction; adult; aged; Article; cohort analysis; controlled study; diabetes mellitus; diabetic patient; end stage renal disease; female; follow up; heart infarction; hemodialysis; human; incidence; insulin treatment; Kaplan Meier method; log rank test; major clinical study; male; monotherapy; new-onset acute myocardial infarction; new-onset acute myocardial infarction; propensity score; proportional hazards model; register; retrospective study; Taiwan; adolescent; adverse effects; complication; diabetes mellitus; hemodialysis; Kidney Failure, Chronic; middle aged; Myocardial Infarction; pathophysiology; prognosis; risk assessment; risk factor; young adult; Adolescent; Adult; Aged; Diabetes Mellitus; Female; Follow-Up Studies; Humans; Hypoglycemic Agents; Incidence; Kidney Failure, Chronic; Male; Middle Aged; Myocardial Infarction; Prognosis; Registries; Renal Dialysis; Retrospective Studies; Risk Assessment; Risk Factors; Taiwan; Young Adult",2-s2.0-84983511115
"Dutkiewicz E.P., Hsieh K.-T., Wang Y.-S., Chiu H.-Y., Urban P.L.",56161375500;56114550300;7601502296;35809820900;55919783500;,Hydrogel micropatch and mass spectrometry-assisted screening for psoriasis-related skin metabolites,2016,9,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84979999791&doi=10.1373%2fclinchem.2016.256396&partnerID=40&md5=0a89842bd6c680cec0c1c7191c7dc678,"BACKGROUND: Psoriasis is a chronic, immune-mediated inflammatory skin disease. Screening skin metabolites could unravel the pathophysiology of psoriasis and provide new diagnostic approaches. Due to the lack of suitable methodologies for collecting scarce amounts of skin excretions, the psoriatic skin metabolome has not been extensively studied. METHODS: We implemented biocompatible hydrogel micropatch probes combined with mass spectrometry to investigate the skin metabolome. This noninvasive approach was applied to examine samples obtained from 100 psoriatic patients and 100 healthy individuals. We also developed custom data treatment tools and used chemometric and statistical tools to reveal the alterations in the skin metabolome caused by psoriasis. RESULTS: The proposed methodology enabled us to capture alterations in the composition of skin excretions caused by the disease. Chemometric analysis revealed the major differences between the metabolomes of psoriatic skin and healthy skin. Several polar metabolites were positively (choline and glutamic acid) or negatively (urocanic acid and citrulline) correlated with the plaque severity scores. The amounts of these metabolites in the excretions sampled from psoriatic skin were significantly different (P < 0.001) from the excretions sampled from healthy skin. The role of biological variability and various confounding factors, which might affect the skin metabolome, was also investigated. CONCLUSIONS: Sampling lesional and healthy skin with the hydrogel micropatch probes and subsequent direct mass spectrometry scanning provided information on the alterations in the skin metabolome caused by psoriasis, increasing the understanding of the complex pathophysiology of this disease. ? 2016 American Association for Clinical Chemistry.",,choline; citrulline; glutamic acid; urocanic acid; biomaterial; hydrogel; adult; Article; biocompatibility; chemometric analysis; controlled study; excretion; female; human; hydrogel; hydrogel micropatch; major clinical study; male; mass spectrometry; metabolite; metabolome; middle aged; non invasive procedure; psoriasis; skin; transdermal patch; chemistry; hydrogel; mass spectrometry; metabolism; psoriasis; Biocompatible Materials; Female; Humans; Hydrogel; Male; Mass Spectrometry; Middle Aged; Psoriasis,2-s2.0-84979999791
"Yang C.-Y., Liu C.-W., Jou S.-J.",56073677000;7409795702;7006727792;,A systematic ANSI S1.11 filter bank specification relaxation and its efficient multirate architecture for hearing-aid systems,2016,3,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84976350953&doi=10.1109%2fTASLP.2016.2556422&partnerID=40&md5=65e34574392da300e74ad89758d393a5,"Recently, emerging mobile computing requires the high integration of hearing aids into a single system-on-chip. Modern hearing aid systems include a frequency decomposer, noise reduction, feedback cancellation, auditory compensation, and intelligent adaptation. The majority of existing works concentrated on improving the performance and efficiency on a single-signal processing block or one-sided effect. These works lacked comprehensive discussions on system-wide aspects regarding the overall impacts. To design an optimal hearing aid system, frequency decomposers, or the filter banks that dominate in hearing aid systems, are the first priority. We propose a systematic relaxation of the ANSI S1.11 specification and its design procedure for filter banks. The proposed design procedure overcomes the drawbacks of previous works and changes the five performance indices of the filter bank: delay, complexity, sub-band rate reduction, ripples of synthesized output, and prescription matching errors. These performance indices help system or algorithm designers in selecting a beneficial system-relaxed filter bank to achieve optimal hearing aids. The proposed multirate filter bank using the resampling method provides an efficient, low complexity, and delay-constrained computing architecture. Finally, seven design cases are used to demonstrate the proposed method, and comprehensive discussions of the five performance indices are presented. ? 2014 IEEE.",ANSI S1.11; Hearing aids; Multi-rate filter bank; NAL-NL1; Prescription matching; quasi-ANSI,Application specific integrated circuits; Bandpass filters; Computer architecture; Design; Filter banks; Hearing aids; Integrated circuit design; Optimal systems; Signal processing; Specifications; System-on-chip; ANSI S1.11; Multi rate; NAL-NL1; Prescription matching; quasi-ANSI; Audition,2-s2.0-84976350953
"Chang C.-H., Lin H.-Y., Ren Q., Lin Y.-S., Shao K.-T.",56424072100;55984013800;57095396200;8216653200;7006292929;,DNA barcode identification of fish products in Taiwan: Government-commissioned authentication cases,2016,25,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84957083755&doi=10.1016%2fj.foodcont.2016.01.034&partnerID=40&md5=d22b4ab47a503920ee118a5f3191bce2,"Mislabeling of fish products not only impacts consumer finances, but can also be deleterious to public health. Fish products may be mislabeled for reasons including ambiguity of common fish names, challenging morphological identification, or willful intention to deceive. We reveal a high rate of mislabeling (70%) in 34 samples from 17 cases entrusted to us by three different Customs offices and one Coastal Patrol Office in Taiwan using DNA barcoding based on a partial segment of the mitochondrial cytochrome c oxidase subunit I gene (COI). In order to reduce the mislabeling of imported fish products, the authorities should take some actions into consideration, such as institutionalizating molecular authentication of fish products, standardizing the usage of common fish names, and legislating for penalties. ? 2016 Elsevier Ltd.",COI; Legislating; Mislabeling; Molecular authentication,,2-s2.0-84957083755
"Lin C.-M., Chang Y.-J., Liu C.-K., Yu C.-S., Lu H.H.-S.",56395691100;8526889800;53872844400;57188657817;34977061000;,First-ever ischemic stroke in elderly patients: Predictors of functional outcome following carotid artery stenting,2016,1,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84983359453&doi=10.2147%2fCIA.S111637&partnerID=40&md5=d8d62ba242bf00342b55aecaecbec72e,"Age is an important risk factor for stroke, and carotid artery stenosis is the primary cause of first-ever ischemic stroke. Timely intervention with stenting procedures can effectively prevent secondary stroke; however, the impact of stenting on various periprocedural physical functionalities has never been thoroughly investigated. The primary aim of this study was to investigate whether prestenting characteristics were associated with long-term functional outcomes in patients presenting with first-ever ischemic stroke. The secondary aim was to investigate whether patient age was an important factor in outcomes following stenting, measured by the modified Rankin scale (mRS). In total, 144 consecutive patients with first-ever ischemic stroke who underwent carotid artery stenting from January 2010 to November 2014 were included. Clinical data were obtained by review of medical records. The Barthel index (BI) and mRS were used to assess disability before stenting and at 12-month follow-up. In total, 72/144 patients showed improvement (mRS[+]), 71 showed stationary and one showed deterioration in condition (mRS[-]). The prestenting parameters, ratio of cerebral blood volume (1.41 vs 1.2 for mRS[-] vs mRS[+]), BI (75 vs 85), and high-sensitivity C-reactive protein (hsCRP 5.0 vs 3.99), differed significantly between the two outcome groups (P,0.05). The internal carotid artery/common carotid artery ratio (P=0.011), BI (P=0.019), ipsilateral internal carotid artery resistance index (P=0.003), and HbA1c (P=0.039) were all factors significantly associated with patient age group. There was no significant association between age and poststenting outcome measured by mRS with 57% of patients in the ?75 years age group showing mRS(-) and 43% showing mRS(+) (P=0.371). Our findings indicate that in our elderly patient series, carotid artery stenting may benefit a significant proportion of carotid stenotic patients regardless of age. Ratio of cerebral blood volume, BI, and admission hsCRP could serve as important predictors of mRS improvement and may facilitate differentiation of patients at baseline. ? 2016 Lin et al.",Barthel index; Cerebral blood volume ratio; Common carotid artery; Modified Rankin scale; Resistance index,"C reactive protein; hemoglobin A1c; C reactive protein; adult; aged; Article; Barthel index; brain blood volume; brain ischemia; carotid artery stenting; cohort analysis; common carotid artery; controlled study; deterioration; electronic medical record; female; follow up; hospital admission; human; internal carotid artery; longitudinal study; major clinical study; male; Rankin scale; recurrent disease; retrospective study; treatment outcome; adverse effects; age; arterial wall thickness; carotid artery obstruction; complication; computed tomographic angiography; diagnostic imaging; middle aged; multivariate analysis; nuclear magnetic resonance imaging; risk assessment; risk factor; statistical model; stent; Stroke; Taiwan; treatment outcome; very elderly; Age Factors; Aged; Aged, 80 and over; C-Reactive Protein; Carotid Artery, Common; Carotid Intima-Media Thickness; Carotid Stenosis; Computed Tomography Angiography; Female; Humans; Logistic Models; Magnetic Resonance Imaging; Male; Middle Aged; Multivariate Analysis; Retrospective Studies; Risk Assessment; Risk Factors; Stents; Stroke; Taiwan; Treatment Outcome",2-s2.0-84983359453
"He J., Wang N., Tsurui H., Kato M., Iida M., Kobayashi T.",55826028100;56431672900;55993384200;56549292500;24461941300;57202730530;,"Noninvasive, label-free, three-dimensional imaging of melanoma with confocal photothermal microscopy: Differentiate malignant melanoma from benign tumor tissue",2016,9,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84979300863&doi=10.1038%2fsrep30209&partnerID=40&md5=8883fe355a1118e035a3a60f5d2c8904,"Skin cancer is one of the most common cancers. Melanoma accounts for less than 2% of skin cancer cases but causes a large majority of skin cancer deaths. Early detection of malignant melanoma remains the key factor in saving lives. However, the melanoma diagnosis is still clinically challenging. Here, we developed a confocal photothermal microscope for noninvasive, label-free, three-dimensional imaging of melanoma. The axial resolution of confocal photothermal microscope is ?3 times higher than that of commonly used photothermal microscope. Three-dimensional microscopic distribution of melanin in pigmented lesions of mouse skin is obtained directly with this setup. Classic morphometric and fractal analysis of sixteen 3D images (eight for benign melanoma and eight for malignant) showed a capability of pathology of melanoma: melanin density and size become larger during the melanoma growth, and the melanin distribution also becomes more chaotic and unregulated. The results suggested new options for monitoring the melanoma growth and also for the melanoma diagnosis.",,"melanin; animal; confocal microscopy; diagnostic imaging; human; melanoma; metabolism; mouse; pathology; procedures; skin tumor; three dimensional imaging; Animals; Humans; Imaging, Three-Dimensional; Melanins; Melanoma; Mice; Microscopy, Confocal; Skin Neoplasms",2-s2.0-84979300863
"Chen S.-Y., Wu C.-Y., Chen Y.-C., Urban P.L.",7410254278;57201887813;35236177100;55919783500;,One-Step Detection of Major Lipid Components in Submicroliter Volumes of Unpurified Liposome and Cell Suspensions,2016,3,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84978808768&doi=10.1021%2facs.analchem.6b01740&partnerID=40&md5=aa230869e43034541e8395291be124fb,"Liposomes and cells have high lipid contents, which are the main components of the external and internal membranes. Mass spectrometry (MS) is widely used in the analysis of the lipids present in the biological matrixes. However, MS analysis of liposome and cell suspensions is challenging due to the presence of other high-abundance matrix components (e.g., salts, buffers, and growth media) that cause ion suppression. These interfering species would normally be removed by dialysis or centrifugation. Here we propose a simple and fast method to detect major lipid components in cells and cell suspensions by MS while circumventing dialysis and centrifugation. Capillary hydrodynamic chromatography (HDC) has been coupled online with the aid of an electrospray ionization (ESI) interface to an ion-trap mass spectrometer. Complex samples containing bioparticles and a large amount of potential interferences (buffer, inorganic salts, amino acids) were separated hydrodynamically, detected optically (by light absorption/scattering), and immediately transferred to the MS interface. Liposomes and animal cells are disintegrated during electrospray, and the constituent lipids are ionized. The signal-to-noise ratios are ?10× higher in HDC-ESI-MS than in direct infusion ESI-MS experiments (with or without dilution). This method has been tested on liposomes (containing phosphatidylcholine and phosphatidylglycerol) and four types of animal/human cells, i.e., mouse macrophages (RAW 264.7), human breast cancer cells (T47D and Hs578T), and mouse preadipocyte cells (3T3-L1). We suggest that HDC-ESI-MS can be used in quality control analyses of bioparticle suspensions in the fields of biotechnology, molecular biology, drug discovery, and cosmetics. ? 2016 American Chemical Society.",,"Animals; Biological materials; Cell culture; Centrifugation; Cytology; Dialysis; Drug products; Electromagnetic wave absorption; Electrospray ionization; Fluid dynamics; Ionization; Light absorption; Lipids; Liposomes; Mammals; Mass spectrometers; Mass spectrometry; Molecular biology; Quality control; Salts; Signal to noise ratio; Capillary hydrodynamics; Electrospray ionization (ESI); Human breast cancer cells; Ion trap mass spectrometer; One-step detections; Phosphatidylcholine; Phosphatidylglycerols; Potential interferences; Cells; 1,2-oleoylphosphatidylcholine; lipid; liposome; phosphatidylcholine; phosphatidylglycerol; 3T3-L1 cell line; animal; chemistry; electrospray mass spectrometry; human; mouse; RAW 264.7 cell line; tumor cell line; 3T3-L1 Cells; Animals; Cell Line, Tumor; Humans; Lipids; Liposomes; Mice; Phosphatidylcholines; Phosphatidylglycerols; RAW 264.7 Cells; Spectrometry, Mass, Electrospray Ionization",2-s2.0-84978808768
"Lin S.-Y., Chung C.-C., Hu W.-C., Hung C., Chen S.-L., Lin T.-L.",8917468100;57189046979;57189045837;16309631700;7410255239;34869939900;,Automated knowledge discovery and semantic annotation for network and web services,2016,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84982730440&doi=10.1177%2f1550147716657925&partnerID=40&md5=6ce8e385a01eba9f2db088a1746517af,"With the rise of the Internet of things, the smart environmental issue is becoming increasingly important. Sensor web is one of the best solutions to this issue and provides the advantages of sensor networks and web services. Ontology web language for services (OWL-S) is an OWL-based web services ontology, which provides the ability to describe the semantics of web services and their capabilities in a formal and machine-processable manner. Moreover, it AIDS semantic service matching, selection and composition. However, automatically annotating semantic web services is a highly complicated and tedious task. In this study, we propose a methodology to uncover information in the history data and profiles of web services and then semantically annotate them. With the proposed approach, semantic relationships between web services could be extracted via a combination of association rules and input/output matching. Our results show that this hybrid automated knowledge-discovery approach works better than traditional approaches do. We also provide a scenario to explain how the proposed methodology works.",Knowledge discovery in services; OWL-S; Semantic annotation; Web services,Birds; Semantic Web; Sensor networks; Websites; Environmental issues; Input/output; Ontology Web language for services; OWL-S; Semantic annotations; Semantic relationships; Semantic service matching; Traditional approaches; Web services,2-s2.0-84982730440
"Chen Y.-W., Liu T.-Y., Chang P.-H., Hsu P.-H., Liu H.-L., Lin H.-C., Chen S.-Y.",57211183860;8723978800;54683530400;56754610400;26643192200;56216253200;57138583500;,A theranostic nrGO@MSN-ION nanocarrier developed to enhance the combination effect of sonodynamic therapy and ultrasound hyperthermia for treating tumor,2016,33,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84976350809&doi=10.1039%2fc5nr07782f&partnerID=40&md5=f3771d217bfb92d59b2e290ae9a3211b,"Sonodynamic therapy (SDT), which induces activation of sonosensitizers in cancer cells through ultrasound irradiation, has emerged as an alternative and promising noninvasive therapeutic approach to kill both superficial and deep parts of tumors. In this study, mesoporous silica (MSN) grown on reduced graphene oxide nanosheet (nrGO) capped with Rose Bengal (RB)-PEG-conjugated iron-oxide nanoparticles (IONs), nrGO@MSN-ION-PEG-RB, was strategically designed to have targeted functionality and therapeutic efficacy under magnetic guiding and focused ultrasound (FUS) irradiation, respectively. The singlet oxygen produced by ultrasound-activated RB and the ultrasound-induced heating effect was enhanced by rGO and IONs, which improved the cytotoxic effect in cancer cells. In an animal experiment, we demonstrated that the combination of sonodynamic/hyperthermia therapy with magnetic guidance using this nanocomposite therapeutic agent can produce remarkable efficacious therapy in tumor growth inhibition. Furthermore, the combination effect induced by FUS irradiation produces significant damage to both superficial and deep parts of the targeted tumor. ? The Royal Society of Chemistry 2016.",,"Cells; Cytotoxicity; Diseases; Enzyme inhibition; Graphene; Ions; Irradiation; Nanomagnetics; Noninvasive medical procedures; Tumors; Ultrasonics; Animal experiments; Combination effects; Focused ultrasound; Iron oxide nanoparticle; Reduced graphene oxides; Sonodynamic therapy; Therapeutic efficacy; Ultrasound irradiation; Hyperthermia therapy; ferric ion; ferric oxide; graphite; nanomaterial; silicon dioxide; animal; Bagg albino mouse; experimental neoplasm; female; human; mouse; neoplasm; nude mouse; theranostic nanomedicine; thermotherapy; tumor cell line; Animals; Cell Line, Tumor; Female; Ferric Compounds; Graphite; Humans; Hyperthermia, Induced; Mice; Mice, Inbred BALB C; Mice, Nude; Nanostructures; Neoplasms; Neoplasms, Experimental; Silicon Dioxide; Theranostic Nanomedicine",2-s2.0-84976350809
"Susanto H., Liu T.-Y., Chen C.-C., Purnomo J.D., Chen S.-F., Wang C.-H.",57203386604;57037403400;57037302100;57189383805;57200318130;23013416400;,Increased serum levels of betatrophin in pancreatic cancer-associated diabetes,2016,3,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85040788230&doi=10.18632%2foncotarget.9815&partnerID=40&md5=e489d3b5e36c89b97aa9dcbce3abba1b,"Long-standing diabetes or glucose intolerance is recognized as a crucial event in the process of pancreatic cancer. Betatrophin, a novel liver-derived hormone, promotes β-cell proliferation and improves glucose intolerance. However, the relationship between betatrophin and PDAC-associated diabetes is not fully understood. To evaluate the serum betatrophin levels in PDAC-associated diabetes, a total 105 Taiwanese subjects including 15 healthy subjects, and 12 patients having PDAC with normal glucose tolerance (PDAC-NGT), 12 patients having PC with impaired glucose tolerance (PDAC-IGT), and 66 patients having PC with diabetes mellitus (PDAC-DM) were enrolled for this study. Serum betatrophin and carbohydrate antigen 19-9 (CA19-9) levels were analyzed by enzyme-linked immunosorbent assay (ELISA). Compared to healthy subjects, PDAC patients had higher levels of betatrophin and CA19-9. Consistently, betatrophin protein was significantly expressed in pancreatic ductal of PDAC-associated DM patients using immunohistochemistry (IHC) method. Furthermore, multivariate regression analysis showed the betatrophin was significantly and positively independent with T category (β= 0.605, P=0.010), serum albumin (β= 0. 423, P=0.021), lipase (β= 0.292, P=0.039), and blood urea nitrogen (BUN) (β= 0.303, P=0.040). Further, the betatrophin was three folds of having PDAC-associated diabetes with the highest odds ratio [OR=3.39; 95% CI (1.20-9.57); P=0.021) and receiver operating characteristic (ROC) curve analysis showed that AUC value of betarophin was 0.853 which is slightly larger than AUC value of CA19-9 (0.792) in PDAC-DM patients. Interestingly, AUC value of betarophin plus CA19-9 was 0.988 in PDAC-DM patients. Therefore, betatrophin combined CA19-9 may serve as a potential biomarker for PDAC-associated diabetes.",betatrophin; diabetes; glucose intolerance; insulin resistance; pancreatic cancer,"angiopoietin related protein; ANGPTL8 protein, human; CA 19-9 antigen; peptide hormone; tumor marker; aged; blood; case control study; cell proliferation; diabetic complication; female; glucose tolerance test; human; male; middle aged; pancreas tumor; receiver operating characteristic; Taiwan; Aged; Angiopoietin-like Proteins; Biomarkers, Tumor; CA-19-9 Antigen; Case-Control Studies; Cell Proliferation; Diabetes Complications; Female; Glucose Tolerance Test; Humans; Male; Middle Aged; Pancreatic Neoplasms; Peptide Hormones; ROC Curve; Taiwan",2-s2.0-85040788230
"Lin M.-Y., Hsu W.-Y., Yang Y.-S., Huang J.-W., Chung Y.-L., Chen H.",55476715600;57195458068;7409382515;57189069529;57195463290;7501607913;,Immobilized rolling circle amplification on extended-gate field-effect transistors with integrated readout circuits for early detection of platelet-derived growth factor,2016,9,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85027945412&doi=10.1007%2fs00216-016-9568-y&partnerID=40&md5=630fa605dfab5a060ca19b690086856f,"Detection of tumor-related proteins with high specificity and sensitivity is important for early diagnosis and prognosis of cancers. While protein sensors based on antibodies are not easy to keep for a long time, aptamers (single-stranded DNA) are found to be a good alternative for recognizing tumor-related protein specifically. This study investigates the feasibility of employing aptamers to recognize the platelet-derived growth factor (PDGF) specifically and subsequently triggering rolling circle amplification (RCA) of DNAs on extended-gate field-effect transistors (EGFETs) to enhance the sensitivity. The EGFETs are fabricated by the standard CMOS technology and integrated with readout circuits monolithically. The monolithic integration not only avoids the wiring complexity for a large sensor array but also enhances the sensor reliability and facilitates massive production for commercialization. With the RCA primers immobilized on the sensory surface, the protein signal is amplified as the elongation of DNA, allowing the EGFET to achieve a sensitivity of 8.8?pM, more than three orders better than that achieved by conventional EGFETs. Moreover, the responses of EGFETs are able to indicate quantitatively the reaction rates of RCA, facilitating the estimation on the protein concentration. Our experimental results demonstrate that immobilized RCA on EGFETs is a useful, label-free method for early diagnosis of diseases related to low-concentrated tumor makers (e.g., PDGF) for serum sample, as well as for monitoring the synthesis of various DNA nanostructures in real time. [Figure not available: see fulltext.] ? 2016, Springer-Verlag Berlin Heidelberg.",Amplification; Extended-gate field-effect transistors; Label-free detection; Monolithically integrated circuits; Real-time monitoring; Rolling circle,"Amplification; CMOS integrated circuits; Diagnosis; DNA; Monolithic integrated circuits; Nucleic acids; pH sensors; Platelets; Proteins; Reaction rates; Readout systems; Reconfigurable hardware; Tumors; Extended gate field effect transistor (EGFETs); Extended gate field effect transistors; Label-free detection; Monolithically integrated; Platelet-derived growth factors; Real time monitoring; Rolling circle amplifications; Standard CMOS technology; Field effect transistors; platelet derived growth factor; devices; genetic procedures; human; reproducibility; transistor; Biosensing Techniques; Humans; Platelet-Derived Growth Factor; Reproducibility of Results; Transistors, Electronic",2-s2.0-85027945412
"Lee C.-H., Wei J.",56919838100;55702239300;,Successful continuous-flow left ventricular assist device implantation with adjuvant tricuspid valve repair for advanced heart failure,2016,2,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84988600814&doi=10.5830%2fCVJA-2016-034&partnerID=40&md5=df11d9f67bf157acf8b5c4e4378f8bf4,"The prevalence of end-stage heart failure (HF) is on the increase, however, the availability of donor hearts remains limited. Left ventricular assist devices (LVADs) are increasingly being used for treating patients with end-stage HF. LVADs are not only used as a bridge to transplantation but also as a destination therapy. HeartMate II, a new-generation, continuous-flow LVAD (cf-LVAD), is currently an established treatment option for patients with HF. Technological progress and increasing implantation of cf-LVADs have significantly improved survival in patients with end-stage HF. Here we report a case of a patient with end-stage HF who was successfully supported using cf-LVAD implantation with adjuvant tricuspid valve repair in a general district hospital.",Cf-LVAD; End-stage heart failure; HeartMate II,"acetylsalicylic acid; aspartate aminotransferase; bilirubin; creatinine; dobutamine; dopamine; furosemide; heparin; insulin; protamine; warfarin; adult; Article; ascites; cardiovascular mortality; case report; central venous pressure; congestive cardiomyopathy; creatinine blood level; diabetes mellitus; disease association; disease severity; echocardiography; heart afterload; heart failure; heart index; heart left ventricle ejection fraction; heart right ventricle failure; human; implantation; international normalized ratio; left ventricular assist device; male; New York Heart Association class; peripheral edema; pleura effusion; pulmonary artery catheterization; pulmonary artery occlusion pressure; pulmonary artery systolic pressure; systolic blood pressure; tricuspid valve regurgitation; tricuspid valve repair; urine volume; annuloplasty; convalescence; heart assist device; heart failure; heart left ventricle function; hemodynamics; pathophysiology; prosthesis design; time factor; treatment outcome; tricuspid valve; Adult; Cardiac Valve Annuloplasty; Heart Failure; Heart-Assist Devices; Hemodynamics; Humans; Male; Prosthesis Design; Recovery of Function; Time Factors; Treatment Outcome; Tricuspid Valve; Ventricular Function, Left",2-s2.0-84988600814
