作者,作者身分,"文獻名稱	",年份,連結,摘要,作者,索引關鍵字,EID
"Chang S.-Y., Lin Y.-J., Hsu W.-C., Hsieh L.-F., Lin Y.-H., Chang C.-C., Chou Y.-C., Chen L.-F.",57191484932;55178175800;55238720100;7101988949;36172371600;57189694132;57191483386;55778087700;,Exercise Alters Gait Pattern but Not Knee Load in Patients with Knee Osteoarthritis,2016,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84990990637&doi=10.1155%2f2016%2f7468937&partnerID=40&md5=b278fe2048d2d68fbf64ff43f7718f22,"Six female patients with bilateral medial knee OA and 6 healthy controls were recruited. Patients with knee OA received a 6-week physiotherapist-supervised and home-based exercise program. Outcome measures, including the Western Ontario and McMaster Universities Arthritis Index and Short Form-36 Health Survey as well as objective biomechanical indices were obtained at baseline and follow-up. After treatment, no significant difference was observed in the knee abductor moment (KAM), lever arm, and ground reaction force. We, however, observed significantly improved pain and physical function as well as altered gait patterns, including a higher hip flexor moment and hip extension angle with a faster walking speed. Although KAM was unchanged, patients with bilateral knee OA showed an improved walking speed and altered the gait pattern after 6 weeks of supervised exercise. This finding suggests that the exercise intervention improves proximal joint mechanics during walking and can be considered for patients with bilateral knee OA. Non-weight-bearing strengthening without external resistance combined with stretching exercise may be an option to improve pain and function in individuals with OA who cannot perform high resistance exercises owing to pain or other reasons. ? 2016 Ssu-Yu Chang et al.",,"arm; Article; biomechanics; clinical article; controlled study; female; flexor muscle; follow up; gait; ground reaction force; hip; human; kinematics; knee abductor moment; knee function; knee osteoarthritis; knee pain; load carrying capacity; muscle strength; outcome assessment; physiotherapy; resistance training; Short Form 36; social interaction; stretching exercise; treatment duration; treatment outcome; walking speed; Western Ontario and McMaster Universities Osteoarthritis Index; adaptation; aged; arthralgia; complication; controlled clinical trial; joint characteristics and functions; kinesiotherapy; knee; male; middle aged; Osteoarthritis, Knee; pathophysiology; procedures; weight bearing; Adaptation, Physiological; Aged; Arthralgia; Exercise Therapy; Female; Gait; Humans; Knee Joint; Male; Middle Aged; Osteoarthritis, Knee; Range of Motion, Articular; Resistance Training; Treatment Outcome; Weight-Bearing",2-s2.0-84990990637
"Fahmi M.Z., Sukmayani W., Khairunisa S.Q., Witaningrum A.M., Indriati D.W., Matondang M.Q.Y., Chang J.-Y., Kotaki T., Kameoka M.",55266590600;57191415784;56020977400;56151088600;55604303900;57201671762;7601549878;55561676700;26642940900;,Design of boronic acid-attributed carbon dots on inhibits HIV-1 entry,2016,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84989871423&doi=10.1039%2fc6ra21062g&partnerID=40&md5=c5890fc3998d7fed65ba74e5bb6c2c13,"The development of gp120 targeted human immunodeficiency virus (HIV) drug has improved antiretroviral therapies owing to its effects on attachment to target cells. Some currently available antiretroviral therapies that act by inhibiting viral infection still are limited on the toxicity issues; therefore, novel approaches to treat and prevent HIV infections are still needed. Herein, we introduce carbon dot nanoparticles as a new strategy for preventing HIV-1 infection via interaction with gp120 and subsequent elimination of target cell interaction. Carbon dots (diameter: ?2 nm) exhibiting a graphene-like structure were prepared by pyrolysis of citric acid and further associated with boronic acid-containing molecules. Specific peaks from Fourier transform infrared spectroscopy and X-ray photoelectron spectroscopy analysis indicated successful modification of the carbon dots by boronic acid. The lower cytotoxic effects of this carbon-based material were evaluated using WST-1 assays. The existence of boronic acid moieties on the edge of carbon dots enhanced the inhibitory activity by suppressing syncytium formation. These findings provide a basis for further studies of carbon dot-based applications in HIV prevention and therapy. ? 2016 The Royal Society of Chemistry.",,Cytotoxicity; Diseases; Fourier transform infrared spectroscopy; Viruses; Antiretrovirals; Carbon based materials; Cytotoxic effects; Graphene likes; HIV-1 infections; Human immunodeficiency virus; Inhibitory activity; Viral infections; X ray photoelectron spectroscopy,2-s2.0-84989871423
"Chen K.-H., Wang K.-J., Adrian A.M., Wang K.-M., Teng N.-C.",55897620900;8050266000;56099738500;55897501300;7005819478;,Diagnosis of brain metastases from lung cancer using a modified electromagnetism like mechanism algorithm,2016,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84982187238&doi=10.1007%2fs10916-015-0367-3&partnerID=40&md5=fae981a698418b743cc2ddd93bf683be,"Brain metastases are commonly found in patients that are diagnosed with primary malignancy on their lung. Lung cancer patients with brain metastasis tend to have a poor survivability, which is less than 6 months in median. Therefore, an early and effective detection system for such disease is needed to help prolong the patients’ survivability and improved their quality of life. A modified electromagnetism-like mechanism (EM) algorithm, MEM-SVM, is proposed by combining EM algorithm with support vector machine (SVM) as the classifier and opposite sign test (OST) as the local search technique. The proposed method is applied to 44 UCI and IDA datasets, and 5 cancers microarray datasets as preliminary experiment. In addition, this method is tested on 4 lung cancer microarray public dataset. Further, we tested our method on a nationwide dataset of brain metastasis from lung cancer (BMLC) in Taiwan. Since the nature of real medical dataset to be highly imbalanced, the synthetic minority over-sampling technique (SMOTE) is utilized to handle this problem. The proposed method is compared against another 8 popular benchmark classifiers and feature selection methods. The performance evaluation is based on the accuracy and Kappa index. For the 44 UCI and IDA datasets and 5 cancer microarray datasets, a nonparametric statistical test confirmed that MEM-SVM outperformed the other methods. For the 4 lung cancer public microarray datasets, MEM-SVM still achieved the highest mean value for accuracy and Kappa index. Due to the imbalanced property on the real case of BMLC dataset, all methods achieve good accuracy without significance difference among the methods. However, on the balanced BMLC dataset, MEMSVM appears to be the best method with higher accuracy and Kappa index. We successfully developed MEM-SVM to predict the occurrence of brain metastasis from lung cancer with the combination of SMOTE technique to handle the class imbalance properties. The results confirmed that MEM-SVM has good diagnosis power and can be applied as an alternative diagnosis tool in with other medical tests for the early detection of brain metastasis from lung cancer. ? Springer Science+Business Media New York 2015.",Brain metastases; Electromagnetism like mechanism; Feature selection; Lung cancer; Support vector machine; Synthetic minority over-sampling technique,algorithm; Article; brain metastasis; cancer diagnosis; clinical effectiveness; clinical evaluation; controlled study; diagnostic accuracy; electromagnetic field; electromagnetism like mechanism; female; human; intermethod comparison; lung cancer; major clinical study; male; microarray analysis; opposite sign test; sign test; support vector machine; synthetic minority over sampling technique; aged; algorithm; Brain Neoplasms; lung tumor; middle aged; pathology; secondary; Taiwan; Aged; Algorithms; Brain Neoplasms; Female; Humans; Lung Neoplasms; Male; Middle Aged; Support Vector Machine; Taiwan,2-s2.0-84982187238
"Chiu Y.-L., Liang J.-C., Mao P.C.-M., Tsai C.-C.",14422008600;7404541219;9533713200;7404967011;,Improving health care providers’ capacity for self-regulated learning in online continuing pharmacy education: The role of internet self-efficacy,2016,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84981742667&doi=10.1097%2fCEH.0000000000000066&partnerID=40&md5=495e37b6f01096de21c27eaab8c568ff,"Introduction: Although Internet-based learning is widely used to improve health professionals’ knowledge and skills, the selfregulated learning (SRL) activities of online continuing education in pharmacy are seldom discussed. The main purpose of this study was to explore the relationships between pharmacists’ Internet self-efficacy (ISE) and their SRL in online continuing education. Methods: A total of 164 in-service pharmacists in Taiwan were surveyed with the Internet Self-Efficacy Survey, including basic ISE (B-ISE), advanced ISE (A-ISE) and professional ISE (P-ISE), as well as the Self-Regulated Learning Questionnaire consisting of preparatory SRL (P-SRL) and enactment SRL (E-SRL). Results: Results of a 1-by-3 (educational levels: junior college versus bachelor versus master) analysis of variance and a 1-by-4 (institutions: community-based versus hospital versus clinic versus company) analysis of variance revealed that there were differences in ISE and SRL among different education levels and working institutions. The hierarchical regression analyses indicated that B-ISE and P-ISE were significant predictors of P-SRL, whereas P-ISE was a critical predictor of E-SRL. Moreover, the interaction of P-ISE · age was linked to E-SRL, implying that P-ISE has a stronger influence on E-SRL for older pharmacists than for younger pharmacists. However, the interactions between age and ISE (A-ISE, B-ISE, and P-ISE) were not related to P-SRL. Discussion: This study highlighted the importance of ISE and age for increasing pharmacists’ SRL in online continuing education. ? 2016 The Alliance for Continuing Education in the Health Professions, the Association for Hospital Medical Education, and the Society for Academic Continuing Medical Education. All rights reserved.",Continuing education; Internet self-efficacy; Internet-based learning; Pharmacist; Self-regulated learning,"analysis of variance; education; hospital; human; human experiment; Internet; learning; pharmacist; questionnaire; regression analysis; Taiwan; adult; clinical competence; education; female; health care personnel; Internet; male; middle aged; procedures; self care; self concept; standards; statistics and numerical data; trends; Adult; Clinical Competence; Education, Distance; Education, Pharmacy, Continuing; Female; Health Personnel; Humans; Internet; Male; Middle Aged; Self Efficacy; Self-Management; Surveys and Questionnaires; Taiwan",2-s2.0-84981742667
"Tung F.-W., Wu M.",55216197200;57190289216;,Rediscover herbal lane- enhancing the tourist experience through mobile applications,2016,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84978804202&doi=10.1007%2f978-3-319-40093-8_45&partnerID=40&md5=23ca4e68ad90bbbeb2cba97a745ec482,"This study explores how to use a mobile service to improve tourists’ experiences when visiting Herbal Lane’s business district in Taipei. In Taiwan, mobile broadband Internet access is very popular, and it can thus support mobile applications to provide visitors with better tourism experiences. We approached the research by conducting a design project. This study developed a mobile application by integrating professional fields including design, information engineering, and traditional Chinese medicine. This study delivered a workable prototype—a mobile application for visiting Herbal Lane. With the workable prototype, we further carried out a user-testing study to understand whether the mobile application can improve visitors’ experience in Herbal Lane district. A total of 114 visitors (61 male and 53 female) were recruited to participate in the user-testing study. The results indicated that the mobile application could improve visitors’ tourism experiences more than those without the mobile application. The mobile application significantly enhanced the visitors’ tourism experience on the four dimensions: enjoyment, novelty, local culture, and involvement. The findings and implications are further discussed in this paper. ? Springer International Publishing Switzerland 2016.",Design; Mobile application; Tourism experience,Design; Human computer interaction; Medicine; Mobile computing; Business district; Four dimensions; Information engineerings; Mobile applications; Mobile broadband; Professional fields; Tourism experience; Traditional Chinese Medicine; Mobile telecommunication systems,2-s2.0-84978804202
"Mekuria S.L., Debele T.A., Tsai H.-C.",56768021800;56845769000;56187150200;,PAMAM dendrimer based targeted nano-carrier for bio-imaging and therapeutic agents,2016,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84978159855&doi=10.1039%2fc6ra12895e&partnerID=40&md5=84fdda1ae4fe985700234c7f6ca9f4b4,"In the last several decades, researchers have focused on developing suitable drug carriers to deliver pharmaceutical agents to treat cancer diseases. PAMAM dendrimers have been studied as potential delivery systems for targeting, imaging, and/or delivering therapeutic agents specifically to diseased tissues because of their unique properties, such as: multiple functionalities at the periphery or in the cavity, biocompatibility, tunable size, and monodispersity. Anti-cancer agents may be incorporated into the interior void space or conjugated to the surface of PAMAM to enhance the delivery of cytotoxic drugs. In addition, targeting ligands can also be attached to the dendrimer surface to allow active targeting and minimize harm to normal cells. In summary, this review highlights the contributions of PAMAM dendrimers to the field of nanotechnology with the intent to aid researchers in exploring dendrimers for targeted drug delivery, contrasting and bio-imaging agents. ? 2016 The Royal Society of Chemistry.",,Biocompatibility; Dendrimers; Diseases; Active targeting; Anti-cancer agents; Delivery systems; Diseased tissues; Pharmaceutical agents; Targeted drug delivery; Targeting ligands; Therapeutic agents; Functional polymers,2-s2.0-84978159855
"Lin C.-K., Bai M.-Y., Hu T.-M., Wang Y.-C., Chao T.-K., Weng S.-J., Huang R.-L., Su P.-H., Lai H.-C.",55994746200;34881396100;7202704657;7601506314;23088099200;55994647100;7402950370;35312634700;7201967078;,"Preclinical evaluation of a nanoformulated antihelminthic, niclosamide, in ovarian cancer",2016,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84961664624&doi=10.18632%2foncotarget.7113&partnerID=40&md5=ca415c358b5650d06063a37d2f286489,"Ovarian cancer treatment remains a challenge and targeting cancer stem cells presents a promising strategy. Niclosamide is an ""old"" antihelminthic drug that uncouples mitochondria of intestinal parasites. Although recent studies demonstrated that niclosamide could be a potential anticancer agent, its poor water solubility needs to be overcome before further preclinical and clinical investigations can be conducted. Therefore, we evaluated a novel nanosuspension of niclosamide (nano-NI) for its effect against ovarian cancer. Nano-NI effectively inhibited the growth of ovarian cancer cells in which it induced a metabolic shift to glycolysis at a concentration of less than 3 μM in vitro and suppressed tumor growth without obvious toxicity at an oral dose of 100 mg/kg in vivo. In a pharmacokinetic study after oral administration, nano-NI showed rapid absorption (reaching the maximum plasma concentration within 5 min) and improved the bioavailability (the estimated bioavailability for oral nano-NI was 25%). In conclusion, nano-NI has the potential to be a new treatment modality for ovarian cancer and, therefore, further clinical trials are warranted.",Cancer metabolism; Nanoformulation; Nanomedicine; Niclosamide; Ovarian cancer,"niclosamide; antineoplastic agent; niclosamide; suspension; animal cell; animal experiment; animal model; animal tissue; area under the curve; Article; cancer inhibition; cell metabolism; cell proliferation; controlled study; drug absorption; drug bioavailability; drug blood level; drug effect; drug efficacy; drug mechanism; drug screening; drug solubility; drug structure; drug uptake; female; glycolysis; high performance liquid chromatography; human; human cell; IC50; in vitro study; in vivo study; kidney function; liver function; maximum plasma concentration; mouse; nanosuspension; nonhuman; ovarian cancer cell line; ovary cancer; oxygen consumption; rat; suspension; tandem mass spectrometry; tumor volume; animal; bioavailability; drug effects; drug screening; energy metabolism; nonobese diabetic mouse; Ovarian Neoplasms; pharmacology; preclinical study; SCID mouse; Sprague Dawley rat; suspension; tumor cell line; Animals; Antineoplastic Agents; Biological Availability; Cell Line, Tumor; Cell Proliferation; Drug Evaluation, Preclinical; Energy Metabolism; Female; Glycolysis; Humans; Mice; Mice, Inbred NOD; Mice, SCID; Niclosamide; Ovarian Neoplasms; Oxygen Consumption; Rats; Rats, Sprague-Dawley; Suspensions; Xenograft Model Antitumor Assays",2-s2.0-84961664624
"Lin H.-L., Lin H.-C., Tseng Y.-F., Chen S.-C., Hsu C.-Y.",55507428800;14621773600;56682477500;57142860400;55752327900;,Inverse Association between Cancer and Dementia,2016,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84946084728&doi=10.1097%2fWAD.0000000000000116&partnerID=40&md5=e78674547cfacf2b1dd54ce485e9a8af,"Dementia and cancer are 2 common diseases in the elderly. This retrospective cohort study used a population-based insurance claim dataset, merged with a cancer registry, to test whether risk reduction of cancers occurs at various primary sites after diagnosis of dementia. The study included a cohort of 3282 patients who were first diagnosed with dementia between 2001 and 2002. A control cohort consisted of 13,128 subjects matched for age, sex, and year of enrollment. The site of cancer and duration between the diagnosis of dementia and cancer were analyzed. Among the dementia cases, 169 patients (5.2%) were diagnosed with cancer during a median observation period of 40 months. In the control group, 976 subjects (7.4%) were diagnosed with cancer, during a median observation period of 46 months. During a 7-year follow-up period, the adjusted hazard ratio for cancer among dementia patients was 0.77 (95% confidence interval, 0.65-0.91), and significantly lower for colon (0.54, 0.29-0.99) and prostate cancers (0.44, 0.20-0.98). This study showed an inverse association between cancer and dementia. Further studies focusing on colon and prostate cancers may help elucidate the underlying mechanism and expand the therapeutic strategies. Copyright ? 2016 Wolters Kluwer Health, Inc. All rights reserved.",cancer; cancer registry; dementia; health insurance research dataset,adult; age; aged; Article; cancer registry; cohort analysis; colon cancer; controlled study; dementia; disease association; disease duration; female; follow up; human; major clinical study; male; malignant neoplastic disease; middle aged; ovary cancer; priority journal; prostate cancer; retrospective study; risk reduction; sex; Taiwan; Taiwanese; dementia; insurance; neoplasm; register; risk factor; statistics and numerical data; Dementia; Female; Humans; Insurance Claim Review; Neoplasms; Registries; Retrospective Studies; Risk Factors; Taiwan,2-s2.0-84946084728
"Epperla C.P., Mohan N., Chang C.-W., Chen C.-C., Chang H.-C.",56997577700;36164307400;56996326900;15068099800;7407523017;,Nanodiamond-Mediated Intercellular Transport of Proteins through Membrane Tunneling Nanotubes,2015,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84949518465&doi=10.1002%2fsmll.201502089&partnerID=40&md5=3066aeecca74a82b91cf6d6e52f73caa,"Recently discovered tunneling nanotubes (TNTs) are capable of creating intercellular communication pathways through which transport of proteins and other cytoplasmic components occurs. Intercellular transport is related to many diseases and nanotubes are potentially useful as drug-delivery channels for cancer therapy. Here, we apply fluorescent nanodiamond (FND) as a photostable tracker, as well as a protein carrier, to illustrate the transport events in TNTs of human cells. Proteins, including bovine serum albumin and green fluorescent protein, are first coated on 100-nm FNDs by physical adsorption and then single-particle tracking of the bioconjugates in the transient membrane connections is carried out by fluorescence microscopy. Stop-and-go and to-and-fro motions mediated by molecular motors are found for the active transport of protein-loaded FNDs trapped in the endosomal vehicles of human embryonic kidney cells (HEK293T). Quantitative analysis of the heterotypical transport between HEK293T and SH-SY5Y neuroblastoma cells by flow cytometry confirm the formation of open-ended nanotubes between them, despite that their TNTs differ in structural components. Our results demonstrate the promising applications of this novel carbon-based nanomaterial for intercellular delivery of biomolecular cargo down to the single-particle level. Tunneling nanotubes (TNTs) provide a unique intercellular communication pathway through which transport of proteins, vesicles, and organelles occurs. Using fluorescent nanodiamond (FND) as a photostable and biocompatible marker, this work successfully tracks protein-loaded FNDs along the TNTs of human cells and demonstrates its potential use for the intercellular delivery of biomolecular cargo at the single-particle level. ? 2015 WILEY-VCH Verlag GmbH & Co. KGaA, Weinheim.","intercellular transport; nanoparticles; nanotubes; nanovesicles, nanodiamonds; proteins","Biocompatibility; Body fluids; Carbon; Cells; Cytology; Disease control; Fluorescence; Fluorescence microscopy; Nanodiamonds; Nanoparticles; Nanotubes; Yarn; Bovine serum albumins; Green fluorescent protein; Human embryonic kidney cells; Intercellular communications; intercellular transport; Nano-vesicles; Single particle tracking; Structural component; Proteins; bovine serum albumin; green fluorescent protein; nanodiamond; nanotube; protein; animal; bovine; cell membrane; chemistry; fluorescence; HEK293 cell line; human; intracellular space; metabolism; photon correlation spectroscopy; polyacrylamide gel electrophoresis; time factor; transport at the cellular level; Animals; Biological Transport; Cattle; Cell Membrane; Dynamic Light Scattering; Electrophoresis, Polyacrylamide Gel; Fluorescence; Green Fluorescent Proteins; HEK293 Cells; Humans; Intracellular Space; Nanodiamonds; Nanotubes; Proteins; Serum Albumin, Bovine; Time Factors",2-s2.0-84949518465
"Yu S.-S., Lee K.-J., Lin Y.-S.",56007266900;56440414300;7406588668;,External auditory canal cholesteatoma in patients given radiotherapy for nasopharyngeal carcinoma,2015,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84983167773&doi=10.1002%2fhed.23826&partnerID=40&md5=634a571dd53a222774d2848c618d8eb7,"Background Patients who undergo radiotherapy (RT) for nasopharyngeal carcinoma (NPC) may develop external auditory canal cholesteatoma (EACC). Methods The records of patients with newly diagnosed NPC who had received concomitant chemotherapy and RT in a tertiary referral center from 1997 January to 2012 July were retrospectively reviewed. Results RT-related external auditory canal cholesteatoma (RT-related EACC) was identified in 15 of 833 patients given RT for NPC. Three patients had EACC in both ears. The interval from completion of RT to the diagnosis of EACC ranged from 0.5 to 15.4 years (mean, 5.6 years). RT-related EACC commonly (75%) invaded the anterior and inferior parts of the external canal wall. Canaloplasty was used in 12 patients to surgically remove cholesteatoma. There was no recurrence of RT-related EACC during the study period. Conclusion Patients with NPC might contract RT-related EACC a few years after RT. We hypothesize that a fraction dose of 200 cGy or more induces RT-related EACC. ? 2015 Wiley Periodicals, Inc.",canaloplasty; external auditory canal cholesteatoma; head and neck cancer; nasopharyngeal carcinoma; radiotherapy,"bleomycin; cisplatin; fluorouracil; methotrexate; adult; aged; Article; canaloplasty; cancer radiotherapy; chemoradiotherapy; cholesteatoma; cleaning; clinical article; clinical feature; clinical observation; ear surgery; external auditory canal; female; hearing; human; hyperbaric oxygen; intensity modulated radiation therapy; male; medical record review; microsurgery; middle aged; nasopharynx carcinoma; outcome assessment; postoperative period; preoperative period; priority journal; radiation dose; radiation sickness; tertiary care center; adjuvant chemoradiotherapy; adolescent; adverse effects; auditory canal; cancer staging; cholesteatoma; follow up; incidence; Nasopharyngeal Neoplasms; pathology; procedures; retrospective study; surgical flaps; Taiwan; treatment outcome; university hospital; Academic Medical Centers; Adolescent; Adult; Aged; Chemoradiotherapy, Adjuvant; Cholesteatoma; Ear Canal; Female; Follow-Up Studies; Humans; Incidence; Male; Middle Aged; Nasopharyngeal Neoplasms; Neoplasm Staging; Retrospective Studies; Surgical Flaps; Taiwan; Treatment Outcome",2-s2.0-84983167773
"Shih K.-S., Hsu C.-C., Zhou S.-Y., Hou S.-M.",14521449200;34974149800;57190793997;34770903700;,Biomechanical investigation of pedicle screw-based posterior stabilization systems for the treatment of lumbar degenerative disc disease using finite element analyses,2015,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84983095466&doi=10.4015%2fS101623721550060X&partnerID=40&md5=d7523110acc01beb248cbd26f73f6d8d,"Fusion has been the gold standard treatment for treating lumbar degenerative disc disease. Many clinical studies have demonstrated that adjacent segment degeneration was observed in patients over time. Various instrumentations of pedicle screw-based stabilization systems have been investigated using numerical approaches. However, numerical models developed in the past were simplified to reduce computational time. The aim of this study was to evaluate and to compare the biomechanical performance of rigid, semi-rigid, and dynamic posterior instrumentations using a more realistic numerical model. Three-dimensional nonlinear finite element models of the T11-S1 multilevel spine with various posterior instrumentations were developed. The intersegmental rotation, the maximum disc stress, and the maximum implant stress were calculated. The results indicated that the rigid instrumentation resulted in greater fixation stability but also a greater risk of adjacent segment degeneration and implant failure. The biomechanical performance of the dynamic instrumentation was closer to that of the intact spine model compared with the rigid and semi-rigid instrumentations. The results of this study could help surgeons understand the biomechanical characteristics of different posterior instrumentations for the treatment of lumbar degenerative disc diseases. ? 2015 National Taiwan University.",Adjacent segment degeneration; Dynamic instrumentation; Finite element analyses; Rigid instrumentation,Biomechanics; Diseases; Joint prostheses; Numerical models; Orthotics; Screws; Stabilization; Adjacent segment degeneration; Biomechanical characteristics; Biomechanical performance; Degenerative disc disease; Dynamic instrumentation; Posterior stabilizations; Rigid instrumentation; Three-dimensional nonlinear finite element model; Finite element method; polycarbonate; polyetheretherketone; polyethylene terephthalate; stainless steel; titanium; urethan; Article; biomechanics; bone stress; comparative effectiveness; cortical bone; device failure; dynamic pedicle screw posterior stabilization system; dynamic stabilization device; finite element analysis; human; intervertebral disk degeneration; joint stability; ligamentum flavum; lumbar degenerative disc disease; male; nucleus pulposus; pedicle screw fixation device; posterior longitudinal ligament; posterior spine fusion; range of motion; rigid pedicle screw posterior stabilization system; risk assessment; semi rigid pedicle screw posterior stabilization system; tension; trabecular bone; Young modulus,2-s2.0-84983095466
"Tseng Y.-S., Huang T.-Y., Tsai S.-Y.",56019611700;35086133400;26327142300;,Reducing signal loss of the parahippocampal gyrus improves imaging of the default-mode network in 3.0-T MRI: The effect of susceptibility-induced field gradients,2015,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84954372572&doi=10.1002%2fnbm.3435&partnerID=40&md5=f0282e27b88dd21ec77cac4f1d903f80,"Previous investigations have indicated that the default-mode network (DMN) is highly involved in memory processing in the parahippocampal gyrus (PHC). However, because of susceptibility-related signal loss, parahippocampal activation in the DMN is difficult to detect in resting-state functional MRI experiments that are conducted using a 3.0-T MRI scanner. This study investigated the magnetic field gradients of various brain regions and attempted to compensate for signal loss in the PHC using an optimized slice orientation. The field gradients, signal intensities and DMN functional connectivity (FC) of the PHC were investigated using datasets acquired from 18 healthy volunteers. The results show that the field gradient component parallel to the main magnetic field dominates the PHC. The results indicate that the signal intensities and FC of the DMN are significantly low in the PHC when the slice orientation of the imaging plane is transversal. Whether the voxel dimension is isotropic or anisotropic exerts a minimal effect in altering the slice orientation dependence. In conclusion, the results of this study support the selection of the coronal or sagittal planes for imaging of the DMN. ? 2015 John Wiley & Sons, Ltd.",Default-mode network (DMN); Parahippocampal gyrus (PHC),"Brain; Magnetic fields; Scanning; Default mode network (DMN); Default-mode networks; Functional connectivity; Magnetic field gradient; Main magnetic fields; Orientation dependence; Parahippocampal gyrus (PHC); Resting state functional mris; Magnetic resonance imaging; adult; anisotropy; Article; brain region; default mode network; female; functional magnetic resonance imaging; human; human experiment; image analysis; image processing; magnetic field; male; normal human; nuclear magnetic resonance imaging; nuclear magnetic resonance scanner; parahippocampal gyrus; priority journal; susceptibility weighted imaging; young adult; algorithm; brain mapping; image enhancement; nerve cell network; nuclear magnetic resonance imaging; parahippocampal gyrus; physiology; procedures; reproducibility; rest; sensitivity and specificity; signal noise ratio; three dimensional imaging; Adult; Algorithms; Brain Mapping; Female; Humans; Image Enhancement; Imaging, Three-Dimensional; Magnetic Resonance Imaging; Male; Nerve Net; Parahippocampal Gyrus; Reproducibility of Results; Rest; Sensitivity and Specificity; Signal-To-Noise Ratio",2-s2.0-84954372572
"Hsu D.-Y., Cheng Y.-L., Bien M.-Y., Lee H.-C.",56470302900;55487658200;6701379947;56335473800;,Development of a method for manufacturing customized nasal mask cushion for CPAP therapy,2015,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84952975056&doi=10.1007%2fs13246-015-0383-0&partnerID=40&md5=02082c0ffcf78a41840bb61307abd82d,"A continuous positive airway pressure (CPAP) device is considered one of the most effective treatments for obstructive sleep apnea (OSA). However, many patients receiving this treatment complain of mask discomfort and other issues. Therefore, this study aimed to develop a customized nasal mask cushion to reduce the discomfort associated with conventional masks. First, a 3D face scanner was used to obtain 3D facial data of participants. Second, a model of the face was created by reverse-engineering and then used for the computer-aided design (CAD) of the cushion. Finally, computer numerical control (CNC) was used to manufacture the mold, into which silicone was then injected slowly. A perceived comfort questionnaire was used to compare the customized and conventional cushions. 40 patients were randomly divided into two groups: 20 patients in the control group used a conventional cushion, and the remaining 20 patients used the customized cushion. The customized cushion was found to be superior to the conventional cushion. There are clear differences in the headgear force of the two cushion types (P?=?0.001). The customized cushion applied less force to a patient’s face than a conventional cushion. Furthermore, there were obvious differences in the fit of the cushions (P?=?0.001). Patients using the customized cushions experienced a better fit than those using the conventional cushions. This study has developed a new method for manufacturing customized cushions with better cushion fit through rapid tooling. ? 2015, Australasian College of Physical Scientists and Engineers in Medicine.",Computer numerical control (CNC); Continuous positive airway pressure (CPAP); Mask cushion; Rapid tooling,"Computer aided design; Computer control systems; Manufacture; Numerical control systems; Reverse engineering; Silicones; Sleep research; 3D faces; Computer numerical control; Continuous positive airway pressures; Control groups; Facial data; Obstructive sleep apnea; Rapid tooling; Patient treatment; silicone; Article; clinical article; computer aided design; controlled study; cost; CPAP device; disease severity; human; mask; mask discomfort; nasal mask cushion; positive end expiratory pressure; priority journal; quality of life; questionnaire; sleep disordered breathing; anatomy and histology; computer aided design; devices; face; positive end expiratory pressure; prosthesis design; Sleep Apnea, Obstructive; three dimensional imaging; Computer-Aided Design; Continuous Positive Airway Pressure; Face; Humans; Imaging, Three-Dimensional; Prosthesis Design; Sleep Apnea, Obstructive",2-s2.0-84952975056
