作者,作者身分,"文獻名稱	",年份,施引文獻,連結,摘要,作者,索引關鍵字,EID
Young A.F.,36818967900;,Mapping of areas vulnerable to leptospirosis based on the analysis of floods in the S?o Paulo Metropolitan Area,2014,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84956788464&partnerID=40&md5=4127a432cd03ff9cd4e088ce94fbe525,"This chapter focuses on the relationship between climate change and the impacts of climate events, as well the importance to manage the associated risk. According to IPCC (2012), the impacts of climate extremes and the potential for disasters emerge from the interaction of physical conditions (weather/climate), from the exposure and vulnerability of human and natural systems. With global climate change, extreme weather events such as cyclones and floods are expected to occur with increasing frequency and greater intensity, which contaminates freshwater supplies, heightens the risk of water-borne diseases, and creates breeding grounds for diseases such as leptospirosis. Infectious disease outbreaks have been reported following major flood events in developing countries, and these outbreaks vary in magnitude and rates of mortality. The objective of the study was to evaluate leptospirosis at geographic locations based on environmental factors and produce a predictive disease risk map. The area of study is S?o Paulo Metropolitan Area (SPMA), one of the largest megacities in the world (with 19,956,590 people). In this case, we considered the previous analysis of Coelho and Massad (2012), where for each additional 20 mm of precipitation there was an average increase of 15.6 % in hospital admissions, as the precipitation increased from 20 mm to 120 mm. Within this context, we considered the spatial distribution of the daily number of leptospirosis cases and the probability of flood events in SPMA. We used ArcGIS to integrate the spatial information and non-spatial attribute data, where each spatial feature and its attribute information were linked. The ArcGIS also provided the ""math"" module to perform mathematical operations in order to analyze the geographical patterns and trends of the region. As a result, a map of vulnerability was produced based on the leptospirosis risk evaluation which can enable decisions to be made on strategies and interventions for improving the conditions of people living in disease-prone areas. ? 2014 by Nova Science Publishers, Inc. All rights reserved.",Climate change; Health; Leptospirosis; Precipitation,,2-s2.0-84956788464
Sandrone S.,54986841100;,Sir Francis Walshe (1885–1973),2014,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84925224543&doi=10.1007%2fs00415-013-7001-4&partnerID=40&md5=f220e3452ad82ee306761163dcd624ac,[無可用摘要],,"Article; beriberi; brain stem; consciousness; diphtheria; epidemic encephalitis; gesture; human; medical education; medical practice; motor cortex; neurologist; poliomyelitis; priority journal; professional knowledge; pyramidal nerve cell; pyramidal tract; skin sensation; spastic paraplegia; wound infection; art; education; history; neurology; United Kingdom; England; History, 20th Century; Neurology",2-s2.0-84925224543
"Docherty G., McNeill A., Gartner C.E., Szatkowski L.",36604220900;35398346200;8450161900;35238712200;,Response to Winter: 'Hardcore smoking does not necessarily indicate hardening',2014,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84896715695&doi=10.1111%2fadd.12462&partnerID=40&md5=85cced15028dde091ab9a9882f146821,[無可用摘要],,attitude; female; human; male; smoking; Tobacco Use Disorder; Attitude; Female; Humans; Male; Smoking; Tobacco Use Disorder,2-s2.0-84896715695
"Borschmann R.D., Khalifeh H., Trevillion K., Howard L.M., Moran P.",35091024300;26321679000;36093631800;7202645145;34571973600;,Screening programmes for helping mental health professionals to detect violent victimisation in people with severe mental illness,2014,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041843910&doi=10.1002%2f14651858.CD011042&partnerID=40&md5=907bc7d75e498ad1dead37cafc625a91,"This is the protocol for a review and there is no abstract. The objectives are as follows: To review the evidence for the effectiveness of screening programmes to improve health professionals' detection of, and response to, violent victimisation in people with severe mental illness. More specifically, this review aims to examine the effectiveness of the following interventions. Screening programmes that aim to improve health professionals' detection of victimisation among people with severe mental illness, followed by referral to appropriate external specialist services. Screening programmes that aim to improve health professionals' detection of victimisation among people with severe mental illness, followed by interventions within these healthcare settings to reduce the adverse health and social outcomes of this victimisation. ? 2014 The Cochrane Collaboration.",,Article; crime victim; data synthesis; external specialist service; health program; health service; human; mental disease; mental health care personnel; mental patient; outcome assessment; partner violence; patient referral; priority journal; program effectiveness; psychotherapy; screening test; social problem; violent victimisation,2-s2.0-85041843910
"Morris T., Sumners D.P., Green D.A.",56563545000;7004003841;7404386609;,Inspiratory high frequency airway oscillation attenuates resistive loaded dyspnea and modulates respiratory function in young healthy individuals,2014,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84925283687&doi=10.1371%2fjournal.pone.0091291&partnerID=40&md5=9dcfb65df152ea8092d872614cbfee8c,"Direct chest-wall percussion can reduce breathlessness in Chronic Obstructive Pulmonary Disease and respiratory function may be improved, in health and disease, by respiratory muscle training (RMT). We tested whether high-frequency airway oscillation (HFAO), a novel form of airflow oscillation generation can modulate induced dyspnoea and respiratory strength and/or patterns following 5 weeks of HFAO training (n = 20) compared to a SHAM-RMT (conventional flow-resistive RMT) device (n = 15) in healthy volunteers (13 males; aged 20-36 yrs). HFAO causes oscillations with peak-to-peak amplitude of 1 cmH<inf>2</inf>O, whereas the SHAM-RMT device was identical but created no pressure oscillation. Respiratory function, dyspnoea and ventilation during 3 minutes of spontaneous resting ventilation, 1 minute of maximal voluntary hyperventilation and 1 minute breathing against a moderate inspiratory resistance, were compared PRE and POST 5-weeks of training (2x30 breaths at 70% peak flow, 5 days a week). Training significantly reduced NRS dyspnoea scores during resistive loaded ventilation, both in the HFAO (p = 0.003) and SHAM-RMT (p = 0.005) groups. Maximum inspiratory static pressure (cm H<inf>2</inf>O) was significantly increased by HFAO training (vs. PRE; p<0.001). Maximum inspiratory dynamic pressure was increased by training in both the HFAO (vs. PRE; p<0.001) and SHAM-RMT (vs. PRE; p = 0.021) groups. Peak inspiratory flow rate (L.s-1) achieved during the maximum inspiratory dynamic pressure manoeuvre increased significantly POST (vs. PRE; p = 0.001) in the HFAO group only. HFAO reduced inspiratory resistive loading-induced dyspnoea and augments static and dynamic maximal respiratory manoeuvre performance in excess of flow-resistive IMT (SHAM-RMT) in healthy individuals without the respiratory discomfort associated with RMT. ? 2014 Morris et al.",,adolescent; adult; amplitude modulation; article; breathing rate; controlled study; dyspnea; female; flow rate; high frequency airway oscillation; high frequency oscillation; human; lung volume; male; maximum inspiratory dynamic pressure; maximum inspiratory static pressure; muscle strength; outcome assessment; peak inspiratory flow; pressure measurement; resistive loaded ventilation; respiratory function; respiratory tract parameters; scoring system; spontaneous resting ventilation; voluntary hyperventilation; breathing exercise; breathing muscle; clinical trial; dyspnea; health; high frequency ventilation; hyperventilation; inhalation; pathophysiology; physiology; rest; young adult; Adult; Breathing Exercises; Dyspnea; Female; Health; High-Frequency Ventilation; Humans; Hyperventilation; Inhalation; Lung Volume Measurements; Male; Respiratory Muscles; Rest; Young Adult,2-s2.0-84925283687
"Schoenhagen P., Botnar R.",7004439698;35602500200;,"Plaque trek: ""to boldly go where no man has gone before""",2014,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84896094467&doi=10.1016%2fj.jacc.2013.10.077&partnerID=40&md5=bd135d59fa6326aa031df3bb101498b1,[無可用摘要],coronary artery disease; magnetic resonance imaging; prognosis,"cardiovascular risk; carotid atherosclerosis; computer assisted tomography; coronary artery atherosclerosis; coronary artery disease; human; note; nuclear magnetic resonance imaging; predictive value; priority journal; prognosis; signal noise ratio; atherosclerotic plaque; cardiac imaging; cardiovascular magnetic resonance; clinical feature; diagnostic imaging; imaging system; non invasive procedure; Note; coronary artery disease; magnetic resonance imaging; prognosis; Coronary Artery Disease; Female; Humans; Magnetic Resonance Imaging, Cine; Male; Plaque, Atherosclerotic",2-s2.0-84896094467
"Walter T.C., Knobloch G., Kasner M., Diederichs G., Hamm B., Ebersberger U., Makowski M.R.",33267983000;37037590100;8933603800;24758101200;56468905200;24922949600;35322730700;,The Great Migration: How MRI Replaces Traditional Imaging Techniques for the Characterization of Atherosclerosis,2014,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85062745350&doi=10.1007%2fs40134-013-0040-x&partnerID=40&md5=c65e7f461fc487277d9842b850459bd9,"In the Western world and developing countries, cardiovascular diseases remain the primary cause of morbidity and mortality. The incidence of cardiovascular diseases is thought to be on the rise, due to an increase in risk factors (e.g. diabetes) and aging of the population. Currently, there is no established clinical method for the in vivo characterization of atherosclerotic plaques and the prediction of ischemic stroke, myocardial infarction and other clinical complications. In this article, we will introduce novel magnetic resonance imaging (MRI) techniques and discuss how these techniques are starting to replace currently established clinical imaging methods for the detection and characterization of atherosclerotic vessel wall changes. ? 2014, Springer Science+Business Media New York.",Atherosclerosis; Cardiovascular disease; Molecular imaging; MRI,,2-s2.0-85062745350
Brose L.S.,24314804600;,"Helping pregnant smokers to quit : Behavioural support works, evidence on drug treatment still patchy",2014,1,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84896990631&doi=10.1136%2fbmj.g1808&partnerID=40&md5=273e931ec71fa3f39b79c37412d271eb,[無可用摘要],,nicotine; editorial; feedback system; human; medication compliance; nicotine replacement therapy; outcome assessment; patient attitude; patient counseling; pregnancy; pregnant woman; priority journal; psychosocial care; smoking cessation; tobacco dependence; transdermal patch; Female; Humans; Pregnancy; Pregnancy Complications; Smoking; Smoking Cessation; Tobacco Use Cessation Products,2-s2.0-84896990631
Dunne S.,7005244124;,Summary of: Influence of root canal fillings on longevity of direct and indirect restorations placed within the General Dental Services in England and Wales,2014,1,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84979798517&doi=10.1038%2fsj.bdj.2014.226&partnerID=40&md5=6c68a721a6d3351315b29ea66577129a,"AIM: To consider the survival of restorations in root filled and non-root filled teeth.METHODS: A data set was established consisting of patient's, 18 years or older. For each patient on the database with a tooth restored with a direct or indirect restoration with or without a root filling, the subsequent history of intervention on that tooth was consulted, and the next date of intervention, if any could be found in the data set, was obtained. Thus a data set was created of restored teeth and whether they have also received root fillings, with the dates of restoration and root filling placement and the dates, if any, of re-intervention. Modified Kaplan-Meier statistical analysis was used to quantify the distribution of time to intervention.Results Data for over 80,000 different adult patients were analysed, of whom 46% were male and 54% female. A total of 538,967 restoration placements were obtained from the data over a period of 11 years, of which 30,073 were root fillings.CONCLUSIONS: Examination of the survival of restorations in teeth with and without root canal fillings indicated that those with root canal fillings have shorter intervals before re-intervention than teeth without root fillings. Restorations on root canal treated anterior teeth with post and cores had the lowest survival time.",,"clinical practice; dental surgery; endodontics; female; human; male; procedures; statistics and numerical data; treatment outcome; Dental Restoration, Permanent; Female; Humans; Male; Outcome and Process Assessment (Health Care); Practice Patterns, Dentists'; Root Canal Obturation",2-s2.0-84979798517
"Goldsmith D., Covic A.",7102057832;7006186181;,"The EVOLVE study is negative, so what does this 'bitter pill' of disappointment mean now for renal patients?",2014,1,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84896727677&doi=10.1111%2fijcp.12261&partnerID=40&md5=a8c4c20f86e26e8e2d2eb91a913dc4bd,"The extremely high morbidity and mortality experienced by subjects with chronic kidney disease (CKD) has often been described and reviewed (1), but this familiarity should not breed indifference to the huge burden of premature cardiovascular disease - something which becomes more obvious, but increasingly challenging to treat, as GFR declines, or proteinuria increases (1,2). The health outcomes for a middle-aged person entering renal replacement therapy are as bad as those seen with a major solidorgan malignancy; while there has been modest progress in improving outcomes over the last two decades, the diagnosis of significant or progressive CKD should and thus still does continue to cast a shadow over patients, carers and healthcare professionals alike. ? 2014 John Wiley & Sons Ltd.",,"alkaline phosphatase; calcimimetic agent; calcium; cholesterol; cinacalcet; fibroblast growth factor 3; hemoglobin; homocysteine; parathyroid hormone; phosphate; phosphate binding agent; placebo; vitamin D; calcimimetic agent; cinacalcet; naphthalene derivative; parathyroid hormone; alkaline phosphatase blood level; calcium blood level; cardiovascular disease; cardiovascular mortality; cholesterol blood level; chronic kidney disease; correlational study; disease course; drug cost; drug dose titration; drug withdrawal; glomerulus filtration rate; health care personnel; hemodialysis; hemoglobin blood level; human; hypercalcemia; hypocalcemia; intention to treat analysis; morbidity; mortality; multicenter study (topic); nausea; outcome assessment; overall survival; parathyroid hormone blood level; parathyroidectomy; phosphate blood level; priority journal; proteinuria; randomized controlled trial (topic); renal replacement therapy; review; treatment outcome; vomiting; adolescent; adult; aged; Cardiovascular Diseases; complication; hyperparathyroidism; metabolism; middle aged; prospective study; Renal Insufficiency, Chronic; very elderly; young adult; Adolescent; Adult; Aged; Aged, 80 and over; Calcimimetic Agents; Cardiovascular Diseases; Humans; Hyperparathyroidism; Middle Aged; Multicenter Studies as Topic; Naphthalenes; Parathyroid Hormone; Prospective Studies; Randomized Controlled Trials as Topic; Renal Insufficiency, Chronic; Renal Replacement Therapy; Treatment Outcome; Young Adult",2-s2.0-84896727677
Bick D.,55859601200;,Female genital mutilation: The abuse has to stop,2014,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84894647404&doi=10.1016%2fj.midw.2014.02.001&partnerID=40&md5=cf48f29368a673c1d521ab4dc60896e3,[無可用摘要],,"adverse effects; child abuse; cultural anthropology; female; female genital mutilation; female genital system; human; infant; legislation and jurisprudence; surgery; United Kingdom; Child Abuse; Circumcision, Female; Cultural Diversity; Female; Genitalia, Female; Great Britain; Humans; Infant",2-s2.0-84894647404
"Wilmot M.-C., Perrett C.M., Calonje E., Weir J., Bunker C.B.",55974503600;7003451489;7005215064;7102577953;7102435767;,A crusted lesion on the penis,2014,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84894089631&doi=10.1111%2fced.12230&partnerID=40&md5=14ec880250cfb328658d142886e06fc9,[無可用摘要],,"Acantholysis; Diagnosis, Differential; Humans; Male; Middle Aged; Penile Diseases; Skin Diseases; acantholysis; acantholytic dermatosis; adult; case report; dermis; histopathology; human; human tissue; immunofluorescence; inflammatory infiltrate; male; middle aged; penis; priority journal; scar formation; Short Survey",2-s2.0-84894089631
"Aguilar-Duran S., Martin B., Archer C.B., Attard N.R.",54891953800;57213404936;55184628200;55587796700;,A rapidly enlarging nodule on the scalp,2014,1,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84894064346&doi=10.1111%2fced.12217&partnerID=40&md5=c0ee9190da8ebef6da233b6ff0b744c4,[無可用摘要],,"Aged; Carcinoma, Neuroendocrine; Diagnosis, Differential; Head and Neck Neoplasms; Humans; Male; Scalp Dermatoses; Skin Neoplasms; antiandrogen; chromogranin A; docetaxel; fluorodeoxyglucose; mitoxantrone; synaptophysin; aged; apoptosis; Article; bone metastasis; cancer chemotherapy; cancer size; case report; computer assisted emission tomography; diaphragm; Gleason score; histopathology; human; human tissue; immunohistochemistry; lymphadenopathy; male; metastasis; mitosis; neuroendocrine tumor; neurofilament; primary neuroendocrine carcinoma; priority journal; prostate adenocarcinoma; scalp; skin examination; skin nodule; skin ulcer",2-s2.0-84894064346
"Woolf R.T., Ferrara G., Rongioletti F., Agarwal A., Wain E.M., Stefanato C.M.",39162398400;7102694228;7006558486;55655278900;8626067900;7003856962;,Unusual plaque and papules affecting the legs,2014,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84894054342&doi=10.1111%2fced.12234&partnerID=40&md5=ee3a6432e39d5e5dc1484445fe8fdb75,[無可用摘要],,"Aged; Humans; Leg Dermatoses; Lymphedema; Male; Mucinoses; Obesity; Skin Diseases, Papulosquamous; mucin; aged; Article; case report; differential diagnosis; disease association; histopathology; human; human tissue; leg edema; male; mucinosis; myxedema; obesity; obesity associated lymphoedematous mucinosis; papule; priority journal; skin biopsy",2-s2.0-84894054342
"Pratsou P., Defty C.L., Ozoemena L., McGrath J.A., Moss C., Gach J.E.",55901746900;36774372000;14421460900;7402677631;7202192620;12796854700;,"Limited ectrodactyly, ectodermal dysplasia and cleft lip-palate syndrome with a p63 mutation, associated with linear and whorled naevoid hypermelanosis",2014,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84894054014&doi=10.1111%2fced.12259&partnerID=40&md5=9afaa70923b33ffb98b796226cbbc208,[無可用摘要],,"adult; Article; case report; cleft lip palate; clinical feature; disease association; ectodermal dysplasia; ectrodactyly; gene; gene mutation; human; hyperpigmentation; male; melanosis; missense mutation; nevoid hypermelanosis; p63 gene; priority journal; punch biopsy; young adult; Abnormalities, Multiple; Adolescent; Cleft Lip; Cleft Palate; Ectodermal Dysplasia; Humans; Male; Melanosis; Tumor Suppressor Proteins",2-s2.0-84894054014
"Huddy V., Brown G.P., Boyd T., Wykes T.",7801668191;55483887500;36765990600;7005058916;,An exploratory investigation of real-world reasoning in paranoia,2014,1,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84893535279&doi=10.1111%2fj.2044-8341.2012.02072.x&partnerID=40&md5=e5e62189d2c9ec94be32b6942a4731dd,"Objectives. Paranoid thinking has been linked to greater availability in memory of past threats to the self. However, remembered experiences may not always closely resemble events that trigger paranoia, so novel explanations must be elaborated for the likelihood of threat to be determined. We investigated the ability of paranoid individuals to construct explanations for everyday situations and whether these modulate their emotional impact. Methods. Twenty-one participants experiencing paranoia and 21 healthy controls completed a mental simulation task that yields a measure of the coherence of reasoning in everyday situations. Results. When responses featured positive content, clinical participants produced less coherent narratives in response to paranoid themed scenarios than healthy controls. There was no significant difference between the groups when responses featured negative content. Conclusions. The current study suggests that difficulty in scenario construction may exacerbate paranoia by reducing access to non-threatening explanations for everyday events, and this consequently increases distress. Practitioner Points When working with distress associated with paranoia, practitioners should devote attention to developing coherent narratives where others are viewed as helpful and caring. Some cases of distress associated with paranoia may result from an uncertain and confused state of mind rather than threatening thought content alone. ? 2012 The British Psychological Society.",,"adult; analysis of variance; article; case control study; delusion; emotion; female; human; imagination; learning; male; mental stress; paranoid psychosis; physiology; psychological aspect; psychological rating scale; statistics; thinking; uncertainty; verbal communication; Adult; Analysis of Variance; Case-Control Studies; Delusions; Emotions; Female; Humans; Imagination; Male; Narration; Paranoid Disorders; Psychiatric Status Rating Scales; Set (Psychology); Stress, Psychological; Thinking; Uncertainty",2-s2.0-84893535279
"Singh M., Ficarra G., Tesi D., Massi D., Stefanato C.M.",55469482700;7004949943;36480572100;7004665396;7003856962;,A solitary ulcer of the tongue: A Quiz,2014,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84894098061&doi=10.2340%2f00015555-1655&partnerID=40&md5=4e16099fa69d82123178ecf8b87a800c,[無可用摘要],,"Adult; Chancre; Homosexuality, Male; Humans; Male; Tongue Diseases; Treponema pallidum",2-s2.0-84894098061
"Moran N., Munro N., Lawson K., David A.S.",7103226920;57188691246;56079869500;7402606754;,Safe management of psychiatrically disturbed patients on non-psychiatric wards in the UK,2014,1,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84896716004&doi=10.1136%2fbmj.g1466&partnerID=40&md5=c94dc54cd2cd3c7734c656da10360c9d,[無可用摘要],,"autoimmune disease; autoimmune encephalitis; behavior disorder; encephalitis; health care facility; health care personnel; health care system; hospital admission; human; letter; liaison psychiatry; medical expert; mental disease; mental health care; patient safety; priority journal; professional competence; risk management; staff training; United Kingdom; ward; Great Britain; Hospital Departments; Hospitalization; Humans; Mental Disorders; Neurology; Patient Safety; Psychiatric Department, Hospital",2-s2.0-84896716004
"Macrae C.S., Lewis J.S., Critchley D.J.",55895192500;55483974300;7005824431;,In Response,2014,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84896722021&doi=10.1097%2fBRS.0000000000000152&partnerID=40&md5=1c342d509cf93e401bb359b2bb02f648,[無可用摘要],,biomechanics; body posture; human; letter; low back pain; muscle contraction; patient satisfaction; priority journal; protocol compliance; rocker sole shoes; shoe; female; low back pain; male; outcome assessment; procedures; questionnaire; Female; Humans; Low Back Pain; Male; Outcome Assessment (Health Care); Questionnaires; Shoes,2-s2.0-84896722021
"Shahriyarmolki K., Meynen T.",36027200100;6504016546;,Needs assessment of dual diagnosis: A cross-sectional survey using routine clinical data,2014,1,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84893084763&doi=10.3109%2f09687637.2013.796910&partnerID=40&md5=be8cd2c84618d823b7c3eb0e882c0ece,"Aims: Department of Health guidance on dual diagnosis (DD) recommends that services measure local need, and use this to inform service planning. This study aimed to use routine clinical data to estimate the prevalence of DD and unmet treatment need in a community drug and alcohol service, and to appraise the feasibility of using routine data for such purposes. Methods: First, a screening checklist was developed to determine whether a particular service-user met DD caseness criteria. Second, the electronic care records of 227 service-users were screened for DD caseness, as well as for documentation of current and/or previous receipt of mental health treatment. Findings: Seventy-two percent screened positive for having DD. Of these, around half were not receiving current treatment for their mental health, while 37% had never received mental health treatment. Higher rates of DD were found amongst women and those in treatment for alcohol dependence. Conclusions: The findings corroborate previous research showing high prevalences of DD and unmet treatment need within drug and alcohol services in general, and amongst certain high-risk subgroups in particular. The study demonstrates that using routine data to estimate unmet treatment need is feasible within the limited resources available to frontline services. ? 2014 Informa UK Ltd. All rights reserved.",,,2-s2.0-84893084763
"Wilson N., Patel R., Gallagher J., Chapple I.",57203428224;57213028232;7402209861;7003386333;,How to select the right mouthwash,2014,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84927776400&partnerID=40&md5=6d8d98fc721b6248dcbda21d97938de8,[無可用摘要],,antiinfective agent; chlorhexidine; chlorhexidine gluconate; mouthwash; toothpaste; Article; blood pressure; cardiovascular risk; cerebrovascular accident; dental health; gold standard; heart infarction; human; learning disorder; mouth hygiene; physical disability; pneumonia; tooth brushing,2-s2.0-84927776400
"Littlejohns S., Littlejohns P., Richardson J., Robertson A.",55862282100;26643613400;55463086100;55861966100;,Response,2014,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84896718415&doi=10.7861%2fclinmedicine.14-1-92a&partnerID=40&md5=bb0b91f7a8853b3c54ca74991873a819,[無可用摘要],,"human; intensive care; letter; medical decision making; organ donor; organ transplantation; patient care; patient guidance; register; terminal care; Death, Sudden; Health Policy; Humans; Organ Transplantation; Practice Guidelines as Topic; Tissue Donors",2-s2.0-84896718415
"Polling C., Dutta R.",55212167100;56003431900;,"Adolescents with emotional, conduct and hyperkinetic disorders who are experiencing psychotic symptoms may be at increased risk of suicide attempt",2014,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84894903377&doi=10.1136%2feb-2013-101616&partnerID=40&md5=3d45d03ea431d8bddc93d582a59535e3,[無可用摘要],,"female; human; male; note; psychosis; statistics; suicide attempt; Female; Humans; Male; Psychotic Disorders; Suicide, Attempted",2-s2.0-84894903377
Sutherland G.,7201598794;,Smoking cessation and mental health,2014,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84893169048&doi=10.2217%2fnpy.13.79&partnerID=40&md5=a3135a5eccc19b55144673bfc9e9b9bc,[無可用摘要],,amfebutamone; electronic cigarette; insulin; placebo; varenicline; warfarin; adverse outcome; cognitive therapy; drug efficacy; human; mental disease; mental health; mood disorder; nicotine replacement therapy; note; prevalence; priority journal; randomized controlled trial (topic); smoking; smoking cessation; social support; tobacco dependence; treatment response,2-s2.0-84893169048
"Ferro A., Loke Y.K., Lewis L.D., Somogyi A., Cohen A.F., Ritter J.M.",7102528537;35242637500;7402152451;7102329828;7404781114;7402315168;,Editors' pick 2013,2014,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84893123497&doi=10.1111%2fbcp.12303&partnerID=40&md5=e1d4684c6a48591e39466122a0bc54fb,[無可用摘要],,"cancer chemotherapy; clinical pharmacology; drug classification; evidence based practice; medical literature; priority journal; publication; renal protection; review; Editorial Policies; Humans; Periodicals as Topic; Pharmacology, Clinical; Publishing",2-s2.0-84893123497
"Malizia A.L., Ferro A.",7005110841;7102528537;,Drugs for addiction: A therapeutic area in need of a 'shot in the arm',2014,1,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84893122005&doi=10.1111%2fbcp.12316&partnerID=40&md5=f23df4685ca5349a3727de9453b2c673,[無可用摘要],,"atomoxetine; benzodiazepine; central stimulant agent; ketamine; naltrexone; addiction; alcohol abuse; attention deficit disorder; clinical practice; drug research; funding; government; health care planning; human; law enforcement; medical care; mental disease; neurobiology; pathological gambling; priority journal; research; review; substance abuse; Behavior, Addictive; Drug Design; Humans; Substance-Related Disorders",2-s2.0-84893122005
Greaves M.W.,7402534538;,Preface,2014,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84888003202&doi=10.1016%2fj.iac.2013.10.001&partnerID=40&md5=f2194132aa979706912b998c72e3323f,[無可用摘要],,cyclosporin; methotrexate; omalizumab; steroid; allergic asthma; angioneurotic edema; autoimmunity; autoinflammatory disease; chronic urticaria; clinical feature; cryopyrin associated autoinflammatory syndrome; drug indication; editorial; genetics; human; immunotherapy; mastocytosis; priority journal; quality of life; urticaria; Humans; Urticaria,2-s2.0-84888003202
Treasure J.,7006097367;,Motivational interviewing,2014,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84892844679&doi=10.1192%2fapt.10.5.331&partnerID=40&md5=248f62031862364958daec6507c876a0,"Motivational interviewing is a style of patient-centred counselling developed to facilitate change in health-related behaviours. The core principle of the approach is negotiation rather than conflict. In this article I review the historical development of motivational interviewing and give some of the theoretical underpinnings of the approach. I summarise the available evidence on its usefulness and discuss practical details of its implementation, using vignettes to illustrate particular techniques.",,alcohol abuse; ambivalence; anorexia nervosa; article; behavior change; evidence based practice; health behavior; human; motivational interviewing; patient counseling; self concept; self esteem; theoretical model,2-s2.0-84892844679
"Asimakopoulou K., Speight J., Skinner T.",23481409400;35608213900;55337592400;,"First do no harm: A response to Louise Ansari, Diabetes UK",2014,1,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84892753761&doi=10.1136%2fbmj.g153&partnerID=40&md5=10bc0a3fa0564f7298d9674585588844,[無可用摘要],,anxiety; cerebrovascular accident; comorbidity; distress syndrome; family history; fear; harm reduction; high risk population; human; ischemic heart disease; letter; mass medium; non insulin dependent diabetes mellitus; online system; priority journal; risk assessment; social stigma; United Kingdom; General Practitioners; Humans,2-s2.0-84892753761
"Czuber-Dochan W., Norton C.",12647053500;35512880600;,Letter: Validated fatigue questionnaires in inflammatory bowel diseases - Authors' reply,2014,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84891885218&doi=10.1111%2fapt.12587&partnerID=40&md5=16cb2c6b44da73c224b05ff704b3a95a,[無可用摘要],,construct validity; content validity; demography; fatigue; Fatigue Questionnaire; human; inflammatory bowel disease; letter; prevalence; priority journal; psychometry; questionnaire; reliability; risk factor; sensitivity analysis; test retest reliability; validity; Fatigue; Humans; Inflammatory Bowel Diseases,2-s2.0-84891885218
Herrick C.,15729404200;,Stakeholder narratives on alcohol governance in the Western Cape: The socio-spatial nuisance of drink,2014,1,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84898995182&doi=10.1080%2f03736245.2014.896278&partnerID=40&md5=99a33486a3d3b4a404d226e2539d2042,"This paper examines, on one hand, the current regulatory environment in relation to alcohol retailing and consumption in South Africa's Western Cape. On the other, it explores how stakeholders of such regulations formulate, comprehend and act upon the problem of drinking. As a result, the paper aims to tease out the discrepancies between what is said (of alcohol by policy-makers) and what is done (about alcohol within policy) through the conceptual lens of alcohol as nuisance. It does this in order to: (1) deepen current empirical engagements with alcohol control policies in South Africa and the Global South; (2) explore what stakeholders know or believe about the drinking practices that they seek to regulate and (3) highlight the dynamic tensions between what is said and what is done. In so doing, the paper contributes novel empirical data to the growing cannon of geographical engagements with drinking practices and policies by situating its analysis in the context of the Western Cape. As a result, the paper marks out an original contribution to the multidisciplinary field of critical alcohol studies, as well as South African geographical research. ? 2014 Society of South African Geographers.",alcohol control; governance; interviews; policy; public health,commodity; commodity market; consumption behavior; governance approach; policy approach; regulatory framework; retailing; stakeholder; South Africa; Western Cape,2-s2.0-84898995182
