作者,作者身分,"文獻名稱	",年份,施引文獻,連結,摘要,作者,索引關鍵字,EID
"Li S.-S., Lin C.-W., Wei K.-C., Huang C.-Y., Hsu P.-H., Liu H.-L., Lu Y.-J., Lin S.-C., Yang H.-W., Ma C.-C.M.",57193757874;55745491800;7203013431;35205030400;56754610400;26643192200;24537666700;56508564300;57201869935;55471164600;,Non-invasive screening for early Alzheimer's disease diagnosis by a sensitively immunomagnetic biosensor,2016,20,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84964597588&doi=10.1038%2fsrep25155&partnerID=40&md5=2e812a4a1ac9f6f6790969048da050e4,"Amyloid-beta peptide 1-42 (Aβ42) is considered as a reliable biomarker for the early diagnosis of Alzheimer's disease (AD). Thus, it is urgent to develop a simple and efficient method for the detection of Aβ42. In this work, a reusable biosensor based on magnetic nitrogen-doped graphene (MNG) modified Au electrode for the detection of Aβ42 has been developed. The antibodies of Aβ 1-28 (Aβ ab ) are used as the specific biorecognition element for Aβ42 that were conjugated on the surface of MNG. In the presence of magnetic nanoparticles on MNG, the electrode coating material, the biosensor can be quickly constructed, without requiring an electrode drying process, which reduce the analysis time and is convenient for proceeding to detection. The reusable biosensor with good reproducibility and stability was linear within the range from 5 pg mL -1 to 800 pg mL -1 , covering the cut-off level of Aβ42 and a detection limit of 5 pg mL -1 had been achieved. Furthermore, the fabricated biosensor for Aβ42 detection not only improves the detection performance but also reduces the cost and shortens the response time, demonstrating its potential in diagnosing applications.",,amyloid beta protein; amyloid beta-protein (1-42); peptide fragment; Alzheimer disease; early diagnosis; genetic procedures; human; immunomagnetic separation; mass screening; procedures; reproducibility; Alzheimer Disease; Amyloid beta-Peptides; Biosensing Techniques; Early Diagnosis; Humans; Immunomagnetic Separation; Mass Screening; Peptide Fragments; Reproducibility of Results,2-s2.0-84964597588
"Huang S.-H., Hung L.-Y., Lee G.-B.",57189052751;37665042000;7404851930;,Continuous nucleus extraction by optically-induced cell lysis on a batch-type microfluidic platform,2016,15,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84964939954&doi=10.1039%2fc5lc01284h&partnerID=40&md5=51847af4d2ce3c0522036e7b42ab261d,"The extraction of a cell's nucleus is an essential technique required for a number of procedures, such as disease diagnosis, genetic replication, and animal cloning. However, existing nucleus extraction techniques are relatively inefficient and labor-intensive. Therefore, this study presents an innovative, microfluidics-based approach featuring optically-induced cell lysis (OICL) for nucleus extraction and collection in an automatic format. In comparison to previous micro-devices designed for nucleus extraction, the new OICL device designed herein is superior in terms of flexibility, selectivity, and efficiency. To facilitate this OICL module for continuous nucleus extraction, we further integrated an optically-induced dielectrophoresis (ODEP) module with the OICL device within the microfluidic chip. This on-chip integration circumvents the need for highly trained personnel and expensive, cumbersome equipment. Specifically, this microfluidic system automates four steps by 1) automatically focusing and transporting cells, 2) releasing the nuclei on the OICL module, 3) isolating the nuclei on the ODEP module, and 4) collecting the nuclei in the outlet chamber. The efficiency of cell membrane lysis and the ODEP nucleus separation was measured to be 78.04 ± 5.70% and 80.90 ± 5.98%, respectively, leading to an overall nucleus extraction efficiency of 58.21 ± 2.21%. These results demonstrate that this microfluidics-based system can successfully perform nucleus extraction, and the integrated platform is therefore promising in cell fusion technology with the goal of achieving genetic replication, or even animal cloning, in the near future. ? The Royal Society of Chemistry 2016.",,Article; cell membrane; cell nucleus; cell transport; cytolysis; embryo; extraction; HEK293 cell line; human; human cell; lab on a chip; microfluidic analysis; optically induced cell lysis; priority journal; sample; cell death; electricity; equipment design; lab on a chip; light related phenomena; metabolism; Cell Death; Cell Membrane; Cell Nucleus; Electricity; Equipment Design; HEK293 Cells; Humans; Lab-On-A-Chip Devices; Optical Phenomena,2-s2.0-84964939954
"Wu J.-X., Li C.-M., Ho Y.-R., Wu M.-J., Huang P.-T., Lin C.-H.",55647651200;7501683368;7402555026;56176892700;57188649898;56275916900;,Bilateral photoplethysmography analysis for peripheral arterial stenosis screening with a fractional-order integrator and info-gap decision-making,2016,23,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84962061521&doi=10.1109%2fJSEN.2015.2513899&partnerID=40&md5=563f92912c8a5d0c44744690e77dc52c,"Peripheral arterial disease and atherosclerosis are common complications in patients with type 2 diabetes or with both diabetes and end-stage renal disease. Lower-limb peripheral arterial disease and hemodialysis (HD) vascular access stenosis are highly prevalent in HD patients; in particular, progressively narrowed vascular access and suboptimal dialysis blood flows are the major issues. In this paper, we propose a fractionalorder integrator (FOI) for indicating the differences in the risetiming and amplitudes of bilateral photoplethysmography (PPG) signals with the aim of improving HD healthcare. The area under the systolic peak ratio was used as an index to separate the patients without arterial stenosis from those with arterial stenosis; subsequently, info-gap decision making was conducted to evaluate risk levels in reference to the patients' health records and the degrees of stenosis. The experimental results indicated that in comparison with 1) the resistive index; 2) bilateral timing parameters; and 3) the hybrid intelligent method, our proposed screening model was more efficient in preventing complications of peripheral arterial stenosis and was easily implemented in an embedded system. ? 2015 IEEE. Personal use is permitted, but republication/redistribution requires IEEE permission.",Area under the systolic peak ratio; Fractional-order integrator; Hemodialysis; Info-gap decision-making,Decision making; Dialysis; Diseases; Health risks; Hemodialyzers; Photoplethysmography; End stage renal disease; Fractional-order integrator; Hemodialysis; Hybrid intelligent method; Info-gap; Peak ratios; Peripheral arterial disease; Photoplethysmography (PPG); Diagnosis,2-s2.0-84962061521
"Lin C.-W., Lu K.-Y., Wang S.-Y., Sung H.-W., Mi F.-L.",13410814600;56393644800;57007401200;7201871335;7004337966;,CD44-specific nanoparticles for redox-triggered reactive oxygen species production and doxorubicin release,2016,19,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84958279976&doi=10.1016%2fj.actbio.2016.02.005&partnerID=40&md5=5a002180a22f5d13711d329f703d4edf,"CD44-specific and redox-responsive nanoparticles were prepared by coating a bioreducible chitosan-based nanoparticles with hyaluronic acid for intracellular glutathione-triggered reactive oxygen species (ROS) production and doxorubicin (DOX) release. Chitosan (CS) was conjugated with a copper chelator, D-penicillamine (D-pen), to obtain a CS-SS-D-pen conjugate through the formation of a disulfide bond. D-pen release from the conjugate was triggered by intracellular glutathione (GSH) via reducing biologically reversible disulfide bonds. Self-assembled CS-SS-D-pen nanoparticles were prepared through ionotropic gelation with tripolyphosphate and subsequently coated with hyaluronic acid (HA). The HA-coated CS-SS-D-pen NPs were reduced by GSH to release free D-pen and trigger ROS production via a series of reactions involving Cu(II)-catalyzed D-pen oxidation and H2O2 generation. DOX was loaded into the HA-coated CS-SS-D-pen NPs by a method involving the complexation of DOX with Cu(II) ions. The Cu(II)-DOX complex-loaded NPs exhibited redox-responsive release properties which accelerated DOX release at a higher glutathione level (10 mM). Confocal fluorescence microscopy demonstrated that the Cu(II)-DOX-loaded NPs effectively delivered DOX to human colon adenocarcinoma cells (HT-29) by active targeting via HA-CD44 interactions. Intracellular ROS generated from the HA-coated CS-SS-D-pen NPs sensitized cancer cells to DOX-induced cytotoxicity. In vitro cytotoxicity assays revealed that Cu(II)-DOX-loaded NPs sensitized cells to DOX-induced cytotoxicity in CD44-overexpressing HT-29 cells compared to CD44 low-expressing HCT-15 cells. Statement of Significance In this manuscript, we develop a CD44-targetable loaded with nanoparticles Cu(II)-DOX complex. The nanoparticles exhibited redox-responsive properties, which triggered reactive oxygen species (ROS) production and accelerated DOX release. The Cu(II)-DOX-loaded nanoparticle sensitized cells to DOX-induced cytotoxicity in CD44-overexpressing HT-29 cells. To our knowledge, this is the first report showing the combination of CD44-targeting and redox-responsive property for triggering ROS production and subsequent drug release. We believe our findings would appeal to the readership of Acta Biomaterialia because the study bring new and interesting ideals in the development of specific and stimuli-responsive nanoparticles as drug carrier for cancer therapy. ? 2016 Acta Materialia Inc.",CD44-targeting; Chitosan; Doxorubicin; Hyaluronic acid; Nanoparticles,"chitosan; doxorubicin; glutathione; Hermes antigen; hyaluronic acid; hydrogen peroxide; nanoconjugate; nanoparticle; penicillamine; reactive oxygen metabolite; tripolyphosphate; disulfide; doxorubicin; fluorescein isothiocyanate; Hermes antigen; nanoparticle; penicillamine; reactive oxygen metabolite; Article; catalysis; cell viability; complex formation; confocal laser microscopy; controlled study; cytotoxicity; cytotoxicity assay; disulfide bond; drug release; flow cytometry; gelation; HT 29 cell line; human; human cell; in vitro study; molecular interaction; nanofabrication; oxidation reduction reaction; priority journal; protein expression; Western blotting; cell death; cell survival; chemistry; drug effects; drug release; metabolism; molecular weight; oxidation reduction reaction; particle size; proton nuclear magnetic resonance; static electricity; tumor cell line; ultrastructure; Antigens, CD44; Cell Death; Cell Line, Tumor; Cell Survival; Chitosan; Disulfides; Doxorubicin; Drug Liberation; Fluorescein-5-isothiocyanate; Glutathione; Humans; Hyaluronic Acid; Hydrogen Peroxide; Molecular Weight; Nanoparticles; Oxidation-Reduction; Particle Size; Penicillamine; Proton Magnetic Resonance Spectroscopy; Reactive Oxygen Species; Static Electricity",2-s2.0-84958279976
"Chao C.-Y., Wang C.-H., Che Y.-J., Kao C.-Y., Wu J.-J., Lee G.-B.",12141642400;57203540892;56121425200;7403683086;56479608600;7404851930;,An integrated microfluidic system for diagnosis of the resistance of Helicobacter pylori to quinolone-based antibiotics,2016,14,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84947967438&doi=10.1016%2fj.bios.2015.11.046&partnerID=40&md5=e3f47d55cf9522f59102e210d600ab5e,"Helicobacter pylori (H. pylori) is a species of bacteria that can colonize the human stomach mucosa. It is closely associated with gastric diseases such as ulcer and inflammation. Recently, some H. pylori strains were found to express resistance to a family of antibiotics known as quinolones due to single-point mutations. Although traditional polymerase chain reaction (PCR) and molecular diagnostic-based approaches can be used to determine the presence and abundance of antibiotic-resistant H. pylori strains, such processes are relatively expensive, labor-intensive, and require bulky and costly equipment. This study therefore reports an advanced diagnostic assay performed on an integrated microfluidic system for rapid detection of antibiotic resistance in H. pylori. The assay features three components: (1) nucleic acid extraction by specific probe-conjugated magnetic beads, (2) amplification of the target deoxyribonucleic acid (DNA) fragments by using single-nucleotide-polymorphism polymerase chain reaction (SNP-PCR), and (3) optical detection of the PCR products. The device integrates several microfluidic components including micro-pumps, normally-closed micro-valves, and reaction chambers such that the entire diagnostic assay can be automatically executed on a single microfluidic system within one hour with detection limits of 100, 102, and 102 bacterial cells for H. pylori detection and two different SNP sites strains. Three PCR-based assays for determining presence of H. pylori infection and two DNA single-point mutation assays aimed at determining whether the infected strains were resistant to quinolone can be performed simultaneously on a single chip, suggesting that this microfluidic system could be a promising tool for rapid diagnosis of the presence of antibiotic-resistant H. pylori strains. ? 2015 Elsevier B.V..",Antibiotic resistance detection; H. pylori; Microfluidic; Optical detection; SNP-PCR,"Antibiotics; Assays; Chains; Diagnosis; Fluidic devices; Microfluidics; Nucleic acids; Antibiotic resistance; H. pylori; Helicobacter pylori (H. pylori); Integrated microfluidic systems; Microfluidic components; Optical detection; Single nucleotide polymorphisms; SNP-PCR; Polymerase chain reaction; bacterial DNA; quinolone derivative; antibiotic resistance; drug effects; genetic procedures; genetics; Helicobacter Infections; Helicobacter pylori; human; isolation and purification; microbiology; microfluidics; procedures; single nucleotide polymorphism; Biosensing Techniques; DNA, Bacterial; Drug Resistance, Microbial; Helicobacter Infections; Helicobacter pylori; Humans; Microfluidics; Polymorphism, Single Nucleotide; Quinolones",2-s2.0-84947967438
"Chen Y.-H., Chang G.-K., Kuo S.-M., Huang S.-Y., Hu I.-C., Lo Y.-L., Shih S.-R.",57188861236;57188854345;35269191200;57188852946;57210348492;57133664500;57154896100;,Well-tolerated Spirulina extract inhibits influenza virus replication and reduces virus-induced mortality,2016,13,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84963811915&doi=10.1038%2fsrep24253&partnerID=40&md5=3fd4eef871434c46e2a5ce03ea94d844,"Influenza is one of the most common human respiratory diseases, and represents a serious public health concern. However, the high mutability of influenza viruses has hampered vaccine development, and resistant strains to existing anti-viral drugs have also emerged. Novel anti-influenza therapies are urgently needed, and in this study, we describe the anti-viral properties of a Spirulina (Arthrospira platensis) cold water extract. Anti-viral effects have previously been reported for extracts and specific substances derived from Spirulina, and here we show that this Spirulina cold water extract has low cellular toxicity, and is well-tolerated in animal models at one dose as high as 5,000 mg/kg, or 3,000 mg/kg/day for 14 successive days. Anti-flu efficacy studies revealed that the Spirulina extract inhibited viral plaque formation in a broad range of influenza viruses, including oseltamivir-resistant strains. Spirulina extract was found to act at an early stage of infection to reduce virus yields in cells and improve survival in influenza-infected mice, with inhibition of influenza hemagglutination identified as one of the mechanisms involved. Together, these results suggest that the cold water extract of Spirulina might serve as a safe and effective therapeutic agent to manage influenza outbreaks, and further clinical investigation may be warranted.",,antivirus agent; animal; cell survival; chemistry; dog; drug effects; isolation and purification; MDCK cell line; mouse; Orthomyxoviridae; Orthomyxoviridae Infections; Spirulina; survival analysis; treatment outcome; viral plaque assay; virology; virus replication; Animals; Antiviral Agents; Cell Survival; Dogs; Madin Darby Canine Kidney Cells; Mice; Orthomyxoviridae; Orthomyxoviridae Infections; Spirulina; Survival Analysis; Treatment Outcome; Viral Plaque Assay; Virus Replication,2-s2.0-84963811915
"Pucci F., Garris C., Lai C.P., Newton A., Pfirschke C., Engblom C., Alvarez D., Sprachman M., Evavold C., Magnuson A., Von Andrian U.H., Glatz K., Breakefield X.O., Mempel T.R., Weissleder R., Pittet M.J.",25031984600;26031372100;14325010000;25921602100;12787562300;26431937700;36860728900;57188536665;57188537885;57207600424;7006333619;6603561298;7102561094;7801654492;35452687500;6701347488;,SCS macrophages suppress melanoma by restricting tumor-derived vesicle-B cell interactions,2016,92,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84961390149&doi=10.1126%2fscience.aaf1328&partnerID=40&md5=f5228081058c9011d9f4684cc58f3536,"Tumor-derived extracellular vesicles (tEVs) are important signals in tumor-host cell communication, yet it remains unclear how endogenously produced tEVs affect the host in different areas of the body. We combined imaging and genetic analysis to track melanoma-derived vesicles at organismal, cellular, and molecular scales to show that endogenous tEVs efficiently disseminate via lymphatics and preferentially bind subcapsular sinus (SCS) CD169+ macrophages in tumor-draining lymph nodes (tdLNs) in mice and humans. The CD169+ macrophage layer physically blocks tEV dissemination but is undermined during tumor progression and by therapeutic agents. A disrupted SCS macrophage barrier enables tEVs to enter the lymph node cortex, interact with B cells, and foster tumor-promoting humoral immunity. Thus, CD169+ macrophages may act as tumor suppressors by containing tEV spread and ensuing cancer-enhancing immunity.",,"carboplatin; immunoglobulin G; paclitaxel; tumor antigen; sialoadhesin; cancer; cells and cell components; chemotherapy; genetic analysis; immunity; rodent; tumor; animal cell; Article; B lymphocyte; bioluminescence; bone marrow cell; cancer growth; cancer immunotherapy; cancer inhibition; cancer staging; cell interaction; early cancer; exosome; genetic analysis; horizontal gene transfer; host cell; human; human cell; humoral immunity; lymph node cell; lymph vessel; macrophage; melanoma; melanosome; mouse; nonhuman; ontogeny; overall survival; priority journal; sinus venosus; subcapsular sinus macrophage; target cell; treatment response; tumor growth; tumor immunity; animal; B lymphocyte; C57BL mouse; cell communication; chemistry; exosome; experimental melanoma; immunological tolerance; immunology; lymph node; macrophage; melanoma; pathology; skin tumor; ultrastructure; Mus; Animals; B-Lymphocytes; Cell Communication; Extracellular Vesicles; Humans; Immune Tolerance; Lymph Nodes; Lymphatic Vessels; Macrophages; Melanoma; Melanoma, Experimental; Mice; Mice, Inbred C57BL; Sialic Acid Binding Ig-like Lectin 1; Skin Neoplasms",2-s2.0-84961390149
"Ambikapathi A., Chan T.-H., Lin C.-H., Yang F.-S., Chi C.-Y., Wang Y.",36627919900;15020418000;55967027800;35789349800;7401898890;55584806908;,Convex-Optimization-Based Compartmental Pharmacokinetic Analysis for Prostate Tumor Characterization Using DCE-MRI,2016,5,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84963544860&doi=10.1109%2fTBME.2015.2469601&partnerID=40&md5=64e996df8c73a7e27366ab28557cdaae,"Dynamic contrast-enhanced magnetic resonance imaging (DCE-MRI) is a powerful imaging modality to study the pharmacokinetics in a suspected cancer/tumor tissue. The pharmacokinetic (PK) analysis of prostate cancer includes the estimation of time activity curves (TACs), and thereby, the corresponding kinetic parameters (KPs), and plays a pivotal role in diagnosis and prognosis of prostate cancer. In this paper, we endeavor to develop a blind source separation algorithm, namely convex-optimization-based KPs estimation (COKE) algorithm for PK analysis based on compartmental modeling of DCE-MRI data, for effective prostate tumor detection and its quantification. The COKE algorithm first identifies the best three representative pixels in the DCE-MRI data, corresponding to the plasma, fast-flow, and slow-flow TACs, respectively. The estimation accuracy of the flux rate constants (FRCs) of the fast-flow and slow-flow TACs directly affects the estimation accuracy of the KPs that provide the cancer and normal tissue distribution maps in the prostate region. The COKE algorithm wisely exploits the matrix structure (Toeplitz, lower triangular, and exponential decay) of the original nonconvex FRCs estimation problem, and reformulates it into two convex optimization problems that can reliably estimate the FRCs. After estimation of the FRCs, the KPs can be effectively estimated by solving a pixel-wise constrained curve-fitting (convex) problem. Simulation results demonstrate the efficacy of the proposed COKE algorithm. The COKE algorithm is also evaluated with DCE-MRI data of four different patients with prostate cancer and the obtained results are consistent with clinical observations. ? 1964-2012 IEEE.",Cancer diagnosis; Compartmental model; Convex Optimization; DCE-MRI; Kinetic parameters; Pharmacokinetic analysis; Prostate cancer; Time activity curve; Tumor characterization,"Algorithms; Blind source separation; Convex optimization; Curve fitting; Diagnosis; Diseases; Kinetic parameters; Magnetic resonance imaging; Optimization; Pharmacokinetics; Pixels; Positron emission tomography; Rate constants; Tissue; Tissue engineering; Tumors; Urology; Cancer diagnosis; Compartmental model; DCE-MRI; Pharmacokinetic analysis; Prostate cancers; Time-activity curves; Tumor characterization; Parameter estimation; algorithm; cancer diagnosis; compartment model; Conference Paper; contrast enhancement; convex optimizationbased kp estimation; dynamic contrast enhanced magnetic resonance imaging; human; male; measurement accuracy; nuclear magnetic resonance imaging; pharmacokinetics; prostate cancer; simulation; tissue distribution; biological model; diagnostic imaging; nuclear magnetic resonance imaging; procedures; prostate tumor; contrast medium; Algorithms; Contrast Media; Humans; Magnetic Resonance Imaging; Male; Models, Biological; Prostatic Neoplasms",2-s2.0-84963544860
"Hall J., Prabhakar S., Balaj L., Lai C.P., Cerione R.A., Breakefield X.O.",57188566271;7101672587;35363640500;14325010000;7102225792;7102561094;,"Delivery of Therapeutic Proteins via Extracellular Vesicles: Review and Potential Treatments for Parkinson’s Disease, Glioma, and Schwannoma",2016,34,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84961655033&doi=10.1007%2fs10571-015-0309-0&partnerID=40&md5=67d171f3a19cc677ef885efe2d5395ff,"Extracellular vesicles present an attractive delivery vehicle for therapeutic proteins. They intrinsically contain many proteins which can provide information to other cells. Advantages include reduced immune reactivity, especially if derived from the same host, stability in biologic fluids, and ability to target uptake. Those from mesenchymal stem cells appear to be intrinsically therapeutic, while those from cancer cells promote tumor progression. Therapeutic proteins can be loaded into vesicles by overexpression in the donor cell, with oligomerization and membrane sequences increasing their loading. Examples of protein delivery for therapeutic benefit in pre-clinical models include delivery of: catalase for Parkinson’s disease to reduce oxidative stress and thus help neurons to survive; prodrug activating enzymes which can convert a prodrug which crosses the blood–brain barrier into a toxic chemotherapeutic drug for schwannomas and gliomas; and the apoptosis-inducing enzyme, caspase-1 under a Schwann cell specific promoter for schwannoma. This therapeutic delivery strategy is novel and being explored for a number of diseases. ? 2016, Springer Science+Business Media New York.",Exosomes; Extracellular vesicles; Glioma; Parkinson’s disease; Schwannoma; Therapeutic protein delivery,antineoplastic agent; catalase; interleukin 1beta converting enzyme; plasmid DNA; prodrug; protein; therapeutic protein; unclassified drug; recombinant protein; blood brain barrier; drug uptake; exosome; extracellular vesicle therapeutic protein delivery; gene delivery system; gene overexpression; glioma; glioma cell; HEK293 cell line; human; immunoreactivity; nerve degeneration; neurilemoma; nonhuman; Parkinson disease; priority journal; Review; Schwann cell; suicide gene; animal; Brain Neoplasms; drug delivery system; exosome; glioma; metabolism; Neurilemmoma; pathology; Animals; Brain Neoplasms; Drug Delivery Systems; Extracellular Vesicles; Glioma; Humans; Neurilemmoma; Parkinson Disease; Recombinant Proteins,2-s2.0-84961655033
"Chen H.-H., Chao Y.-H., Chen D.-Y., Yang D.-H., Chung T.-W., Li Y.-R., Lin C.C.",35175585600;57008651700;7405452060;24282118100;56539225300;56075115400;15034895700;,Oral administration of acarbose ameliorates imiquimod-induced psoriasis-like dermatitis in a mouse model,2016,4,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84961644531&doi=10.1016%2fj.intimp.2016.02.001&partnerID=40&md5=62f23877d06ed9f089078e214b908774,"Psoriasis is a chronic autoimmune disease of undefined etiology that involves dysregulated interplay between immune cells and keratinocytes. Acarbose was found to decrease inflammatory parameters in diabetic patients in addition to its anti-diabetic effects. Here, we report that imiquimod (IMQ)-induced epidermal hyperplasia and psoriasis like-inflammation were significantly inhibited by acarbose treatment. Real-time PCR showed that mRNA levels of the cytokines TNF-α, IL-6, IL-1β IL-17A, and IL-22 in skin were also decreased significantly by acarbose. In addition, we found that acarbose reduced infiltration of CD3+ T cells and GR-1+ neutrophils in lesional skin and also reduced the percentage of IL-17-producing CD4+ T cells (Th17) and IL-17- and IL-22-producing γδ T cells in the spleen. In contrast, acarbose increased the frequency of IL-10-producing CD4+ regulator Tr1 T cells in the spleen and small intestine. These results indicate that oral administration of acarbose can attenuate the severity of imiquimod-induced psoriasis with local and systemic anti-inflammatory and immune modulation effects, thus suggesting that acarbose is an effective therapeutic strategy for psoriasis regulation. ? 2016 Elsevier B.V. All rights reserved.",Acarbose; IL-10; Imiquimod; Inflammation; Psoriasis; Tr1 T cells,"acarbose; imiquimod; interleukin 17; interleukin 1beta; interleukin 22; interleukin 6; messenger RNA; tumor necrosis factor alpha; acarbose; aminoquinoline derivative; cytokine; lymphocyte antigen receptor; animal experiment; animal model; antiinflammatory activity; Article; CD3+ T lymphocyte; cell infiltration; cytokine production; dendritic cell; dermatitis; disease control; epidermis hyperplasia; histopathology; immunocompetent cell; immunohistochemistry; immunomodulation; in vitro study; inflammation; lymphocyte; mouse; neutrophil; nonhuman; priority journal; psoriasis like dermatitis; psoriasis like dermatitis; real time polymerase chain reaction; regulatory T lymphocyte; Th17 cell; animal; Bagg albino mouse; cell motion; chemically induced; Dermatitis, Contact; disease model; drug effects; human; immunology; metabolism; oral drug administration; pathology; psoriasis; skin; Acarbose; Administration, Oral; Aminoquinolines; Animals; Cell Movement; Cytokines; Dermatitis, Contact; Disease Models, Animal; Humans; Mice; Mice, Inbred BALB C; Neutrophils; Psoriasis; Receptors, Antigen, T-Cell, gamma-delta; Skin; T-Lymphocytes, Regulatory; Th17 Cells",2-s2.0-84961644531
"Tseng S.-T., Kao Y.-H., Peng C.-C., Liu J.-Y., Chu S.-C., Hong G.-F., Hsieh C.-H., Hsu K.-T., Liu W.-T., Huang Y.-H., Huang S.-Y., Chu T.-S.",57164327500;56110016300;56567165400;57164155100;57164260300;57164329000;36189636500;57164296600;7407343230;24490677900;7405415864;24558941000;,A 65-nm CMOS Low-Power Impulse Radar System for Human Respiratory Feature Extraction and Diagnosis on Respiratory Diseases,2016,8,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84960540662&doi=10.1109%2fTMTT.2016.2536029&partnerID=40&md5=665e7793297a8078cdba4dc2face2b24,"This paper presents a radar system for extracting human respiratory features. The proposed radar chip comprises three major components: a digital-to-time converter (DTC), a transmitter, and a receiver. The all-digital standard cell-based DTC achieves a timing resolution of 10 ps on a 100-ns time scale, supporting a range-gated sensing process. The transmitter is composed of a digital pulse generator. The receiver comprises a direct-sampling passive frontend for achieving high linearity, an integrator for enhancing the signal-to-noise ratio, and a successive approximation register analog-to-digital converter for signal quantization. A fully integrated CMOS impulse radar chip was fabricated using 65-nm CMOS technology, and the total power consumption is 21 mW. In the backend, a real-time digital signal-processing platform captures human respiratory waveforms via the radar chip and processes the waveforms by applying a human respiratory feature extraction algorithm. Furthermore, a clinical trial was conducted for establishing a new diagnosis workflow for identifying respiratory diseases by the proposed wireless sensor system. The proposed system was validated by applying an adaptive network-based fuzzy inference system and support vector machine algorithm to the clinical trial results. These algorithms confirmed the effectiveness of the proposed system in diagnosing respiratory diseases. ? 2016 IEEE.",Biomedical applications; CMOS; digital signal processing (DSP); radar systems; Sensors,Algorithms; Analog to digital conversion; CMOS integrated circuits; Digital signal processing; Extraction; Feature extraction; Fuzzy inference; Inference engines; Pulmonary diseases; Pulse generators; Quantization (signal); Radar; Radar signal processing; Radar systems; Signal processing; Signal receivers; Signal to noise ratio; Transmitters; Adaptive network based fuzzy inference system; Digital pulse generators; Feature extraction algorithms; Real-time digital signal processing; Successive approximation register analog-to-digital converter; Support vector machine algorithm; Total power consumption; Wireless sensor system; Diagnosis,2-s2.0-84960540662
"Chien H.J., Peng S.-J., Hua T.E., Kuo C.H., Juang J.H., Tang S.-C.",56402670800;35203825200;7006175124;7404480672;7202725948;7403436654;,3-D imaging of islets in obesity: Formation of the islet-duct complex and neurovascular remodeling in young hyperphagic mice,2016,9,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84949034587&doi=10.1038%2fijo.2015.224&partnerID=40&md5=294fdaaa67f45e881ebcae88173c936a,"Background:Obesity and insulin resistance lead to islet hyperplasia. However, how the islet remodeling influences the pancreatic environment and the associated neurovascular networks is largely unknown. The lack of information is primarily due to the difficulty of global visualization of the hyperplasic islet (>200 μm) and the neurovascular environment with high definition.Methods:We modulated the pancreatic optical property to achieve 3-dimensional (3-D) whole-islet histology and to integrate transmitted light microscopy (which provides the ground-truth tissue information) with confocal fluorescence imaging. The new optical and imaging conditions were used to globally examine the hyperplastic islets of the young (2 months) obese db/db and ob/ob mice, which otherwise cannot be easily portrayed by the standard microtome-based histology. The voxel-based islet micrographs were digitally processed for stereo projection and qualitative and quantitative analyses of the islet tissue networks.Results:Paired staining and imaging of the pancreatic islets, ducts and neurovascular networks reveal the unexpected formation of the 'neuro-insular-ductal complex' in the young obese mice. The complex consists of the peri- and/or intra-islet ducts and prominent peri-ductal sympathetic nerves; the latter contributes to a marked increase in islet sympathetic innervation. In vascular characterization, we identify a decreased perivascular density of the ob/ob islet pericytes, which adapt to ensheathing the dilated microvessels with hypertrophic processes.Conclusions:Modulation of pancreatic optical property enables 3-D panoramic examination of islets in the young hyperphagic mice to reveal the formation of the islet-duct complex and neurovascular remodeling. On the basis of the morphological proximity of the remodeled tissue networks, we propose a reactive islet microenvironment consisting of the endocrine cells, ductal epithelium and neurovascular tissues in response to the metabolic challenge that is experienced early in life. ? 2016 Macmillan Publishers Limited.",,"animal experiment; animal model; Article; confocal microscopy; controlled study; density; fluorescence imaging; fluorescence microscopy; histopathology; hyperphagia; hyperplasia; image analysis; image reconstruction; microtome; microvasculature; mouse; neurovascular remodeling; nonhuman; obesity; pancreas islet; pancreas islet transplantation; pericyte; priority journal; qualitative analysis; quantitative analysis; sympathetic innervation; sympathetic nerve; three dimensional imaging; vascular remodeling; adrenergic system; animal; innervation; insulin resistance; metabolism; mouse mutant; nerve cell plasticity; obesity; pancreas islet; pathology; vascularization; Animals; Hyperphagia; Imaging, Three-Dimensional; Insulin Resistance; Islets of Langerhans; Mice; Mice, Obese; Neuronal Plasticity; Obesity; Sympathetic Nervous System",2-s2.0-84949034587
