作者,作者身分,"文獻名稱	",年份,施引文獻,連結,摘要,作者,索引關鍵字,EID
"Tsaih P.-L., Chiu M.-J., Luh J.-J., Yang Y.-R., Lin J.-J., Hu M.-H.",54411376300;7101865593;7006771203;7409380454;9275060000;7402639523;,Practice variability combined with task-oriented electromyographic biofeedback enhances strength and balance in people with chronic stroke,2018,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059253678&doi=10.1155%2f2018%2f7080218&partnerID=40&md5=ed0d67291f8b59d87e73f644d9b12296,"Objectives. To investigate the effects of practice variability combined with task-oriented electromyographic biofeedback (EMGBFB) on strength and balance in people with chronic stroke. Methods. Thirty-three participants were randomly assigned into the constant force EMGBFB tibialis anterior (TA) exercise (constant) group, the variable force EMGBFB tibialis anterior exercise (variable) group, or the upper extremity exercise without EMGBFB (control) group. Subjects in each group received 6 weekly sessions of exercise training (18 sessions, 40 minutes each). Motor outcomes were TA strength, balance (anteroposterior sway amplitude defined by limits of stability test in dynamic posturography), walking speed, Timed Up and Go test (TUGT), and six-minute walk test (6MWT). Data were measured at baseline, 1 day, 2 weeks, and 6 weeks posttraining. Results. TA strength increased significantly in both the constant and variable groups after training. Balance significantly improved only in the variable group. All participants showed improvements in walking speed, TUGT, and 6MWT. Conclusions. Task-oriented EMGBFB-assisted TA exercise training improved muscle strength in people with chronic stroke. Practicing to reach varying force levels during EMGBFB-assisted tibialis anterior exercises facilitated improvements in the ability to sway in the anteroposterior direction while standing. Our findings highlight the importance of task-oriented and motor learning principles while using the EMGBFB as an adjunct therapy in stroke rehabilitation. This trial was registered with trial registration number NCT01962662. Copyright ? 2018 Peih-Ling Tsaih et al.",,adult; article; biofeedback; clinical article; controlled study; exercise; female; human; male; motor learning; muscle strength; randomized controlled trial; registration; six minute walk test; stabilography; stroke rehabilitation; tibialis anterior muscle; timed up and go test; upper limb; walking speed; aged; body equilibrium; cerebrovascular accident; chronic disease; electromyography; kinesiotherapy; middle aged; neurofeedback; outcome assessment; physiology; procedures; single blind procedure; stroke rehabilitation; Adult; Aged; Chronic Disease; Electromyography; Exercise Therapy; Female; Humans; Male; Middle Aged; Muscle Strength; Neurofeedback; Outcome Assessment (Health Care); Postural Balance; Single-Blind Method; Stroke; Stroke Rehabilitation,2-s2.0-85059253678
"Aarts A.M.W.M., Duffy S.W., Geurts S.M.E., Vulkan D.P., Otten J.D.M., Hsu C.-Y., Chen T.H.H., Verbeek A.L.M., Broeders M.J.M.",57205156034;35942266800;55192607500;57194502358;7102791946;55248524600;8049077000;16944911600;6701381117;,Test sensitivity of mammography and mean sojourn time over 40 years of breast cancer screening in Nijmegen (The Netherlands),2018,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85058859909&doi=10.1177%2f0969141318814869&partnerID=40&md5=994c6bf6823398b0205a9cda454f767b,"Objectives: We investigated whether changes in mammographic technique and screening policy have improved mammographic sensitivity, and elongated the mean sojourn time, since the introduction of biennial breast cancer screening in Nijmegen, the Netherlands, in 1975. Methods: Maximum likelihood estimation, non-linear regression, and Markov Chain Monte Carlo simulation were used to estimate test sensitivity, mean sojourn time, and underlying breast cancer incidence in four time periods, covering 40 years of breast cancer screening in Nijmegen (1975–2012). Results: Maximum likelihood estimation generated an estimated test sensitivity of approximately 90% and a mean sojourn time around three years, while the estimates based on non-linear regression and Markov Chain Monte Carlo simulation were 80% and four years, respectively. All three methods estimated a rise in the underlying breast cancer incidence over time, with approximately one case more per 1000 women per year in the final period compared with the first period. Conclusions: The three methods showed a slightly higher mammographic sensitivity and a longer mean sojourn time in the last period, after the introduction of digital mammography. Estimates were more realistic for the more sophisticated methods, non-linear regression and Markov Chain Monte Carlo simulation, while the simple closed form approximation of maximum likelihood estimation led to rather high estimates for sensitivity in the early periods. ? The Author(s) 2018.",Breast cancer screening; mammography; sojourn time; test sensitivity,,2-s2.0-85058859909
"Hu C.-M.J., Chen Y.-T., Fang Z.-S., Chang W.-S., Chen H.-W.",35306784100;57192062117;57190767275;57196042630;14059700300;,Antiviral efficacy of nanoparticulate vacuolar ATPase Inhibitors Against Influenza virus infection,2018,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85058838391&doi=10.2147%2fIJN.S185806&partnerID=40&md5=91718187624f709d8343b8c00e742167,"Background: Influenza virus infections are a major public health concern worldwide. Conventional treatments against the disease are designed to target viral proteins. However, the emergence of viral variants carrying drug-resistant mutations can outpace the development of pathogen-targeting antivirals. Diphyllin and bafilomycin are potent vacuolar ATPase (V-ATPase) inhibitors previously shown to have broad-spectrum antiviral activity. However, their poor water solubility and potential off-target effect limit their clinical application. Methods: In this study, we report that nanoparticle encapsulation of diphyllin and bafilomycin improves the drugs’ anti-influenza applicability. Results: Using PEG-PLGA diblock copolymers, sub-200 nm diphyllin and bafilomycin nanoparticles were prepared, with encapsulation efficiency of 42% and 100%, respectively. The drug-loaded nanoparticles have sustained drug release kinetics beyond 72 hours and facilitate intracellular drug delivery to two different influenza virus-permissive cell lines. As compared to free drugs, the nanoparticulate V-ATPase inhibitors exhibited lower cytotoxicity and greater in vitro antiviral activity, improving the therapeutic index of diphyllin and bafilomycin by approximately 3 and 5-fold, respectively. In a mouse model of sublethal influenza challenge, treatment with diphyllin nanoparticles resulted in reduced body weight loss and viral titer in the lungs. In addition, following a lethal influenza viral challenge, diphyllin nanoparticle treatment conferred a survival advantage of 33%. Conclusions: These results demonstrate the potential of the nanoparticulate V-ATPase inhibitors for host-targeted treatment against influenza. ? 2018 Hu et al.",Bafilomycin; Diphyllin; Influenza virus; Nanoparticles; Vacuolar ATPase inhibitor,"bafilomycin; diprophylline; macrogol; nanoparticle; polyglactin; 1,3 benzodioxole derivative; antivirus agent; bafilomycin A; diprophylline; enzyme inhibitor; lignan; macrolide; proton transporting adenosine triphosphate synthase; viral protein; animal cell; animal experiment; animal model; animal tissue; antiviral activity; Article; body weight loss; controlled study; disease severity; drug cytotoxicity; drug delivery system; drug efficacy; drug release; drug structure; drug therapeutic index; female; IC50; in vitro study; in vivo study; influenza; Influenza virus; mouse; mouse model; nanoencapsulation; nonhuman; virus load; virus strain; animal; antagonists and inhibitors; cell line; chemistry; dog; drug effect; human; influenza; kinetics; metabolism; Orthomyxoviridae; orthomyxovirus infection; physiology; ultrastructure; virology; virus replication; Animals; Antiviral Agents; Benzodioxoles; Cell Line; Dogs; Drug Liberation; Enzyme Inhibitors; Humans; Influenza, Human; Inhibitory Concentration 50; Kinetics; Lignans; Macrolides; Mice; Nanoparticles; Orthomyxoviridae; Orthomyxoviridae Infections; Vacuolar Proton-Translocating ATPases; Viral Proteins; Virus Replication",2-s2.0-85058838391
"Rau C.-L., Yang J.-L., Lin J.-J., Wu P.-C., Hou C.-Y., Song C.-Y., Hsieh C.-L.",55925067500;22837280200;9275060000;57205148418;57205146795;26536590200;7401724094;,Pain quality descriptors and sex-related differences in patients with shoulder pain,2018,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85058798121&doi=10.2147%2fJPR.S169006&partnerID=40&md5=55576fad361b8ead7f7d139ee67e84bf,"Background: Pain quality assessment is applicable to pain evaluation and treatment. However, shoulder pain quality descriptors mostly remain unknown. Furthermore, sex-related differences considerably affect clinical pain experience. The aim of this study was to investigate pain quality descriptors and to compare sex-related differences in using pain descriptors among patients with shoulder pain. Materials and methods: A sample of 120 patients (41 males and 79 females) with shoulder pain was recruited from Department of Physical Medicine and Rehabilitation. Shoulder pain quality descriptors were investigated using a 36-item pain quality list. Sex-related differences in the number and frequency of pain quality descriptors were compared using independent t-test and X test, respectively. 2 Results: Fifteen commonly used shoulder pain quality descriptors were identified. Among them, “sore” was the most frequently used, followed by “pulled”. Deep pain sensations (eg, sore, pulled, torsion, and taut) were relatively more predominant than superficial pain sensations (eg, pricking and lacerating). In terms of sex-related differences, female patients used more pain quality descriptors than the male patients (5.5 vs 3.7, P<0.001). The frequency of paroxysmal, dullness, and constriction-related pain quality descriptors, such as “shooting”, “faint”, “clicking”, and “squeezing”, were higher in females than in males (all P<0.05). Conclusion: The results provide commonly used shoulder pain quality descriptors that are useful for assessing shoulder pain and for developing a new shoulder pain assessment tool. Because the shoulder pain quality profiles differed between male and female participants, clinicians and researchers should consider sex-related differences in assessing and treating shoulder pain. ? 2018 Rau et al.",Culture; Measurement; Musculoskeletal pain; Pain assessment,adult; Article; controlled study; cross-sectional study; female; human; humeroscapular periarthritis; major clinical study; male; middle aged; pain assessment; pain intensity; retrospective study; sex difference; shoulder pain; tendinitis; tenosynovitis,2-s2.0-85058798121
"Huang Y.-C., Chan W.-C., Wang J.-D., Fu L.-S., Tsan Y.-T.",57189755952;56479751700;8877129500;7401812450;10041369200;,Association between dry eye disease and asthma: A nationwide population-based study,2018,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85058333491&doi=10.7717%2fpeerj.5941&partnerID=40&md5=0e8e518e3903a89ce0e2d3b5b7a6ef2b,"Background: Dry eye disease (DED), a chronic ocular disease, is associated with numerous medical issues, including asthma. However, studies on these associations are limited. In this study, we investigated the incidence of DED among patients with asthma and its correlation with other allergic comorbidities. Methods: We retrospectively analyzed data from the National Health Insurance Research Database of Taiwan. We compared the data of 41,229 patients with asthma with those of 164,916 sex- and age-matched non-asthma controls. We followed up the patient and control groups from 1998 to 2010, and compared the rate of DED in these two groups. We further analyzed the allergic comorbidities and asthma-related medication use among the patients with asthma to verify whether these factors were associated with DED. Results: The patients in the asthma group were more likely to have DED than were the controls (6.35% vs. 4.92%, p < 0.0001). In the asthma group, female had a higher risk of DED (odds ratio (OR) = 1.70, 95% confidence interval (CI) [1.57–1.85]) than males did. After adjustment for sex, age, income, urbanization, and the other two allergic comorbidities, patients with allergic rhinitis (adjusted OR = 1.58, 95% CI [1.46–1.72]) and urticaria (adjusted OR = 1.25, 95% CI [1.12–1.38]) were more likely to have DED, but not patients with atopic dermatitis (adjusted OR = 1.17, 95% CI [0.98–1.40]). Patients with asthma who had prescriptions of leukotriene receptor antagonists (LTRAs) (adjusted OR = 1.29, 95% CI [1.01–1.64]), oral antihistamines (adjusted OR = 2.02, 95% CI [1.84–2.21]), and inhaled corticosteroids (adjusted OR = 1.19, 95% CI [1.04–1.36]) exhibited association with DED. Discussion: Our findings reveal that patients with asthma—particularly females—were more likely to have DED, with comorbidities such as allergic rhinitis and urticaria, and prescriptions including LTRAs, antihistamines, and inhaled corticosteroids. The results suggest that in clinical practice, physicians should pay attention to DED, particularly in patients with a high risk of DED. ? 2018 Huang et al.",Allergic comorbidities; Allergy; Asthma; Dry eye disease; Immunology; NHIRD; Taiwan,antihistaminic agent; corticosteroid; leukotriene receptor blocking agent; adult; aged; allergic rhinitis; Article; asthma; atopic dermatitis; comorbidity; controlled study; disease association; dry eye; female; human; ICD-9-CM; juvenile; major clinical study; male; population research; retrospective study; tear film; urticaria,2-s2.0-85058333491
Hseu Z.Y.,6602455957;,Biogeochemistry of serpentine soils,2018,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85058322371&partnerID=40&md5=7356d556110f3ce09cb40196521f1262,"Soils have various functions in all ecosystems, particularly for environmental quality and human health. The parent materials of serpentine soils are characterized by much higher contents of elements such as Mg, Fe, Cr, Ni, Co, and Mn, and thus the derived soils display potentially ecological or environmental risk due to high levels of geogenic heavy metals, low concentrations of P and K, low Ca/Mg ratios, unique flora, and unstable landscape. Serpentine soils can be produced by ultramafics alone and also by hydrothermally altered ultramafics in the presence of serpentines, but they are abundant in ophiolite belts along tectonic plate margins. To sustain natural resources such as serpentine soils, we need a better understanding for the impact of serpentine soils on (1) the pedosphere and rhizosphere, (2) ecology and restoration, (3) biogeochemical cycling of elements, (4) environmental quality, crop quality, food safety, and human health, and (5) phyto-accumulation and agromining of heavy metals (i.e., nickel) worldwide. Hence, the purpose of this book is to study the biogeochemical characteristics of serpentine soils. In the beginning, the authors introduce the basic knowledge of these soils including pedogenesis, mineral weathering, morphology, and classification. Moreover, bioavailability, plant uptake, and human health risk were discussed for the enriched heavy metals in serpentine soil. Finally, applications of serpentine soil in the environment were examined for research needs in the future. ? 2018 by Nova Science Publishers, Inc. All rights reserved.",,Biogeochemistry; Chemical contamination; Health; Health risks; Heavy metals; Plants (botany); Serpentine; Soils; Biogeochemical characteristics; Biogeochemical cycling; Environmental quality; Environmental risks; Human health risks; Low concentrations; Mineral weathering; Various functions; Soil pollution,2-s2.0-85058322371
"Cheng Y.-H., Lin Y.-J., Chen S.-C., You S.-H., Chen W.-Y., Hsieh N.-H., Yang Y.-F., Liao C.-M.",36479896600;51161595700;7410251439;36480708200;57115750200;36087597000;55153546700;13404755700;,Assessing health burden risk and control effect on dengue fever infection in the southern region of Taiwan,2018,1,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85057757170&doi=10.2147%2fIDR.S169820&partnerID=40&md5=8019f15f9bf5847dc9e3a9bc613a76db,"Background: The high prevalence of dengue in Taiwan and the consecutive large dengue outbreaks in the period 2014–2015 suggest that current control interventions are suboptimal. Understanding the effect of control effort is crucial to inform future control strategies. Objectives: We developed a framework to measure season-based health burden risk from 2001 to 2014. We reconstructed various intervention coverage to assess the attributable effect of dengue infection control efforts. Materials and methods: A dengue–mosquito–human transmission dynamic was used to quantify the vector–host interactions and to estimate the disease epidemics. We used disability-adjusted life years (DALYs) to assess health burden risk. A temperature-basic reproduction number (R0)–DALYs relationship was constructed to examine the potential impacts of temperature on health burden. Finally, a health burden risk model linked a control measure model to evaluate the effect of dengue control interventions. Results: We showed that R0 and DALYs peaked at 25°C with estimates of 2.37 and 1387, respectively. Results indicated that most dengue cases occurred in fall with estimated DALYs of 323 (267–379, 95% CI) at 50% risk probability. We found that repellent spray had by far the largest control effect with an effectiveness of ~71% in all seasons. Pesticide spray and container clean-up have both made important contributions to reducing prevalence/incidence. Repellent, pesticide spray, container clean-up together with Wolbachia infection suppress dengue outbreak by ~90%. Conclusion: Our presented modeling framework provides a useful tool to measure dengue health burden risk and to quantify the effect of dengue control on dengue infection prevalence and disease incidence in the southern region of Taiwan. ? 2018 Cheng et al.",Control intervention; DALYs; Dengue; Infection; Modeling,insect repellent; pesticide; Article; controlled study; dengue; disability-adjusted life year; disease burden; epidemic; falling; incidence; infection control; mathematical model; mosquito; pesticide spraying; prevalence; risk assessment; seasonal variation; Taiwan; temperature sensitivity; virus cell interaction; virus transmission; Wolbachia,2-s2.0-85057757170
"Chou W.-J., Wang L.-J., Lin C.-H., Liang S.-Y., Chen V.C.-H., Hou Y.-M., Huang R.-R., Chou M.-C., Shang C.-Y., Ho C.-P., Lai M.-C.",57089794100;36612567400;37099303300;57015973200;56973467300;36706071100;57204857738;57211045345;7005398194;57204855484;57211913020;,Social adjustment and family function after drug switch from IR-methylphenidate to OROS-methylphenidate in patients with attention-deficit/hyperactivity disorder,2018,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85057534040&doi=10.2147%2fNDT.S176913&partnerID=40&md5=307938c478f1344308a2db7c530f2fa4,"Purpose: This prospective, single-arm, open-label, 8-week, multicenter study investigated the effectiveness of switching from immediate-release methylphenidate (IR-MPH) to osmotic controlled-release methylphenidate (OROS-MPH) in patients with attention-deficit/hyperactivity disorder (ADHD). Patients and methods: Overall, 296 patients with ADHD (mean age: 9.5 years) already on IR-MPH treatment were enrolled. Upon enrollment, a flexible dose of OROS-MPH was administered, replacing IR-MPH. Patients were assessed at baseline and weeks 2, 4, and 8 using the Swanson, Nolan, and Pelham version IV scale (SNAP-IV) and the Clinical Global Impression for ADHD symptoms. The Social Adjustment Inventory for Children and Adolescents assessed social functions, and the Chinese Health Questionnaire (CHQ) and Family Adaptation, Partnership, Growth, Affection, and Resolve evaluated parental and family functions. Results: Switching from IR-MPH to OROS-MPH yielded significant improvements in all ADHD symptoms, as rated by parents, teachers (SNAP-IV), and study investigators (Clinical Global Impression). CHQ scores and all Social Adjustment Inventory for Children and Adolescents subscores except spare time scores improved significantly. Patients with poor IR-MPH adherence had greater improvements in teacher-rated SNAP-IV and mothers’ mental health (CHQ) after switching. Conclusion: Switching from IR-MPH to OROS-MPH improved patients’ behavioral ADHD symptoms and social adjustment, and mental health of patients’ mothers. This was most evident in patients who previously exhibited poor IR-MPH adherence. ? 2018 Chou et al.",ADHD; Central nervous system stimulant; Drug adherence; Family; Social adjustment,methylphenidate; abdominal pain; adolescent; Article; attention deficit disorder; child; Chinese Health Questionnaire; clinical effectiveness; Clinical Global Impression scale; controlled clinical trial; controlled drug release; controlled study; decreased appetite; dizziness; drowsiness; drug release; drug safety; drug substitution; drug withdrawal; family functioning; female; headache; human; immediate drug release; insomnia; major clinical study; male; medication compliance; multicenter study; nausea; osmotic controlled drug release; patient assessment; patient compliance; school child; scoring system; social adaptation; Social Adjustment Inventory for Children and Adolescent; social status; stomach pain; Swanson Nolan and Pelham version IV scale; treatment duration; treatment outcome,2-s2.0-85057534040
"Liao C.-H., Lu N., Tang C.-H., Chang H.-C., Huang K.-C.",56304401900;26643090100;57205735201;24340908200;55453805100;,Assessing the relationship between healthcare market competition and medical care quality under Taiwan’s National Health Insurance programme,2018,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056742430&doi=10.1093%2feurpub%2fcky099&partnerID=40&md5=bdd78e09daa236558c49907415a54d94,"Background: There is still significant uncertainty as to whether market competition raises or lowers clinical quality in publicly funded healthcare systems. We attempted to assess the effects of market competition on inpatient care quality of stroke patients in a retrospective study of the universal single-payer health insurance system in Taiwan. Methods: In this 11-year population-based study, we conducted a pooled time-series cross-sectional analysis with a fixed-effects model and the Hausman test approach by utilizing two nationwide datasets: the National Health Insurance Research Database and the National Hospital and Services Survey in Taiwan. Patients who were admitted to a hospital for ischemic or hemorrhagic stroke were enrolled. After excluding patients with a previous history of stroke and those with different types of stroke, 247 379 ischemic and 79 741 hemorrhagic stroke patients were included in our analysis. Four outcome indicators were applied: the in-hospital mortality rate, 30-day post-operative complication rate, 14-day re-admission rate and 30-day re-admission rate. Results: Market competition exerted a negative or negligible effect on the medical care quality of stroke patients. Compared to hospitals located in a highly competitive market, in-hospital mortality rates for hemorrhagic stroke patients were significantly lower in moderately ( = –0.05, P < 0.01) and less competitive markets ( = –0.05, P < 0.01). Conversely, the impact of market competition on the quality of care of ischemic stroke patients was insignificant. Conclusions: Simply fostering market competition might not achieve the objective of improving the quality of health care. Other health policy actions need to be contemplated. ? The Author(s) 2018.",,"aged; cross-sectional study; economic aspect; factual database; female; health care cost; health care quality; hospital readmission; hospitalization; human; male; public health; retrospective study; statistics and numerical data; Taiwan; Aged; Cross-Sectional Studies; Databases, Factual; Economic Competition; Female; Health Care Sector; Hospitalization; Humans; Male; National Health Programs; Patient Readmission; Quality of Health Care; Retrospective Studies; Taiwan",2-s2.0-85056742430
"Chen S.-W., Chiang D.-L., Chen T.-S., Lin H.-Y., Chung Y.-F., Lai F.",57149674600;55211354700;57154903400;57141373700;7404387548;7202559775;,An Implementation of Interactive Healthy Eating Index and Healthcare System on Mobile Platform in College Student Samples,2018,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056704117&doi=10.1109%2fACCESS.2018.2881996&partnerID=40&md5=55bf1290d535f50803e5acaa86fc26f0,"This research focuses on designing and structuring a smart healthcare system for college students in Taiwan. It is expected to utilize the method of technology for assisting college students in controlling their dietaries and physical activities by establishing an interactive healthy diet evaluation and healthcare system. Due to the rapid development of smart phone applications, the users can easily record the dietary contents, nutrients, and exercise process anyplace and anywhere. This system contains diet module and exercise module. It can automatically supply the proposal with accordance to the users' basic information of age, gender, favorite food, and exercise. Students can observe the taken nutrients or calories and then regulate their dietary and exercising habits. This can protect them from chronic diseases that might happen in future as well. ? 2018 IEEE.",Daily eating habits; interactive healthy diet; smart healthcare system; smart phone APP; technology assist,Cellular telephone systems; Diseases; mHealth; Nutrients; Oils and fats; Smartphones; Sports; Stresses; Telephone sets; Eating habits; Healthy diet; Mobile handsets; Obesity; Smart healthcare systems; Students,2-s2.0-85056704117
"Lin C.-P., Lu D.-H.",35082335800;57204167147;,Role of neuroinflammation in opioid tolerance: Translational evidence from human-to-rodent studies,2018,1,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85054772813&doi=10.1007%2f978-981-13-1756-9_11&partnerID=40&md5=a0c99db12ce4646c205b1339d9e109b7,"Opioid analgesics remain the most effective and widely used analgesics for the management of moderate to severe pain, including cancer pain and chronic non-cancer pain. However, the efficacy of long-term opioid analgesics is attenuated by tolerance and/or hyperalgesia after long-term use, preventing adequate pain relief under stable opioid dosages for chronic pain patients. Classical neuron-centered concepts about tolerance, such as internalization of opioid receptors, upregulation of N-methyl-D-aspartate receptor function, or downregulation of glutamate transporter activity, can only partially explain the phenomenon of tolerance. Recent evidence revealing glial activation and upregulation of inflammatory mediators in the rodent central nervous system has confirmed the pivotal role of neuroinflammation in neuropathic pain or opioid tolerance, or both. However, human evidence is still sparse. Based on our clinical practice, we conducted translational research by investigating the cerebrospinal fluid (CSF) cytokine and chemokine profiles of opioid-tolerant patients after research ethic committee approval. CSF samples from opioid-tolerant patients and opioid-naive subjects were compared. We found CXCL1, CXCL12, and leukemia inhibitory factor (LIF) were significantly upregulated among the opioid-tolerant patients and positively correlated with the opioid dosage. We translated these findings back to lab animal experiment; after induction of tolerance by morphine infusion, the spinal cord expression of CXCL1, CXCL12, and LIF were all upregulated. Although CXCL1 and CXCL12 infusion alone did not affect baseline tail-flick latency, morphine analgesic efficacy dropped significantly after intrathecal infusion of CXCL1 and CXCL12. After establishing tolerance by intrathecal continuous infusion of morphine, tolerance development was accelerated by co-administration of CXCL1 and CXCL12. In parallel, the effect was attenuated by co-administration of CXCL1- or CXCL12-neutralizing antibody or concordant receptor antagonists. On the contrary, although chronic morphine administration still induced LIF upregulation in rat spinal cords, intrathecal injection of LIF potentiated the analgesic action of morphine and delayed the development of morphine tolerance. Upregulation of endogenously released LIF by long-term use of opioids might counterbalance the tolerance induction effects of other pro-inflammatory cytokines. CXCL1, CXCL12, and LIF are upregulated in both opioid-tolerant patients and rodents. The onset and extent of opioid tolerance were affected by modulating the intrathecal CXCL1/CXCR2, CXCL12/CXCR4, and LIF signaling and could be novel drug targets for the treatment of opioid tolerance. ? 2018, Springer Nature Singapore Pte Ltd.",Chemokine; Cytokine; Neuroinflammation; Opioid tolerance; Translational research,"CXCL1 chemokine; CXCL1 protein, human; CXCL12 protein, human; leukemia inhibitory factor; LIF protein, human; narcotic analgesic agent; stromal cell derived factor 1; animal; drug effect; drug tolerance; human; inflammation; pathophysiology; physiology; rat; spinal cord; Analgesics, Opioid; Animals; Chemokine CXCL1; Chemokine CXCL12; Drug Tolerance; Humans; Inflammation; Leukemia Inhibitory Factor; Rats; Spinal Cord",2-s2.0-85054772813
"Pai C.-M., Jim W.-T., Lin H.-Y., Hsu C.-H., Kao H.-A., Hung H.-Y., Peng C.-C., Chang J.-H.",57204096551;6506892161;35484904800;57133258100;7201431579;7101794901;7401798244;7601549394;,Factors that influence human milk feeding at hospital discharge for preterm infants in a tertiary neonatal care center in Taiwan,2018,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85054463946&doi=10.1097%2fJPN.0000000000000332&partnerID=40&md5=243bdb31c5b0081aa56621dbd56b89db,"Human milk is considered optimal nutrition for newborn infants, especially preterm infants, and it can lessen morbidity in this population. Human milk feeding at hospital discharge may encourage breastfeeding at home. This study evaluated the incidence and predictive factors of human milk feeding of preterm infants at discharge. It included all preterm infants with gestational age of less than 37 weeks who were admitted to the Mackay Memorial Hospital in Taiwan from January to December 2010 who survived to discharge. Infants were classified into a human milk group or a formula milk group. Gestational age, birth weight, length of hospital stay, maternal age, maternal educational status, and morbidity of prematurity were compared between the groups. Of the 290 preterm infants, 153 (52.8%) were being fed human milk at hospital discharge. Compared with the formula milk group, the human milk group had lower birth weights, younger gestational age, higher rates of ventilator use, and longer hospital stays. These differences were not statistically significant for very low-birth-weight (birth weight of <1500 g) infants (n = 66). Multivariate analysis indicated that 2 factors, longer hospital stay and neonatal intensive care unit admission, were associated with human milk feeding at hospital discharge. These findings highlight the need for encouraging and helping all mothers, even those with relatively mature and healthy infants, to provide human milk for their infants. Copyright ? 2018 Wolters Kluwer Health, Inc.",Discharge; Human milk; Preterm; Very low-birthweight,"artificial milk; breast feeding; breast milk; educational status; epidemiology; female; hospital discharge; human; infant nutrition; length of stay; male; needs assessment; neonatal intensive care unit; newborn; physiology; prematurity; procedures; standards; statistics and numerical data; Taiwan; total quality management; Breast Feeding; Educational Status; Female; Humans; Infant Formula; Infant Nutritional Physiological Phenomena; Infant, Newborn; Infant, Premature; Infant, Premature, Diseases; Intensive Care Units, Neonatal; Length of Stay; Male; Milk, Human; Needs Assessment; Patient Discharge; Quality Improvement; Taiwan",2-s2.0-85054463946
"Lien C.-C., Liu K.-L., Chou P.-M., Lin W.-C., Tai H.-C., Huang C.-Y., Wang S.-M., Huang K.-H., Pu Y.-S.",57195234394;7404200095;57203912970;36066207400;15623666500;57154871200;24588116000;55588743600;16204243400;,Long-term outcomes of nephrectomy and inferior vena cava thrombectomy in patients with advanced renal cell carcinoma: A single-center experience,2018,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053559321&doi=10.4103%2fUROS.UROS_12_17&partnerID=40&md5=d427f28500a0186b4797abea7d8810b5,"Background/Purpose: This study evaluated the long-term outcomes of nephrectomy and inferior vena cava (IVC) thrombectomy in patients with advanced renal cell carcinoma (RCC). Methods: From January 1996 to December 2013, we retrospectively collected the clinical data of 31 patients with pathologically confirmed RCC and IVC tumor thrombus. All patients received nephrectomy and IVC thrombectomy. We examined the clinical outcomes, including cancer-specific survival, progression-free survival, and postoperative complications, during a 90-day period. The associated prognostic factors were also analyzed. This study is registered with the National Taiwan University Hospital Research Ethics Committee (number 201305059RINC). Results: The median follow-up period was 24 months. Of 20 patients with nonmetastatic disease, 15 developed metastases during the study period. The overall 5-year cancer-specific survival rate was 30.8% in the nonmetastatic group versus 12.5% in the metastatic group. The level of IVC thrombus (Levels I-II vs. Levels III-IV) was not significantly associated with the 5-year cancer-specific survival (P = 0.43). The Fuhrman grade and sarcomatoid type were statistically significant predictors of cancer-specific survival (Fuhrman Grades III-IV vs. Grades I-II: Hazard ratio [HR] = 0.11, P = 0.04; sarcomatoid type: HR = 0.136, P = 0.001). Fuhrman grade, capsular invasion, and positive surgical margins were associated with 1-year progression-free survival (Fuhrman Grades III-IV vs. Grades I-II: HR = 0.08, P = 0.04; capsular invasion: HR = 0.15, P = 0.04; positive surgical margins: HR = 0.16, P = 0.05). The most common perioperative complication was massive blood loss. The most common recurrence sites were bones, liver, and lungs. Conclusion: The pathologic Fuhrman grade, sarcomatoid type, positive surgical margins, and capsular invasion were significant predictors of oncological outcomes in patients with advanced RCC and IVC thrombus. ? 2018 Urological Science.",Inferior vena cava thrombus; nephrectomy; renal cell carcinoma; thrombectomy,acute kidney failure; adult; advanced cancer; aged; Article; bone cancer; cancer grading; cancer prognosis; cancer specific survival; chylous ascites; clinical article; clinical outcome; cohort analysis; disease association; female; follow up; human; inferior cava vein; liver cancer; lung cancer; male; metastasis; nephrectomy; operative blood loss; outcome assessment; overall survival; pericardial effusion; pneumothorax; postoperative complication; priority journal; progression free survival; renal cell carcinoma; retroperitoneal hematoma; retrospective study; sarcomatoid carcinoma; sepsis; surgical margin; survival rate; survival time; thrombectomy; treatment outcome; tumor invasion; tumor thrombus; wound healing impairment,2-s2.0-85053559321
