作者,作者身分,"文獻名稱	",年份,連結,摘要,作者,索引關鍵字,EID
"Omata S., Ozawa Y., Nakagawa M., Hara M., Shibamoto Y.",57193490080;26967916000;16550032700;7403348827;7006871264;,Useful computed tomography features for differentiating between focal atelectasis and pleural dissemination on preoperative evaluations of thymic epithelial tumors,2018,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85045248823&doi=10.1016%2fj.ejrad.2018.04.001&partnerID=40&md5=9859e201b706fbfb97f5aee023820cc5,"Purpose: Distinguishing between focal atelectasis (FA) and pleural dissemination (PD) is important for determining the optimal therapeutic strategy for thymic epithelial tumors (TET). This study aimed to identify useful computed tomography (CT) features for distinguishing between these two conditions. Materials and methods: We retrospectively analyzed preoperative CT images of 27 TET, which included 40 PD and 40 FA lesions. Two radiologists independently interpreted the pleural lesions without knowing the final diagnosis. The CT images were evaluated to assess the lesion location, size, and shape, presence of a spinous shadow and ground glass opacities (GGO) near to the lesion, and the shortest distance from the lesion to the nearest peripheral pulmonary artery (PA). Results: FA lesions tended to occur on the dorsal side (90%, P = 0.024); have shorter major and minor axes (P < 0.001), a triangular shape (43%, P = 0.002), a spinous shadow (45%, P = 0.001) and GGO (28%, P = 0.006); and be close to a peripheral PA (P = 0.007). Ninety percent of PD lesions were located in the left thorax, and all of them were ipsilateral to the tumor (both P < 0.001). The 9 examined factors exhibited sensitivity, specificity, positive predictive, and negative predictive values of 85%, 95%, 94%, and 86%, respectively, for diagnosing FA (when ?3 factors were present), and 90%, 48%, 63%, and 83%, respectively, for diagnosing PD (when ?4 factors were present). Conclusion: The site, size, and shape of a lesion; the presence of a spinous shadow/GGO; and the distance to the nearest PA are useful for distinguishing between PD and FA. ? 2018 Elsevier B.V.",Atelectasis; Dissemination; Mediastinum; Thymoma,"adult; aged; Article; atelectasis; clinical article; clinical feature; computer assisted tomography; epithelium tumor; female; human; male; pleura metastasis; prediction; predictive value; preoperative evaluation; preoperative period; priority journal; pulmonary artery; radiologist; retrospective study; sensitivity and specificity; thymus cancer; tumor volume; atelectasis; complication; diagnostic imaging; differential diagnosis; lung; middle aged; neoplasm; pathology; pleura; pleura tumor; preoperative care; procedures; secondary; thymoma; x-ray computed tomography; young adult; Adult; Aged; Diagnosis, Differential; Female; Humans; Lung; Male; Middle Aged; Neoplasms, Glandular and Epithelial; Pleura; Pleural Neoplasms; Preoperative Care; Pulmonary Atelectasis; Retrospective Studies; Sensitivity and Specificity; Thymus Neoplasms; Tomography, X-Ray Computed; Young Adult",2-s2.0-85045248823
"Nishie H., Kataoka H., Kato H., Suzuki T., Ichikawa H., Nojiri Y., Kitagawa M., Inagaki Y., Iwasaki H., Tanaka M., Katano T., Okamoto Y., Ozeki K., Mizoshita T., Shimura T., Kubota E., Tanida S., Joh T.",55752866800;7202767456;56525766500;55628569995;56583487200;7006368000;54979302300;54410628800;39361686600;55722009300;55614935700;35399218500;55093944500;9733896800;8663613800;7004431452;8844243100;57192300625;,Refractory gastric antral ulcers without Helicobacter pylori infection and non-steroidal anti-inflammatory drugs,2018,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85042140071&doi=10.1007%2fs12328-018-0835-7&partnerID=40&md5=08bceab072b9c212fd934586666281b2,"Herein, we describe a rare case of refractory gastric antral ulcers. A woman in her 50?s was admitted to Nagoya City University Hospital with epigastric pain after being diagnosed with gastric antral submucosal tumor at another hospital. Findings from esophagogastroduodenoscopy and endoscopic ultrasound examination revealed that the lesion was a gastric ulcer. The patient had no Helicobacter pylori infection and no recent history of using non-steroidal anti-inflammatory drugs. On the basis of these findings, we diagnosed this as a case of refractory gastric antral ulcer (RGAU). RGAU is considered a new disease concept and detailed analyses are expected in the future. ? 2018, Japanese Society of Gastroenterology.",Helicobacter pylori; Non-steroidal anti-inflammatory drugs (NSAIDs); Refractory gastric antral ulcer (RGAU),"CA 19-9 antigen; carcinoembryonic antigen; gastrin; histamine H2 receptor antagonist; nonsteroid antiinflammatory agent; soluble interleukin 2 receptor; nonsteroid antiinflammatory agent; proton pump inhibitor; adult; Article; case report; clinical article; computer assisted tomography; drug withdrawal; endoscopic ultrasonography; epigastric pain; esophagogastroduodenoscopy; female; fine needle aspiration biopsy; gastrin blood level; Helicobacter infection; human; middle aged; priority journal; refractory gastric antral ulcer; stomach ulcer; urea breath test; differential diagnosis; digestive tract endoscopy; Helicobacter infection; Helicobacter pylori; pathology; stomach antrum; stomach tumor; stomach ulcer; Anti-Inflammatory Agents, Non-Steroidal; Diagnosis, Differential; Endoscopy, Digestive System; Endosonography; Female; Helicobacter Infections; Helicobacter pylori; Humans; Middle Aged; Proton Pump Inhibitors; Pyloric Antrum; Stomach Neoplasms; Stomach Ulcer",2-s2.0-85042140071
"Drake M.J., Fry C.H., Hashitani H., Kirschner-Hermanns R., Rahnama'i M.S., Speich J.E., Tomoe H., Kanai A.J., McCloskey K.D.",7202439488;57202956540;7004612437;6604028487;26641426200;6601958503;6603086480;7102523788;7006661318;,What are the origins and relevance of spontaneous bladder contractions? ICI-RS 2017,2018,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85040866620&doi=10.1002%2fnau.23485&partnerID=40&md5=68f5eed9404d8adf526e13dfd3dba483,"Introduction: Storage phase bladder activity is a counter-intuitive observation of spontaneous contractions. They are potentially an intrinsic feature of the smooth muscle, but interstitial cells in the mucosa and the detrusor itself, as well as other muscular elements in the mucosa may substantially influence them. They are identified in several models explaining lower urinary tract dysfunction. Methods: A consensus meeting at the International Consultation on Incontinence Research Society (ICI-RS) 2017 congress considered the origins and relevance of spontaneous bladder contractions by debating which cell type(s) modulate bladder spontaneous activity, whether the methodologies are sufficiently robust, and implications for healthy and abnormal lower urinary tract function. Results: The identified research priorities reflect a wide range of unknown aspects. Cellular contributions to spontaneous contractions in detrusor smooth muscle are still uncertain. Accordingly, insight into the cellular physiology of the bladder wall, particularly smooth muscle cells, interstitial cells, and urothelium, remains important. Upstream influences, such as innervation, endocrine, and paracrine factors, are particularly important. The cellular interactions represent the key understanding to derive the integrative physiology of organ function, notably the nature of signalling between mucosa and detrusor layers. Indeed, it is still not clear to what extent spontaneous contractions generated in isolated preparations mirror their normal and pathological counterparts in the intact bladder. Improved models of how spontaneous contractions influence pressure generation and sensory nerve function are also needed. Conclusions: Deriving approaches to robust evaluation of spontaneous contractions and their influences for experimental and clinical use could yield considerable progress in functional urology. ? 2018 Wiley Periodicals, Inc.",detrusor overactivity; detrusor underactivity; LUTS; overactive bladder; physiology,"Article; bladder contraction; bladder filling; cells by body anatomy; detrusor smooth muscle cell; fibroblast; human; immunocompetent cell; Leydig cell; live cell imaging; micturition; muscularis mucosa cell; myography; nerve cell; nonhuman; patch clamp technique; spontaneous rhythmic contraction; urethra pressure; urothelium cell; vascular smooth muscle cell; viscoelasticity; bladder disease; interstitial cell of Cajal; muscle contraction; pathophysiology; physiology; smooth muscle; smooth muscle cell; urothelium; Humans; Interstitial Cells of Cajal; Muscle Contraction; Muscle, Smooth; Myocytes, Smooth Muscle; Urinary Bladder Diseases; Urothelium",2-s2.0-85040866620
"Hasegawa T., Yamada S.I., Ueda N., Soutome S., Funahara M., Akashi M., Furuno S., Miyamoto H., Hayashida S., Amano R., Mori K., Kojima Y., Kurita H., Kirita T., Umeda M., Shibuya Y., Fujita S., Komori T., Japanese Study Group of Cooperative Dentistry with Medicine (JCDM)",36247006700;35417318100;35779177700;6506656244;56700378200;36930082700;57200139604;56018922800;56324394200;57200143244;57191894293;57193905263;7103084225;7006843455;35729839300;7102097632;7403171501;7202874780;,Treatment modalities and risk factors associated with refractory neurosensory disturbances of the inferior alveolar nerve following oral surgery: a multicentre retrospective study,2018,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85039900564&doi=10.1016%2fj.ijom.2017.10.020&partnerID=40&md5=829982ae1c51854edec147253f22e503,"Little research has been conducted into hypoesthesia, and no studies have elucidated the risk factors for refractory hypoesthesia and compared treatment modalities. The purpose of this multicentre retrospective cohort study was to investigate the relationships between various risk factors, treatment modalities, and refractory hypoesthesia. Risk factors for refractory hypoesthesia after oral surgery were evaluated using univariate and multivariate analysis. To minimize the selection bias associated with a retrospective data analysis, a propensity score analysis was performed between the medication and non-medication groups (65 sites in each group). Moderate or severe hypoesthesia (odds ratio 13.42) and no or late administration of ATP/vitamin B12 (odds ratio 2.28) were significantly associated with refractory hypoesthesia. In the propensity score analysis, the incidence rate of refractory hypoesthesia in the medication group was lower than that in the non-medication group (P < 0.001). This study demonstrated the multivariate relationships between various risk factors, treatment modalities, and refractory hypoesthesia. Moderate or severe hypoesthesia and no or late administration of ATP/vitamin B12 were significantly associated with refractory hypoesthesia. Therefore, clinicians should consider these risk factors and initiate early oral administration of ATP/vitamin B12 in cases of hypoesthesia. ? 2017 International Association of Oral and Maxillofacial Surgeons",extraction; hypoesthesia; neurosensory deficit; treatment,"adenosine triphosphate; adetphos; mecobalamin; adenosine triphosphate; cyanocobalamin; adult; aged; Article; cohort analysis; comparative study; controlled study; disease severity; female; first molar; human; hypesthesia; incidence; inferior alveolar nerve; major clinical study; male; multicenter study (topic); observational study; oral surgery; refractory hypoesthesia; retrospective study; risk factor; second molar; stellate ganglion block; third molar; time to treatment; tooth extraction; treatment duration; very elderly; visual analog scale; adolescent; clinical trial; diagnostic imaging; hypesthesia; mandibular nerve; middle aged; multicenter study; postoperative complication; propensity score; treatment outcome; trigeminal nerve injury; Adenosine Triphosphate; Adolescent; Adult; Aged; Aged, 80 and over; Female; Humans; Hypesthesia; Male; Mandibular Nerve; Middle Aged; Oral Surgical Procedures; Postoperative Complications; Propensity Score; Retrospective Studies; Risk Factors; Treatment Outcome; Trigeminal Nerve Injuries; Vitamin B 12",2-s2.0-85039900564
"Nagara S., Kouwaki M., Togawa T., Sugiura T., Okada M., Koyama N.",57196011285;6508359608;41262516600;7202744268;57196007652;57202492214;,Neurodevelopmental outcomes at 3 years old for infants with birth weights under 500 g,2018,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85030863094&doi=10.1016%2fj.pedneo.2017.09.005&partnerID=40&md5=4c5f18f1a23e39fbf2905eeec00b7b1a,"Background: Marked improvements have been achieved in the survival of extremely low birth weight infants, but survival rates and prognoses of extremely small infants with birth weights ?500 g remain poor. The aim of this study was to clarify long-term outcomes for surviving infants with birth weights ?500 g. Methods: The study population comprised fetuses of gestational age ?22 weeks, expected live- or stillbirth weight ?500 g, and birth date between 2003 and 2012. Developmental assessments were performed prospectively at 3 years old. Results: Data were obtained for 21 fetuses, including 10 live births and 11 stillbirths. Of the 10 live births, median gestational age was 25.2 weeks (range, 22.4–27.1 weeks), median birth weight was 426 g (range, 370–483 g), and two neonates died before discharge. One infant with severe asphyxia died within 12 h and another infant with Down syndrome died at 34 days. The survival rate was thus 80%. All surviving infants were small for gestational age. Seven of the 8 surviving infants (88%) weighed less than 2500 g at a corrected age of 40 weeks. Seven infants were available for developmental assessments at 3 years old. One infant could not be followed. Two of those seven infants (29%) showed normal development, three infants (42%) showed mild neurodevelopmental disability, and two infants (29%) showed severe neurodevelopmental disability. One infant had periventricular leukomalacia and cerebral palsy. Two of the seven infants (29%) had short stature (<3 SD) at 3 years old. Conclusion: Although the survival rate among live births was good (80%) in this study, neurodevelopmental outcomes remained poor in infants with birth weights ?500 g. Further large studies are needed to assess long-term outcomes for extremely small infants. ? 2017",extreme prematurity; extremely low birth weight infants; less than 500 g; stillbirth; survival rate,"Article; birth weight; cerebral palsy; child; child development; clinical article; developmental disorder; disease severity; Down syndrome; encephalomalacia; extremely low birth weight; female; gestational age; human; live birth; male; nervous system development; newborn; newborn death; perinatal asphyxia; preschool child; prospective study; short stature; small for date infant; stillbirth; survival rate; birth weight; cerebral palsy; developmental disorder; infant; statistical model; Birth Weight; Cerebral Palsy; Child, Preschool; Developmental Disabilities; Female; Gestational Age; Humans; Infant; Infant, Newborn; Logistic Models; Male; Survival Rate",2-s2.0-85030863094
"Ohfuji A., Taniura Y., Hanawa D., Oguchi K.",57202422162;57200150342;24080312600;7101842329;,Optimum distance for voice navigation in walking support system for visually impaired,2018,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048276651&doi=10.1051%2fmatecconf%2f201816901031&partnerID=40&md5=aaf1af1e216fbc179fdfad98399c8f2a,"Voice navigation with information and communication technologies allows the visually impaired (VI) to grasp the current situation promptly. While instruction prior to the action e.g. turning a corner, seems to be effective, the optimum lead distance remains unclear. This paper verifies experimentally the optimum lead distance to support VI while walking. In the experiment, each subject (normal vision) walked while wearing an eye mask to simulate VI, holding a white cane, and received voice guidance. After each trial, the subject scored the lead distance in terms of acceptability. 28 young healthy males/females participated. Results showed the highest score was for 3 m while the lowest was for 5 m. Distance range with score over 3 (average) was 2 to 4 m. No clear significant difference was observed in terms of subject height. As walking speed was around 0.55 m/s, 1 m was deemed insufficient. 5 m or more seemed to be too long as subjects failed to predict accurately how far they had moved. This experiment verified that VI voice navigation turn instructions are effective if given more than 1m and less than 4 m before the turning point. ? The Authors, published by EDP Sciences, 2018.",,Navigation; Walking aids; Current situation; Distance ranges; Information and Communication Technologies; Turning points; Visually impaired; Walking speed; Walking support systems; White cane; Engineering research,2-s2.0-85048276651
"Takeshita S., Yamashita Y., Shiomi K., Suzuki N., Yoshida J., Naiki-Ito A., Suzuki S., Akatsuka S., Toyokuni S., Takahashi T., Mase S., Arakawa A., Sugiura-Ogasawara M., Takahashi S.",56366542700;7402949879;57002599600;57205356960;57205827081;23061458900;10038814800;6701576003;7004288600;56252200400;57202047950;56594541500;7201395808;35408241000;,Expression of P-REX2a is associated with poor prognosis in endometrial malignancies,2018,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85046953853&doi=10.18632%2foncotarget.25349&partnerID=40&md5=7dba762660b5b6283cbcc4c9196ffd7c,"P-REX2a is a PTEN inhibitor that also activates Rac 1. No associations with P-REX2a and human endometrial cancers have been reported to date. In this study, we immunohistochemically analyzed 155 uterine endometrial malignancies for P-REX2a expression. The P-REX2a-positive tumors displayed worse prognosis independent of PTEN expression. Then, we transduced either P-REX2a expression vector or short hairpin RNAs targeting P-REX2a into 2 uterine endometrioid carcinoma cell lines, OMC-2 and JHUEM-14. Ectopic expression of P-REX2a led to increased cell proliferation only in the PTEN-expressing OMC-2 cells but did not show any change in the PTEN-negative JHUEM-14 cells or the P-REX2a-knockdown cells. Induction of P-REX2a increased and knockdown of P-REX2a decreased cell migration in both cell lines. Then, we performed expression microarray analysis using these cells, and pathway analysis revealed that the expression of members of the GPCR downstream pathway displayed the most significant changes induced by the knockdown of P-REX2a. Immunohistochemical analysis revealed that Vav1, a member of the GPCR downstream pathway, was expressed in 139 of the 155 endometrial tumors, and the expression levels of Vav1 and P-REX2a showed a positive correlation (r = 0.44, p < 0.001). In conclusion, P-REX2a enhanced cell motility via the GPCR downstream pathway independently of PTEN leading to progression of uterine endometrioid malignancies and poor prognosis of the patients. ? Takeshita et al.",Endometrial neoplasms; GTP/GDP exchange factors; Immunohistochemistry; Prognosis; PTEN,"cell protein; G protein coupled receptor; phosphatidylinositol 3,4,5 trisphosphate 3 phosphatase; phosphatidylinositol 3,4,5 trisphosphate RAC exchanger 2a protein; Rex protein; unclassified drug; Vav1 protein; Article; cancer growth; cancer prognosis; cell migration; cell motility; cell proliferation; controlled study; correlational study; disease association; ectopic expression; endometrial adenocarcinoma cell line; endometrioid carcinoma; endometrium cancer; female; human; human cell; human tissue; immunohistochemistry; microarray analysis; protein expression; protein function; signal transduction",2-s2.0-85046953853
"Tanaka R., Tsuji M., Senju A., Kusuhara K., Kawamoto T., Saito H., Kishi R., Yaegashi N., Hashimoto K., Mori C., Ito S., Yamagata Z., Inadera H., Kamijima M., Nakayama T., Iso H., Shima M., Hirooka Y., Suganuma N., Katoh T., Japan Environment and Children's Study Group",57196401833;18041270800;37665859200;57189009945;7201664706;57208403757;7005642702;7006835404;55233439400;35399974300;56443194100;7004455774;57193536521;7004024461;8682480800;35227393400;7202288668;7102226043;57205822543;7401529753;,Dietary differences in male workers among smaller occupational groups within large occupational categories: Findings from the Japan environment and children’s study (JECS),2018,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85046865550&doi=10.3390%2fijerph15050961&partnerID=40&md5=c68967637c7eaea33940433b74548915,"Studies examining workers’ diet according to smaller occupational groups within “large occupational categories” are sparse. The aim of this study was to examine the potential differences in workers’ diets based on the classification of workers into smaller occupational groups that comprise “large occupational categories”. The subjects of this study were working fathers who had participated in the Japan Environment and Children’s Study (N = 38,656). Energy and nutrient intake were calculated based on data collected from the Food Frequency Questionnaire. Occupations were classified according to the Japanese Standard Occupational Classification. Logistic regression analyses were performed to examine the adherence to current dietary recommendations within smaller occupational groups. In particular, significant differences were observed among the categorical groups of “professional and engineering workers”, “service workers”, and “agricultural, forestry, and fishery workers”. In “professional and engineering workers”, teachers showed higher odds of adherence to calcium intake recommendations compared with nurses (OR, 2.54; 95% CI, 2.02–3.14; p < 0.001). In “agricultural, forestry, and fishery workers”, agriculture workers showed higher odds of adherence to calcium (OR, 2.15; 95% CI, 1.46–3.15; p < 0.001) and vitamin C (OR 1.90, 95% CI 1.31–2.74, p = 0.001) intake recommendations compared with forestry and fishery workers. These findings may be beneficial from a research perspective as well as in the development of more effective techniques to improve workers’ diet and health. ? 2018 by the authors. Licensee MDPI, Basel, Switzerland.",Dietary intake; Nutrient intake; Occupational classification,ascorbic acid; calcium; ascorbic acid; calcium; dietary intake; nutrient uptake; occupation; adult; aged; agricultural worker; Article; calcium intake; caloric intake; cross-sectional study; diet; dietary compliance; dietary intake; engineering; father; fishery; food frequency questionnaire; forestry; human; male; named groups by occupation; nurse; teacher; worker; adolescent; agriculture; classification; comparative study; employment; Japan; middle aged; questionnaire; statistical model; young adult; Japan; Adolescent; Adult; Agriculture; Diet; Employment; Energy Intake; Fisheries; Forestry; Humans; Japan; Logistic Models; Male; Middle Aged; Surveys and Questionnaires; Young Adult,2-s2.0-85046865550
"Kojima T., Ishikawa H., Tanaka S., Haga N., Nishida K., Yukioka M., Hashimoto J., Miyahara H., Niki Y., Kimura T., Oda H., Asai S., Funahashi K., Kojima M., Ishiguro N.",7403447855;19734304800;55555616600;7006948591;35427833400;7003867403;57204825312;55638042600;7102048788;7405708537;57201672795;56126242500;7006656799;7402179985;34975067800;,Characteristics of functional impairment in patients with long-standing rheumatoid arthritis based on range of motion of joints: Baseline data from a multicenter prospective observational cohort study to evaluate the effectiveness of joint surgery in the treat-to-target era,2018,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85025828523&doi=10.1080%2f14397595.2017.1349593&partnerID=40&md5=45ace5c676a4d02c68293049ae4237fd,"Objective: To explore the characteristics of functional impairment in patients with established rheumatoid arthritis (RA) based on the range of motion (ROM) of joints in a prospective observational study of RA patients undergoing joint surgery. Methods: We collected data on demographics, Health Assessment Questionnaire Disability Index (HAQ-DI), and the ROM of large joints including the shoulder, elbow, wrist, hip, knee, and ankle. Associations between the ROM of each joint and disability in the eight HAQ-DI categories were determined using receiver operating characteristic (ROC) and logistic regression analyses. ROM cut-off values of each joint for the absence of disability in each HAQ-DI category were determined using ROC curves. Results: A total of 460 patients were enrolled and analyzed in this study. Based on ROC analysis, the ROM of each joint was significantly associated with disability in each category. After adjusting for disease activity, age, and sex, shoulder abduction had the highest independent impact on disability in activity [cut-off: 139 degrees (OR: 5.26)], elbow flexion-extension in dressing [121 degrees (OR: 2.22)], wrist flexion-extension in reach [86 degrees (OR: 2.71)], hip flexion-extension in walking [126 degrees (OR: 3.42)], and knee flexion-extension in walking [134 degrees (OR: 2.97)]. Conclusions: Limited ROM of multiple joints was significantly associated with functional impairment in patients with long-standing RA. Motion in daily activity involves multiple joints, and at least two joints were independently involved in disability. ? 2017 Japan College of Rheumatology.",outcome measure; physical function; rehabilitation; Rheumatoid arthritis; total joint replacement,"adult; ankle; Article; cohort analysis; DAS28; eating; elbow; elbow flexion; female; Health Assessment Questionnaire; hip; human; hygiene; joint characteristics and functions; joint surgery; knee; major clinical study; male; middle aged; multicenter study; observational study; physical activity; priority journal; pronation; prospective study; range of motion; receiver operating characteristic; rheumatoid arthritis; sensitivity and specificity; shoulder; supination; walking; wrist; aged; clinical trial; daily life activity; joint; joint characteristics and functions; pathology; pathophysiology; postoperative complication; replacement arthroplasty; rheumatoid arthritis; Activities of Daily Living; Aged; Arthritis, Rheumatoid; Arthroplasty, Replacement; Female; Humans; Joints; Male; Middle Aged; Postoperative Complications; Range of Motion, Articular",2-s2.0-85025828523
"Matsubara H., Uchiyama E., Suzuki K., Matsuda Y., Kondo M.",35398779300;35779278900;56346994300;57203785444;7403405237;,A Case of Focal Choroidal Excavation Development Associated with Multiple Evanescent White Dot Syndrome,2018,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85052922536&doi=10.1159%2f000492747&partnerID=40&md5=7e36aa646138c8859a58705f0b76e3f7,"Focal choroidal excavation (FCE) is described as an excavated lesion of the choroid that can be detected by optical coherence tomography (OCT). While the exact pathogenesis of FCE remains unclear, it has been proposed in some cases that there is an association with the inflammation in the outer retina. We present a case of FCE development that was detected by spectral domain OCT (SD-OCT) and found to be associated with multiple evanescent white dot syndrome (MEWDS). A 40-year-old Japanese woman was diagnosed with MEWDS based on multiple white dots observed from the posterior pole to the midperiphery, along with yellow granularity in the fovea. SD-OCT revealed separation between the retinal pigment epithelium (RPE) and Bruch's membrane (BM) and discontinuations of the ellipsoid zone, RPE, and BM. At 4 weeks after onset, several of the white dots disappeared, the yellow granularity in the fovea became small, and we detected nonconforming choroidal excavation under the central fovea. The choroidal excavation gradually deepened and changed to a conforming pattern. These findings suggest that the degree of the impairment caused by inflammation and the plasticity of the BM and RPE complex may be associated with different types of acquired FCE. ? 2018 The Author(s).",Choroidal excavation; Choroidal thickness; Multiple evanescent white dot syndrome; Optical coherence tomography,prednisolone; adult; Article; best corrected visual acuity; blurred vision; Bruch membrane; case report; chorioretinopathy; choroid disease; choroidal thickness; clinical article; cold; disease association; disease course; female; fluorescence angiography; focal choroidal excavation; human; indocyanine green angiography; inflammation; intraocular pressure; Japanese (citizen); multiple evanescent white dot syndrome; ophthalmoscopy; priority journal; retina detachment; retina fovea; retinal ganglion cell layer; retinal outer nuclear layer; retinal pigment epithelium; slit lamp microscopy; spectral domain optical coherence tomography; subretinal fluid; vision test,2-s2.0-85052922536
"Yamamoto T., Ohtsuki M., Sano S., Igarashi A., Morita A., Okuyama R., Wada M., Katoh N., Kawada A., The working group of the epidemiological survey in the Japanese Society for Psoriasis Research",57209061577;7005123861;55499154600;7101830546;7102118336;7003725082;35197149200;55676417400;7103369792;,Juvenile-onset psoriatic arthritis: a survey by the Japanese Society for Psoriasis Research,2018,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85052833220&doi=10.1684%2fejd.2018.3286&partnerID=40&md5=79033284edca9166afa864d49183ec71,[無可用摘要],,"adalimumab; cyclosporine; disease modifying antirheumatic drug; etanercept; infliximab; methotrexate; nonsteroid antiinflammatory agent; salazosulfapyridine; secukinumab; ustekinumab; achilles tendon; arthritis; child; childhood disease; clinical article; dactylitis; enthesitis; female; health survey; human; interphalangeal joint; juvenile onset psoriatic arthritis; juvenile onset psoriatic arthritis; Letter; limb swelling; male; nail psoriasis; obesity; psoriasis vulgaris; psoriatic arthritis; pustular psoriasis; school child; spondylitis; adolescent; genetics; health survey; Japan; juvenile rheumatoid arthritis; onset age; psoriatic arthritis; Adolescent; Age of Onset; Arthritis, Juvenile; Arthritis, Psoriatic; Child; Female; Health Surveys; Humans; Japan; Male",2-s2.0-85052833220
Morita A.,7102118336;,"More manuscript submissions, higher quality science for Photodermatology, Photoimmunology & Photomedicine",2018,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048055820&doi=10.1111%2fphpp.12393&partnerID=40&md5=0774d10a94b9e61c5f4358f560ddcea7,[無可用摘要],,"transplantation antigen; apoptosis; dermatology; Editorial; helper cell; human; immunology; Langerhans cell; medical research; priority journal; publication; scientific literature; ultraviolet A radiation; ultraviolet phototherapy; vaccination; phototherapy; publication; Allergy and Immunology; Dermatology; Humans; Manuscripts, Medical as Topic; Periodicals as Topic; Phototherapy",2-s2.0-85048055820
