作者,作者身分,"文獻名稱	",年份,連結,摘要,作者,索引關鍵字,EID
"Matsuura K., Isogawa M., Tanaka Y.",16304619900;6602854474;7405315865;,Host genetic variants influencing the clinical course of Hepatitis B virus infection,2016,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84955170769&doi=10.1002%2fjmv.24350&partnerID=40&md5=0a96b9f5e972d5ae89788026f4a966dd,"The clinical course of hepatitis B virus (HBV) infection greatly differs in individuals. Various viral, host, and environmental factors influence the natural history of HBV infection. Recent genome-wide association studies identified several host genetic factors influencing the clinical course of HBV infection. Genetic variations in HLA class II loci were significantly associated with susceptibility to persistent HBV infection. Other polymorphisms in or near the genes EHMT2, TCF19, and HLA-C, located near HLA class II loci, and UBE2L3 were also associated with persistent HBV infection. Meanwhile, polymorphisms in KIF1B, GRIK1, and STAT4 were associated with HBV-related hepatocellular carcinoma (HCC). Interestingly, HLA class II genetic variations were strongly associated with not only persistent HBV infection, but also disease progression and HBV-related HCC in chronic hepatitis B. Understanding the various genetic factors associated with the clinical course of HBV infection is essential for personalized treatment and surveillance of disease progression and HCC. ? 2016 Wiley Periodicals, Inc.",Fibrosis; GWAS; HBV; HCC; HLA,"hepatitis B vaccine; HLA C antigen; antibody titer; Article; clinical feature; disease course; disease surveillance; EHMT2 gene; ethnicity; gene; gene locus; genetic association; genetic polymorphism; genetic variability; genotype; GRIK1 gene; haplotype; hepatitis B; HLA C gene; human; intron; Japanese (people); KIF1B gene; liver carcinogenesis; nonhuman; single nucleotide polymorphism; STAT4 gene; TCF19 gene; UBE2L3 gene; ubiquitination; virus cell interaction; case control study; chronic hepatitis B; genetic predisposition; genetic variation; genetics; Hepatitis B virus; immunology; liver cell carcinoma; liver tumor; pathophysiology; virology; Carcinoma, Hepatocellular; Case-Control Studies; Disease Progression; Genes, MHC Class II; Genetic Predisposition to Disease; Genetic Variation; Hepatitis B virus; Hepatitis B, Chronic; HLA-C Antigens; Humans; Liver Neoplasms; Polymorphism, Single Nucleotide",2-s2.0-84955170769
"Sugiura T., Dohi Y., Yamashita S., Hirowatari Y., Fujii S., Ohte N.",7202744308;35414525400;35473274500;6603041915;7401814806;7006506329;,Serotonin in peripheral blood reflects oxidative stress and plays a crucial role in atherosclerosis: Novel insights toward holistic anti-atherothrombotic strategy,2016,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84954284866&doi=10.1016%2fj.atherosclerosis.2016.01.015&partnerID=40&md5=c7f0b8e265af38df8012962ef585fc49,"We enrolled 132 outpatients with cardiovascular risk factors to evaluate the serotonin levels in platelet-poor plasma (PPP) and whole blood (WB). PPP serotonin levels and PPP/WB serotonin ratio were significantly correlated with levels of oxidative stress measured by derivative reactive oxygen metabolites (d-ROM). Twenty-five subjects were revealed to have stable coronary artery disease (CAD), and the levels CRP, d-ROM, and PPP/WB serotonin ratio were significantly higher in subjects with CAD than in those without CAD. Logistic regression analysis performed with the endpoint of having CAD revealed that the PPP/WB serotonin ratio was independently associated with CAD (odds ratio 3.37, 95% confidence interval 1.04-10.9, P = 0.04). Receiver operating characteristic (ROC) curve analyses to discriminate subjects with CAD from those without CAD indicated that combining PPP/WB serotonin ratio and d-ROM improved diagnostic utility. Targeting the serotonin-oxidative stress axis as part of a holistic anti-atherothrombotic strategy could be beneficial for patients with atherosclerosis. ? 2016 Elsevier Ireland Ltd.",Atherosclerosis; Cardiovascular risk factor; Coronary artery disease; Oxidative stress; Serotonin,alpha glucosidase inhibitor; beta adrenergic receptor blocking agent; C reactive protein; calcium channel blocking agent; dipeptidyl peptidase IV inhibitor; diuretic agent; glucose; high density lipoprotein cholesterol; metformin; reactive oxygen metabolite; serotonin; biological marker; C reactive protein; fibrinolytic agent; reactive oxygen metabolite; serotonin; age; Article; atherosclerosis; blood sampling; body mass; cardiovascular risk; cholesterol blood level; coronary artery disease; correlational study; diabetes mellitus; diagnostic value; dyslipidemia; female; glucose blood level; human; hypertension; male; oxidative stress; priority journal; receiver operating characteristic; serotonin blood level; smoking; systolic blood pressure; thrombocyte poor plasma; adult; area under the curve; blood; case control study; coronary artery disease; cross-sectional study; middle aged; multivariate analysis; odds ratio; predictive value; statistical model; upregulation; Adult; Area Under Curve; Biomarkers; C-Reactive Protein; Case-Control Studies; Coronary Artery Disease; Cross-Sectional Studies; Female; Fibrinolytic Agents; Humans; Linear Models; Logistic Models; Male; Middle Aged; Multivariate Analysis; Odds Ratio; Oxidative Stress; Predictive Value of Tests; Reactive Oxygen Species; ROC Curve; Serotonin; Up-Regulation,2-s2.0-84954284866
"Itoh Y., Aihara K., Mellini P., Tojo T., Ota Y., Tsumoto H., Solomon V.R., Zhan P., Suzuki M., Ogasawara D., Shigenaga A., Inokuma T., Nakagawa H., Miyata N., Mizukami T., Otaka A., Suzuki T.",55270583500;53979480300;36653070200;55763756700;36771715400;9535378200;57209019461;7004413261;56542070000;57208945635;6602833647;8881370000;8709931200;57201597133;7004363808;7005896720;55977244300;,Identification of SNAIL1 Peptide-Based Irreversible Lysine-Specific Demethylase 1-Selective Inactivators,2016,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84959347787&doi=10.1021%2facs.jmedchem.5b01323&partnerID=40&md5=bad56364e458c882b58fae208e9c3e16,"Inhibition of lysine-specific demethylase 1 (LSD1), a flavin-dependent histone demethylase, has recently emerged as a new strategy for treating cancer and other diseases. LSD1 interacts physically with SNAIL1, a member of the SNAIL/SCRATCH family of transcription factors. This study describes the discovery of SNAIL1 peptide-based inactivators of LSD1. We designed and prepared SNAIL1 peptides bearing a propargyl amine, hydrazine, or phenylcyclopropane moiety. Among them, peptide 3, bearing hydrazine, displayed the most potent LSD1-inhibitory activity in enzyme assays. Kinetic study and mass spectrometric analysis indicated that peptide 3 is a mechanism-based LSD1 inhibitor. Furthermore, peptides 37 and 38, which consist of cell-membrane-permeable oligoarginine conjugated with peptide 3, induced a dose-dependent increase of dimethylated Lys4 of histone H3 in HeLa cells, suggesting that they are likely to exhibit LSD1-inhibitory activity intracellularly. In addition, peptide 37 decreased the viability of HeLa cells. We believe this new approach for targeting LSD1 provides a basis for development of potent selective inhibitors and biological probes for LSD1. ? 2015 American Chemical Society.",,"amine; antineoplastic agent; cyclopropane derivative; diphenylcyclopropane; enzyme inhibitor; functional group; histone H3; hydrazine; lysine specific demethylase 1; lysine specific demethylase 1 selective inactivator; oligoarginine conjugated peptide; peptide derivative; protein; protein SNAIL1; unclassified drug; enzyme inhibitor; histone demethylase; KDM1A protein, human; peptide; snail family transcription factors; transcription factor; antiproliferative activity; Article; cell membrane permeability; cell viability; concentration response; controlled study; crystal structure; drug design; drug effect; drug mechanism; drug potency; drug screening; drug structure; drug synthesis; drug targeting; enzyme activity; enzyme inactivation; enzyme kinetic assay; HeLa cell line; histone methylation; human; human cell; mass spectrometry; amino acid sequence; antagonists and inhibitors; cell survival; chemistry; drug effects; metabolism; molecular docking; Amino Acid Sequence; Cell Survival; Enzyme Inhibitors; HeLa Cells; Histone Demethylases; Humans; Molecular Docking Simulation; Peptides; Transcription Factors",2-s2.0-84959347787
"Seetaha S., Yagi-Utsumi M., Yamaguchi T., Ishii K., Hannongbua S., Choowongkomon K., Kato K.",50462389800;35222748000;48661503100;56982277600;57214859856;6506273203;7406869132;,Application of Site-Specific Spin Labeling for NMR Detecting Inhibitor-Induced Conformational Change of HIV-1 Reverse Transcriptase,2016,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84958867618&doi=10.1002%2fcmdc.201500554&partnerID=40&md5=5d62cf2eb6e99ab64b4f139f1d07ad8f,"Paramagnetism-assisted nuclear magnetic resonance (NMR) techniques can provide long-range structural information complemented with local information derived from chemical-shift perturbation and nuclear Overhauser effect data. Here, we address the application of paramagnetic relaxation enhancement (PRE) to detect inhibitor-induced conformational change of a drug target protein using human immunodeficiency virus type 1 reverse transcriptase (HIV-1 RT) as a model protein. Using a site-specific spin-labeled HIV-1 RT mutant with selective 13C labeling, conformation-dependent PREs were successfully observed reflecting the stabilization of an open conformation of this enzyme caused by inhibitor binding. This study demonstrates that the paramagnetism-assisted NMR approach offers an alternative strategy in protein-based drug screening to identify allosteric inhibitors of a target protein. ? 2016 WILEY-VCH Verlag GmbH & Co. KGaA, Weinheim.",drug discovery; high-throughput screening; HIV-1 reverse transcriptase; NMR spectroscopy; spin labeling,"RNA directed DNA polymerase; RNA directed DNA polymerase inhibitor; carbon; reverse transcriptase, Human immunodeficiency virus 1; RNA directed DNA polymerase; RNA directed DNA polymerase inhibitor; allosterism; Article; conformational transition; drug screening; image analysis; nuclear magnetic resonance; priority journal; protein analysis; spin labeling; antagonists and inhibitors; chemistry; drug development; drug effects; enzymology; HIV Infections; human; Human immunodeficiency virus 1; molecular model; nuclear magnetic resonance; procedures; protein conformation; virology; Carbon Radioisotopes; Drug Discovery; HIV Infections; HIV Reverse Transcriptase; HIV-1; Humans; Models, Molecular; Nuclear Magnetic Resonance, Biomolecular; Protein Conformation; Reverse Transcriptase Inhibitors",2-s2.0-84958867618
"Misaki T., Yamaguchi L., Sun J., Orii M., Nishiyama A., Nakanishi M.",55614085700;55846809300;57102059800;57076201400;57038085900;35406534300;,The replication foci targeting sequence (RFTS) of DNMT1 functions as a potent histone H3 binding domain regulated by autoinhibition,2016,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84957605656&doi=10.1016%2fj.bbrc.2016.01.029&partnerID=40&md5=8a2e4d9072e9d17e91f01a3dc7d23626,"DNA methyltransferase 1 (DNMT1) plays an essential role in propagation of the DNA methylation pattern to daughter cells. The replication foci targeting sequence (RFTS) of DNMT1 is required for the recruitment of DNMT1 to DNA methylation sites through direct binding to ubiquitylated histone H3 mediated by UHRF1 (Ubiquitin-like containing PHD and RING finger domains 1). Recently, it has been reported that the RFTS plugs the catalytic pocket of DNMT1 in an intermediated manner and inhibits its DNA methyltransferase activity. However, it is unclear whether this binding affects RFTS function in terms of recruitment to DNA methylation sites. Using Xenopus egg extracts, we demonstrate here that abrogation of the interaction between the RFTS and the catalytic center of DNMT1, by deletion of the C-terminal portion or disruption of the hydrogen bond, results in non-ubiquitylated histone H3 binding and abnormal accumulation of DNMT1 on the chromatin. Interestingly, DNMT1 mutants identified in patients with a neurodegenerative disease, ADCA-DN, bound to non-ubiquitylated histone H3 and accumulated on chromatin during S phase in Xenopus egg extracts. These results suggest that the interaction between the RFTS and the catalytic center of DNMT1 serves as an autoinhibitory mechanism for suppressing the histone H3 binding of DNMT1 and ensuring the accurate recruitment of DNMT1 to sites of DNA methylation. The autoinhibitory mechanism may play an important role in the regulation of gene expression in neurogenesis. ? 2016 Elsevier Inc. All rights reserved.",DNA methylation; DNMT1; Histone H3; RFTS; Ubiquitin; UHRF1,"DNA methyltransferase 1; histone H3; chromatin; DMAP1 protein, human; histone; protein binding; repressor protein; Article; autosomal dominant cellebellar ataxia, deafness and narcolepsy; cell cycle S phase; chromatin; degenerative disease; DNA methylation; egg extract; enzyme active site; gene expression; gene mutation; gene replication; gene sequence; human; nervous system development; nonhuman; priority journal; protein binding; protein domain; protein function; protein interaction; replication foci targeting sequence; Xenopus; animal; binding site; cell culture; enzyme activation; metabolism; oocyte; protein tertiary structure; Xenopus laevis; Animals; Binding Sites; Cells, Cultured; Chromatin; Enzyme Activation; Histones; Oocytes; Protein Binding; Protein Structure, Tertiary; Repressor Proteins; Xenopus laevis",2-s2.0-84957605656
"Tsujimoto M., Kuroyanagi G., Matsushima-Nishiwaki R., Kito Y., Enomoto Y., Iida H., Ogura S., Otsuka T., Tokuda H., Kozawa O., Iwama T.",56400313300;55295881500;6603206381;57147047100;8618676400;7401564516;23467175800;7202808993;55840576500;16740442900;55699971900;,Factor Xa inhibitor suppresses the release of phosphorylated HSP27 from collagen-stimulated human platelets: Inhibition of HSP27 phosphorylation via p44/p42 MAP kinase,2016,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84959419560&doi=10.1371%2fjournal.pone.0149077&partnerID=40&md5=040a59e80313ff4814690b274341e037,"Selective inhibitors of factor Xa (FXa) are widely recognized as useful therapeutic tools for stroke prevention in non-valvular atrial fibrillation or venous thrombosis. Thrombin, which is rapidly generated from pro-thrombin through the activation of factor X to FXa, acts as a potent activator of human platelets. Thus, the reduction of thrombin generation by FXa inhibitor eventually causes a suppressive effect on platelet aggregation. However, little is known whether FXa inhibitors directly affect the function of human platelets. We have previously reported that collagen induces the phosphorylation of heat shock protein 27 (HSP27), a low-molecular weight heat shock protein via Rac-dependent activation of p44/p42 mitogen-activated protein (MAP) kinase in human platelets, eventually resulting in the release of HSP27. In the present study, we investigated the direct effect of FXa inhibitor on the collagen-induced human platelet activation. Rivaroxaban as well as edoxaban significantly reduced the collagen-induced phosphorylation of both HSP27 and p44/p42 MAP kinase without affecting the platelet aggregation. Rivaroxaban significantly inhibited the release of phosphorylated HSP27 from collagen-stimulated platelets but not the secretion of platelet derived growth factor-AB. In patients administrated with rivaroxaban, the collagen-induced levels of phosphorylated HSP27 were markedly diminished after 2 days of administration, which failed to affect the platelet aggregation. These results strongly suggest that FXa inhibitor reduces the collagen-stimulated release of phosphorylated HSP27 from human platelets due to the inhibition of HSP27 phosphorylation via p44/p42 MAP kinase. ? 2016 Tsujimoto et al. This is an open access article distributed under the terms of the Creative Commons Attribution License, which permits unrestricted use, distribution, and reproduction in any medium, provided the original author and source are credited.",,blood clotting factor 10a inhibitor; collagen; edoxaban; heat shock protein 27; mitogen activated protein kinase 1; mitogen activated protein kinase 3; platelet derived growth factor AB; rivaroxaban; blood clotting factor 10a inhibitor; edoxaban; heat shock protein 27; mitogen activated protein kinase 1; mitogen activated protein kinase 3; pyridine derivative; rivaroxaban; thiazole derivative; adult; Article; clinical article; controlled study; female; human; human cell; male; protein phosphorylation; protein secretion; thrombocyte; thrombocyte aggregation; aged; chemistry; drug effects; metabolism; middle aged; normal human; phosphorylation; signal transduction; thrombocyte; thrombocyte activation; vein thrombosis; Aged; Blood Platelets; Collagen; Factor Xa Inhibitors; Female; Healthy Volunteers; HSP27 Heat-Shock Proteins; Humans; Male; MAP Kinase Signaling System; Middle Aged; Mitogen-Activated Protein Kinase 1; Mitogen-Activated Protein Kinase 3; Phosphorylation; Platelet Activation; Platelet Aggregation; Pyridines; Rivaroxaban; Thiazoles; Venous Thrombosis,2-s2.0-84959419560
"Sakai S., Miyajima C., Uchida C., Itoh Y., Hayashi H., Inoue Y.",56594211900;56647871800;7004346710;35242578700;35447873500;7406182110;,Tribbles-related protein family members as regulators or substrates of the ubiquitin-proteasome system in cancer development,2016,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84959346929&doi=10.2174%2f1568009616666151112122645&partnerID=40&md5=8874a50a60213371a92783505ddcc826,"Tribbles-related protein (TRB) family members are the mammalian orthologs of Drosophila tribbles. Tribbles was originally identified as a cell cycle regulator during Drosophila development. Tribbles genes are evolutionary conserved, and three TRB genes (TRB1, TRB2 and TRB3) have been identified in mammals. TRBs are considered pseudokinases because they lack an ATP binding site or one of the conserved catalytic motifs essential for kinase activity. Instead, TRBs play important roles in various cellular processes as scaffolds or adaptors to promote the degradation of target proteins and to regulate several key signaling pathways. Recent research has focused on the role of TRBs in tumorigenesis and neoplastic progression. In this review, we focus on the physiological roles of TRB family members in tumorigenesis through the regulation of the ubiquitin-proteasome system and discuss TRBs as biomarkers or potential therapeutic targets in cancer. ? 2016 Bentham Science Publishers.",Leukemogenesis; Oncogene; TRB1; TRB2; TRB3; Tumorigenesis; Ubiquitin-proteasome system,"beta transducin repeat containing protein; bone morphogenetic protein; CCAAT enhancer binding protein alpha; cell cycle protein 20; immunoglobulin enhancer binding protein; mitogen activated protein kinase; Notch receptor; protein; synaptotagmin I; transcription factor E2F1; transcription factor FOXO; transforming growth factor beta; tribbles related protein; ubiquitin protein ligase E3; unclassified drug; Wnt protein; antineoplastic agent; calcium calmodulin dependent protein kinase; cell cycle protein; proteasome; protein kinase inhibitor; protein serine threonine kinase; repressor protein; signal peptide; TRIB1 protein, human; TRIB2 protein, human; TRIB3 protein, human; tumor marker; ubiquitin protein ligase; Article; carcinogenesis; Down syndrome; protein degradation; signal transduction; transcription regulation; ubiquitin proteasome system; amino acid sequence; animal; antagonists and inhibitors; cell transformation; drug design; enzymology; genetics; human; metabolism; molecular genetics; molecularly targeted therapy; Neoplasms; pathology; protein stability; signal transduction; ubiquitination; Amino Acid Sequence; Animals; Antineoplastic Agents; Biomarkers, Tumor; Calcium-Calmodulin-Dependent Protein Kinases; Cell Cycle Proteins; Cell Transformation, Neoplastic; Drug Design; Humans; Intracellular Signaling Peptides and Proteins; Molecular Sequence Data; Molecular Targeted Therapy; Neoplasms; Proteasome Endopeptidase Complex; Protein Kinase Inhibitors; Protein Stability; Protein-Serine-Threonine Kinases; Proteolysis; Repressor Proteins; Signal Transduction; Ubiquitin-Protein Ligases; Ubiquitination",2-s2.0-84959346929
"Inoue Y., Itoh Y., Sato K., Kawasaki F., Sumita C., Tanaka T., Morishita D., Hayashi H.",7406182110;35242578700;57191610994;57147521000;57148059200;57145225600;15073768100;35447873500;,Regulation of epithelial-mesenchymal transition by E3 ubiquitin ligases and deubiquitinase in cancer,2016,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84959333724&doi=10.2174%2f1568009616666151112122126&partnerID=40&md5=fdc9cf277793e342a16230dc69c38803,"Epithelial-mesenchymal transition (EMT) plays an important role in the development of tumor metastases by facilitating cell migration and invasion. One of the hallmarks of EMT is the diminished expression of E-cadherin and gain of mesenchymal traits, which are regulated by core EMT-inducing transcriptional factors (EMT-TFs), such as Snail/Slug, ZEB1/ZEB2, and Twist 1. EMT-TFs are known to be extremely labile proteins, and their protein levels are tightly controlled by the ubiquitin-proteasome system (UPS). Several E3 ubiquitin ligases have been shown to play crucial roles in the regulation of EMT, and genetic aberrations and alterations in these ligases have been detected in human cancer. In this review, we focused on EMT-TFs, describing the UPS controlling their activities and functions in cancer. A deeper understanding of the role of UPS in the regulation of EMT will provide valuable information for the development of effective anti-metastatic drugs to modulate the malignant processes mediated by EMT. ? 2016 Bentham Science Publishers.",Deubiquitinase (DUB); E3 ubiquitin ligase; Epithelial-mesenchymal transition (EMT); Slug; Snail; Twist; Ubiquitinproteasome system (UPS); ZEB,"basic helix loop helix leucine zipper transcription factor; beta transducin repeat containing protein; deubiquitinase; glycogen synthase kinase 3; transcription factor FOXC2; transcription factor Slug; transcription factor Sox4; ubiquitin protein ligase; ubiquitin protein ligase E3; urokinase; uvomorulin; zonula occludens protein; antineoplastic agent; deubiquitinase; proteasome; transcription factor; ubiquitin protein ligase; Article; cell invasion; cell migration; chromatin assembly and disassembly; cornea dystrophy; dimerization; down regulation; e cadherin gene; embryo development; epithelial mesenchymal transition; gene; gene expression; human; neoplasm; phosphorylation; protein analysis; protein degradation; signal transduction; ubiquitination; upregulation; animal; drug design; drug effects; enzymology; gene expression regulation; genetics; metabolism; molecularly targeted therapy; Neoplasms; pathology; protein stability; Animals; Antineoplastic Agents; Drug Design; Epithelial-Mesenchymal Transition; Gene Expression Regulation, Enzymologic; Gene Expression Regulation, Neoplastic; Humans; Molecular Targeted Therapy; Neoplasms; Proteasome Endopeptidase Complex; Protein Stability; Proteolysis; Signal Transduction; Transcription Factors; Ubiquitin-Protein Ligases; Ubiquitin-Specific Proteases; Ubiquitination",2-s2.0-84959333724
"Asahina Y., Izumi N., Hiromitsu K., Kurosaki M., Koike K., Suzuki F., Takikawa H., Tanaka A., Tanaka E., Tanaka Y., Tsubouchi H., Hayashi N., Hiramatsu N., Yotsuyanagi H.",7004195799;7102192003;6506390568;35308923600;55463582600;7402448963;7103218248;56493808300;35350710700;7405315865;7101924449;57212101095;7005313791;7006543688;,JSH Guidelines for the Management of Hepatitis C Virus Infection: A 2016 update for genotype 1 and 2,2016,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84958595297&doi=10.1111%2fhepr.12645&partnerID=40&md5=68baaca5ad850b427d6e59912b4f29c6,[無可用摘要],,antivirus agent; asunaprevir; daclatasvir; interferon; ledipasvir; ledipasvir plus sofosbuvir; ombitasvir; ombitasvir plus paritaprevir plus ritonavir; paritaprevir; peginterferon; ribavirin; simeprevir; sofosbuvir; telaprevir; vaniprevir; Article; clinical decision making; health care personnel; hepatitis C; Hepatitis C virus genotype 1; Hepatitis C virus genotype 2; human; medical society; physician; practice guideline; priority journal; publication,2-s2.0-84958595297
"Masuyama K., Goto M., Takeno S., Ohta N., Okano M., Kamijo A., Suzuki M., Terada T., Sakurai D., Horiguchi S., Honda K., Matsune S., Yamada T., Sakashita M., Yuta A., Fuchiwaki T., Miyanohara I., Nakayama T., Okamoto Y., Fujieda S.",7004505601;7403505814;7005820701;55764728100;7202184950;55106193600;15756381200;10245020900;6603766447;16170779200;7401679592;55911436700;55512311400;7007141998;6701670964;53363509700;6507514798;8682480800;7404537379;35582395200;,Guiding principles of sublingual immunotherapy for allergic rhinitis in Japanese patients,2016,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84958058886&doi=10.1016%2fj.anl.2015.08.015&partnerID=40&md5=6c4011297c723be128e181925f3a8341,"Objective: Sublingual immunotherapy (SLIT) appears to offer practical advantages for the treatment of allergic rhinitis (AR). Based on a review of the scientific literature, we present recommendations as guiding principles to administer SLIT safely. Methods: Clinical questions concerning SLIT were prepared. Literature published between January 2003 and December 2012 was searched from PubMed, the Cochrane Library, and Japana Centra Revuo Medicina. Qualified studies were analyzed and the results were evaluated, consolidated, and codified. We answered 17 clinical questions and, based on this, presented evidence-based recommendations. Results: Sublingual immunotherapy improved symptoms (e.g., quality of life [QOL]) and reduced medication scores in seasonal AR and perennial AR. Most SLIT-induced adverse effects were local oral reactions, although systemic adverse effects such as gastrointestinal symptoms, urticaria, and asthma are occasionally reported. There have been no reports of lethal anaphylactic reactions by SLIT. When SLIT is continued for 3-years, its effect persists long after discontinuation. Conclusion: A correct diagnosis of AR and sufficient informed consent from patients are required before initiating SLIT. Sublingual immunotherapy should be continued for 3 years or longer. The initial administration of SLIT during the uptitration of an allergen vaccine and the general condition of patients are critical for the safe performance of SLIT. ? 2015 Elsevier Ireland Ltd.",Allergic rhinitis; Guideline; Subcutaneous immunotherapy; Sublingual immunotherapy,"allergic rhinitis; allergy; anaphylaxis; Article; asthma; conjunctivitis; disease association; evidence based practice; fatality; gastrointestinal symptom; human; Japanese (people); patient safety; pollen allergy; practice guideline; quality of life; randomized controlled trial (topic); scoring system; sensitization; sublingual immunotherapy; systematic review; treatment contraindication; treatment indication; urticaria; adverse effects; chemically induced; gastrointestinal disease; Japan; procedures; Rhinitis, Allergic; Rhinitis, Allergic, Perennial; Rhinitis, Allergic, Seasonal; sublingual immunotherapy; allergen; Allergens; Asthma; Gastrointestinal Diseases; Humans; Japan; Practice Guidelines as Topic; Quality of Life; Rhinitis, Allergic; Rhinitis, Allergic, Perennial; Rhinitis, Allergic, Seasonal; Sublingual Immunotherapy; Urticaria",2-s2.0-84958058886
"Takeuchi H., Saeki T., Aiba K., Tamura K., Aogi K., Eguchi K., Okita K., Kagami Y., Tanaka R., Nakagawa K., Fujii H., Boku N., Wada M., Akechi T., Udagawa Y., Okawa Y., Onozawa Y., Sasaki H., Shima Y., Shimoyama N., Takeda M., Nishidate T., Yamamoto A., Ikeda T., Hirata K.",36172816200;7201769130;7005412623;8966291700;35465673300;57206373678;7202490758;7006467850;57206624076;7403512228;56683773000;55359026700;57203233748;7005796178;7006448582;7102741542;10144342600;57212331219;7102598341;7005380577;35729904000;8269440600;7403509403;55628551347;55730620200;,Japanese Society of Clinical Oncology clinical practice guidelines 2010 for antiemesis in oncology: executive summary,2016,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84957845519&doi=10.1007%2fs10147-015-0852-1&partnerID=40&md5=c811d96433ec5228486c0e04cca9917c,"The purpose of this article is to disseminate the standard of antiemetic therapy for Japanese clinical oncologists. On the basis of the Appraisal of Guidelines for Research and Evaluation II instrument, which reflects evidence-based clinical practice guidelines, a working group of the Japanese Society of Clinical Oncology (JSCO) reviewed clinical practice guidelines for antiemesis and performed a systematic review of evidence-based domestic practice guidelines for antiemetic therapy in Japan. In addition, because health-insurance systems in Japan are different from those in other countries, a consensus was reached regarding standard treatments for chemotherapy that induce nausea and vomiting. Current evidence was collected by use of MEDLINE, from materials from meetings of the American Society of Clinical Oncology National Comprehensive Cancer Network, and from European Society of Medical Oncology/Multinational Association of Supportive Care in Cancer guidelines for antiemesis. Initially, 21 clinical questions (CQ) were selected on the basis of CQs from other guidelines. Patients treated with highly emetic agents should receive a serotonin (5-hydroxytryptamine; 5HT3) receptor antagonist, dexamethasone, and a neurokinin 1 receptor antagonist. For patients with moderate emetic risk, 5HT3 receptor antagonists and dexamethasone were recommended, whereas for those receiving chemotherapy with low emetic risk dexamethasone only is recommended. Patients receiving high-emetic-risk radiation therapy should also receive a 5HT3 receptor antagonist. In this paper the 2010 JSCO clinical practice guidelines for antiemesis are presented in English; they reveal high concordance of Japanese medical circumstances with other antiemetic guidelines that are similarly based on evidence. ? 2015, Japan Society of Clinical Oncology.",Antiemetic treatment; Cancer chemotherapy; Clinical practice guideline,"alprazolam; antiemetic agent; antineoplastic agent; aprepitant; azasetron; benzodiazepine; cisplatin; cytochrome P450 2C9; cytochrome P450 3A4; dexamethasone; granisetron; indisetron; lorazepam; octreotide; ondansetron; opiate; palonosetron; ramosetron; serotonin 3 antagonist; tropisetron; antiemetic agent; advanced cancer; anorexia; anticipatory nausea and vomiting; area under the curve; Article; cancer chemotherapy; cancer patient; cancer radiotherapy; carcinomatous peritonitis; chemotherapy induced nausea and vomiting; childhood cancer; conflict of interest; drug blood level; drug effect; dyspepsia; evidence based practice; gastrostomy; health insurance; heartburn; high risk patient; human; ileus; Japanese (people); low risk patient; medical oncologist; metastasis; nasogastric tube; nausea and vomiting; opioid induced emesis; patient assessment; phase 3 clinical trial (topic); practice guideline; priority journal; radiation injury; systematic review; world health organization; chemically induced; Japan; medical society; nausea; oncology; time factor; vomiting; Antiemetics; Antineoplastic Agents; Dexamethasone; Humans; Japan; Medical Oncology; Nausea; Practice Guidelines as Topic; Serotonin 5-HT3 Receptor Antagonists; Societies, Medical; Time Factors; Vomiting",2-s2.0-84957845519
