作者,作者身分,"文獻名稱	",年份,施引文獻,連結,摘要,作者,索引關鍵字,EID
"Mulder D.J., Sherlock M.E., Lysecki D.L.",57202009180;16310466700;57195228886;,NMDA-receptor Antagonism in Pediatric Pancreatitis: Use of Ketamine and Methadone in a Teenager with Refractory Pain,2018,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85046798520&doi=10.1097%2fMPG.0000000000001907&partnerID=40&md5=792106b67d10d393fe8c8be7df9f18ea,[無可用摘要],,"clonazepam; duloxetine; gabapentin; hydromorphone; ibuprofen; ketamine; methadone; opiate; pancreas enzyme; paracetamol; triacylglycerol lipase; analgesic agent; n methyl dextro aspartic acid receptor; abdominal pain; acute hemorrhagic pancreatitis; adolescent; alternative medicine; Article; case report; clinical article; coping behavior; diet therapy; distress syndrome; drug dose escalation; gene mutation; genetic predisposition; genetic screening; guided imagery; hospital readmission; human; intervention study; male; meditation; mindfulness; pain assessment; pain severity; pancreas pseudocyst; priority journal; treatment outcome; analgesia; antagonists and inhibitors; drug effect; intractable pain; off label drug use; pain measurement; pancreatitis; procedures; Adolescent; Analgesics; Humans; Ketamine; Male; Methadone; Off-Label Use; Pain Management; Pain Measurement; Pain, Intractable; Pancreatitis; Receptors, N-Methyl-D-Aspartate",2-s2.0-85046798520
Hayward C.P.M.,35380167800;,"Update from the President of the International Society for Laboratory Hematology initiatives to promote education, mentorship, best practices, and collaboration",2018,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85046771579&doi=10.1111%2fijlh.12821&partnerID=40&md5=7e0d275c3ad8b6454fc65b94f1046fca,[無可用摘要],,"achievement; Canada; career; clinical practice; collaborative learning; Editorial; health care quality; health education; health program; hematology; human; intersectoral collaboration; Japan; laboratory test; leadership; medical society; mentor; online system; practice guideline; priority journal; education; hematology; laboratory technique; medical society; mentor; organization and management; procedures; Clinical Laboratory Techniques; Hematology; Humans; Interdisciplinary Placement; Mentors; Societies, Medical",2-s2.0-85046771579
"Pal S., Balakrishnan N.",55567190800;57200264409;,Expectation Maximization Algorithm for Box-Cox Transformation Cure Rate Model and Assessment of Model Misspecification under Weibull Lifetimes,2018,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85046639719&doi=10.1109%2fJBHI.2017.2704920&partnerID=40&md5=9b7ccb55a5fa4376dd7ac9313d951204,"In this paper, we develop likelihood inference based on the expectation maximization algorithm for the Box-Cox transformation cure rate model assuming the lifetimes to follow a Weibull distribution. A simulation study is carried out to demonstrate the performance of the proposed estimation method. Through Monte Carlo simulations, we also study the effect of model misspecification on the estimate of cure rate. Finally, we analyze a well-known data on melanoma with the model and the inferential method developed here. ? 2013 IEEE.",Long-term survivors; maximum likelihood estimates; profile likelihood,"Curing; Image segmentation; Inference engines; Intelligent systems; Maximum principle; Monte Carlo methods; Weibull distribution; Box Cox transformation; Estimation methods; Expectation-maximization algorithms; Inferential methods; Long-term survivors; Maximum likelihood estimate; Model misspecification; Profile likelihood; Maximum likelihood estimation; algorithm; Article; cutaneous melanoma; expectation; human; lifespan; major clinical study; model; Monte Carlo method; survival; cancer survivor; melanoma; mortality; statistical model; statistics and numerical data; Algorithms; Cancer Survivors; Humans; Melanoma; Models, Statistical; Monte Carlo Method",2-s2.0-85046639719
"Sinha A., Shariq A., Said K., Sharma A., Jeffrey Newport D., Salloum I.M.",57201980266;57201986484;57201992311;57201994881;8742200400;7003526009;,Medical Comorbidities in Bipolar Disorder,2018,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85046624344&doi=10.1007%2fs11920-018-0897-8&partnerID=40&md5=3f04ef2d82059f39e7df2d7dc62c83a0,"Purpose of Review: Bipolar disorder (BD) medical comorbidity presents significant clinical and public health concerns with serious impact on health. The aim of this article is to present an updated narrative review of original research articles (case control, longitudinal cohort, and cross-sectional studies) and meta-analyses published in English language journals from January 2013 to May 2017 focusing on general medical comorbidity in BD, including the added risks of iatrogenic factors relevant to the treatment of BD. Recent Findings: We found numerous patterns of association between BD and various medical disorders involving multiple organ systems. One pattern indicated reciprocal increase in the rate of each comorbid condition, such as an increased rate of BD in asthma or migraine, and likewise an increase in the rate of asthma or migraine in patients with BD. A second pattern was a predominantly unidirectional increase in the rate of BD in patients with certain medical disorders, such as multiple sclerosis or cerebellar diseases. A third pattern was a predominantly unidirectional increased rate of medical disorders in patients with BD. One study suggested the potential involvement of genetic mechanisms for the association between BD and migraine. Most of the studies had cross-sectional or retrospective designs, and many relied on analysis of large administrative databases inviting multiple potential biases. Summary: Our review highlights the association between BD and a variety of medical disorders. Further research is needed to elucidate the potential underlying etiopathological mechanisms that contribute to observed comorbidities. The results of this review also emphasize the need for comprehensive screening for medical disorders in BD and for adoption of an integrated model of care to address these complex comorbidities. ? 2018, Springer Science+Business Media, LLC, part of Springer Nature.",Bipolar disorder; Co-occurring bipolar and medical disorders; Comorbidity; Medical disorders,aripiprazole; carbamazepine; lamotrigine; lithium; olanzapine; oxcarbazepine; quetiapine; risperidone; uric acid; valproic acid; acute intermittent porphyria; asthma; autoimmune disease; bipolar depression; bipolar disorder; bipolar I disorder; bipolar II disorder; bipolar mania; body weight gain; cancer risk; cardiovascular disease; cerebellum disease; chronic kidney failure; comorbidity; disease association; endocrine disease; gastrointestinal disease; hepatitis C; hospitalization; human; Human immunodeficiency virus infection; hypercalcemia; hypertension; hyperthyroidism; hypothyroidism; metabolic disorder; migraine; mixed mania and depression; mood disorder; multiple sclerosis; musculoskeletal disease; neurologic disease; respiratory tract disease; Review; side effect; toxoplasmosis; bipolar disorder; comorbidity; global health; Bipolar Disorder; Comorbidity; Global Health; Humans,2-s2.0-85046624344
Phillips S.M.,7402028911;,Higher Dietary Protein During Weight Loss: Muscle Sparing?,2018,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85045757399&doi=10.1002%2foby.22186&partnerID=40&md5=3143f7f34af6f7419589e37d95eeb17c,[無可用摘要],,"insulin; triacylglycerol; age; body movement; body weight loss; diet supplementation; dietary reference intake; exercise; fat free mass; glycemic control; human; insulin blood level; insulin sensitivity; muscle mass; muscle strength; Note; obesity; postmenopause; protein intake; sarcopenia; skeletal muscle; triacylglycerol blood level; weight bearing; caloric intake; muscle; Dietary Proteins; Energy Intake; Humans; Muscle, Skeletal; Muscles; Obesity; Weight Loss",2-s2.0-85045757399
Norman G.,7102607707;,Getting granted,2018,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85044926132&doi=10.1007%2fs10459-018-9820-7&partnerID=40&md5=69046534644019c8f1c59a65bce54631,[無可用摘要],,education; financial management; health care personnel; human; methodology; organization and management; publication; research; standards; university; Faculty; Health Personnel; Humans; Periodicals as Topic; Research; Research Design; Research Support as Topic; Universities,2-s2.0-85044926132
"Wallis C.J.D., Morton G., Herschorn S., Kodama R.T., Kulkarni G.S., Appu S., Shayegan B., Buckley R., Grabowski A., Narod S.A., Nam R.K.",27267957700;7004903540;7003691710;7102581897;11139575200;6506959065;13806317200;24528119000;7003456577;57205010544;6701436750;,The effect of selection and referral biases for the treatment of localised prostate cancer with surgery or radiation,2018,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85044461446&doi=10.1038%2fs41416-018-0071-4&partnerID=40&md5=200d2cdf45d6359416a326b9e84ee0b4,"Background: Consultation with radiation oncologists, in addition to urologists, is advocated for patients diagnosed with prostate cancer. Treatment patterns for patients receiving consultation from radiation oncologists in addition to urologists have not previously been described. Methods: We conducted a matched cohort study of men with newly diagnosed non-metastatic prostate cancer in Ontario, Canada. Patients who underwent consultation with a radiation oncologist prior to treatment were matched 1:1 with patients managed by a urologist alone based on tumour and patient characteristics. We examined rates of active treatment (surgery or radiotherapy) within one year following diagnosis. Results: Among 5708 matched pairs (11,416 patients), those who received radiation oncology consultation were more likely to undergo active treatments whether they had intermediate or high-risk disease (88.6% vs. 65.9%, p < 0.0001; adjusted odds ratio 4.0, 95% CI: 3.6-4.4) or low-risk disease (56.1% vs. 13.3%, p < 0.0001; adjusted odds ratio 8.4, 95% CI: 6.7-10.6). This effect persisted after considering age, comorbidity, tumour volume and year of diagnosis. Conclusions: Patients newly diagnosed with prostate cancer who receive radiation oncology consultation are associated with a higher rate of active treatment, compared to patients managed by urologists only. Selection and referral biases, and unmeasured confounding such as patient preference must be considered as important factors attributing this association. ? 2018 Cancer Research UK.",,"adult; age; aged; Article; brachytherapy; cancer radiotherapy; cancer risk; cancer surgery; cohort analysis; comorbidity; conservative treatment; consultation; controlled study; external beam radiotherapy; high risk population; human; low risk population; major clinical study; male; Ontario; priority journal; prostate cancer; prostatectomy; radiation oncologist; radiation oncology; retrospective study; selection bias; tumor volume; urologist; cancer registry; clinical practice; middle aged; patient preference; patient referral; patient selection; prostate tumor; risk; treatment outcome; Aged; Humans; Male; Middle Aged; Ontario; Patient Preference; Patient Selection; Practice Patterns, Physicians'; Prostatectomy; Prostatic Neoplasms; Referral and Consultation; Risk; SEER Program; Treatment Outcome",2-s2.0-85044461446
"Lopes R.D., Guimar?es P.O., Crowther M., Hylek E., Feitosa-Filho G.S., Ritt L.E., Filgueiras N., Garcia D.A.",57203183974;56763637700;26641846700;6701429439;26632886100;54998293200;41161188900;57203054556;,"Highlights from the Tenth International Symposium of Thrombosis and Anticoagulation (ISTA X), September 22 and 23, 2017, Salvador, Bahia, Brazil",2018,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85043372803&doi=10.1007%2fs11239-018-1639-9&partnerID=40&md5=376a3d5185e133880bc4536b12c73c93,"To discuss and share knowledge about advances in the care of patients with thrombotic disorders, the Tenth International Symposium of Thrombosis and Anticoagulation was held in Salvador, Bahia, Brazil, on September 22 and 23, 2017. This scientific program was developed by clinicians for clinicians and was promoted by two major clinical research institutes—the Brazilian Clinical Research Institute and the Duke Clinical Research Institute of the Duke University School of Medicine. Comprising academic presentations and open discussion, the symposium had as its primary goal to educate, motivate, and inspire internists, cardiologists, hematologists, and other physicians by convening national and international visionaries, thought-leaders, and dedicated clinician-scientists. This paper summarizes the symposium proceedings. ? 2018, Springer Science+Business Media, LLC, part of Springer Nature.",Antithrombotic therapy; Clinical research; Guidelines; Thrombosis,acetylsalicylic acid; anticoagulant agent; antivitamin K; apixaban; clopidogrel; dabigatran; edoxaban; low molecular weight heparin; lysine acetylsalicylate; placebo; purinergic P2Y12 receptor inhibitor; purinergic receptor blocking agent; rivaroxaban; ticagrelor; unclassified drug; warfarin; anticoagulant agent; anticoagulant therapy; bleeding; Brazil; cardiologist; cerebrovascular accident; Conference Paper; continuing education; drug dose reduction; drug substitution; hematologist; human; internist; low drug dose; patient care; priority journal; scientist; symposium; thrombosis; venous thromboembolism; organization; thrombosis; Anticoagulants; Brazil; Congresses as Topic; Humans; Thrombosis,2-s2.0-85043372803
"Hussain H., McGeer A., McNeil S., Katz K., Loeb M., Simor A., Powis J., Langley J., Muller M., Coleman B.L., The Canadian Health Care Worker Study Group",57200943152;57203678177;7004978550;7006591413;13310215300;7102427049;8527088100;57192175114;57203603717;37074381300;,Factors associated with influenza vaccination among healthcare workers in acute care hospitals in Canada,2018,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85042673089&doi=10.1111%2firv.12545&partnerID=40&md5=b84450a50dd28e42975c516afc3509ad,"Background: Influenza vaccine coverage rates among healthcare workers (HCWs) in acute care facilities in Canada remain below national targets. Objective: To determine factors associated with influenza vaccine uptake among HCWs. Methods: This secondary analysis of a prospective cohort study included HCWs aged 18-69?years, working ?20?h/wk in a Canadian acute care hospital. Questionnaires were administered to participants in the fall of the season of participation (2011/12-2013/14) which captured demographic/household characteristics, medical histories, occupational, behavioural and risk factors for influenza. Generalized estimating equation logistic regression was used to determine factors associated with vaccine uptake in the season of participation. Results: The adjusted odds ratio for influenza vaccination in the current season was highest for those vaccinated in 3 of 3 previous seasons (OR 156; 95% CI 98, 248) followed by those vaccinated in 2 of 3 and 1 of 3 previous seasons when compared with those not vaccinated. Compared with nurses, physicians (OR 4.2; 95% CI 1.4, 13.2) and support services staff (OR 1.8; 95% CI 1.3, 2.4) had higher odds ratios for vaccine uptake. Conversely, HCWs identifying as Black had lower odds of uptake compared with those with European ancestry (OR 0.44, 95% CI 0.26-0.75) when adjusted for other factors in the model. Conclusion: Healthcare workers differ in their annual uptake of influenza vaccine based on their past vaccination history, occupation and ethnicity. These findings indicate a need to determine whether there are other vaccine-hesitant groups within healthcare settings and learn which approaches are successful in increasing their uptake of influenza vaccines. ? 2018 The Authors. Influenza and Other Respiratory Viruses Published by John Wiley & Sons Ltd.",healthcare workers; influenza; vaccine uptake,"influenza vaccine; influenza vaccine; acute care hospital; adult; aged; Article; Black person; Canada; cohort analysis; demography; ethnic difference; ethnicity; European; female; health care facility; health care personnel; health survey; high risk behavior; household; human; influenza; influenza vaccination; male; medical history; nurse; occupational hazard; occupational health; physician; priority journal; prospective study; race difference; risk factor; seasonal variation; secondary analysis; working time; adolescent; ethnic group; health care personnel; hospital; influenza; middle aged; questionnaire; statistics and numerical data; vaccination coverage; young adult; Adolescent; Adult; Aged; Ethnic Groups; Female; Health Personnel; Hospitals; Humans; Influenza Vaccines; Influenza, Human; Male; Middle Aged; Prospective Studies; Risk Factors; Surveys and Questionnaires; Vaccination Coverage; Young Adult",2-s2.0-85042673089
"Baizer J.S., Wong K.M., Sherwood C.C., Hof P.R., Witelson S.F.",6603033194;56050491300;7005043387;7102961274;7004672815;,Individual variability in the structural properties of neurons in the human inferior olive,2018,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85035783417&doi=10.1007%2fs00429-017-1580-2&partnerID=40&md5=f17e45b88ce343e46de10b0ab09aac9f,"The inferior olive (IO) is the sole source of the climbing fibers innervating the cerebellar cortex. We have previously shown both individual differences in the size and folding pattern of the principal nucleus (IOpr) in humans as well as in the expression of different proteins in IOpr neurons. This high degree of variability was not present in chimpanzee samples. The neurochemical differences might reflect static differences among individuals, but might also reflect age-related processes resulting in alterations of protein synthesis. Several observations support the latter idea. First, accumulation of lipofuscin, the “age pigment” is well documented in IOpr neurons. Second, there are silver- and abnormal tau-immunostained intraneuronal granules in IOpr neurons (Ikeda et al. Neurosci Lett 258:113–116, 1998). Finally, Olszewski and Baxter (Cytoarchitecture of the human brain stem, Second edn. Karger, Basel, 1954) observed an apparent loss of IOpr neurons in older individuals. We have further investigated the possibility of age-related changes in IOpr neurons using silver- and immunostained sections. We found silver-labeled intraneuronal granules in neurons of the IOpr in all human cases studied (n = 17, ages 25–71). We did not, however, confirm immunostaining with antibodies to abnormal tau. There was individual variability in the density of neurons as well as in the expression of the calcium-binding protein calretinin. In the chimpanzee, there were neither silver-stained intraneuronal granules nor irregularities in immunostaining. Overall, the data support the hypothesis that in some, but not all, humans there are functional changes in IOpr neurons and ultimately cell death. Neurochemical changes of IOpr neurons may contribute to age-related changes in motor and cognitive skills mediated by the cerebellum. ? 2017, Springer-Verlag GmbH Germany, part of Springer Nature.",Aging; Cerebellar cortex; Climbing fibers; Hyperphosphorylated tau protein; Lipofuscin; Lysosomes; Purkinje cells; Tauopathies,calretinin; tau protein; calretinin; tau protein; adolescent; adult; aged; animal tissue; antibody specificity; Article; brain function; brain stem; cell death; cell density; cell granule; cell structure; female; human; human cell; human tissue; immunohistochemistry; immunoreactivity; inferior olivary nucleus; male; middle aged; nerve cell; neurologic disease; nonhuman; Pan troglodytes; priority journal; protein expression; skill; age; analysis of variance; animal; cytology; individuality; metabolism; nerve cell; olivary nucleus; physiology; silver staining; ultrastructure; Adult; Age Factors; Aged; Analysis of Variance; Animals; Calbindin 2; Female; Humans; Individuality; Male; Middle Aged; Neurons; Olivary Nucleus; Pan troglodytes; Silver Staining; tau Proteins,2-s2.0-85035783417
"Trac J., Dawe J., Likitlersuang J., Musselman K., Zariffa J.",57198860485;57192928556;55589064600;8771720900;8544187800;,Influence of upper limb movement patterns on accelerometer measurements: A pediatric case series,2018,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85047371231&doi=10.1088%2f1361-6579%2faab994&partnerID=40&md5=30b9816515d071727b60217ce68f4dc8,"Objective: Previous studies showed success using wrist-worn accelerometers to monitor upper-limb activity in adults and children with hemiparesis. However, a knowledge gap exists regarding which specific joint movements are reflected in accelerometry readings. We conducted a case series intended to enrich data interpretation by characterizing the influence of different pediatric upper-limb movements on accelerometry data. Approach: The study recruited six typically developing children and five children with hemiparetic cerebral palsy. The participants performed unilateral and bilateral activities, and their upper limb movements were measured with wrist-worn accelerometers and the Microsoft Kinect, a markerless motion-capture system that tracks skeletal data. The Kinect data were used to quantify specific upper limb movements through joint angle calculations (trunk, shoulder, elbow and wrist). Correlation coefficients (r) were calculated to quantify the influence of individual joint movements on accelerometry data. Regression analyses were performed to examine multi-joint patterns and explain variability across different activities and participants. Main results: Single-joint correlation results suggest that pediatric wrist-worn accelerometry data are not biased to particular individual joint movements. Rather, the accelerometry data could best be explained by the movements of the joints with the most functional relevance to the performed activity. Significance: This case series provides deeper insight into the interpretation of wrist-worn accelerometry data, and supports the use of this tool in quantifying functional upper-limb movements in pediatric populations. ? 2018 Institute of Physics and Engineering in Medicine.",accelerometry; cerebral palsy; hemiparesis; motion capture; pediatrics; Upper limb function,accelerometry; adolescent; child; human; joint; movement (physiology); pathophysiology; task performance; upper limb; Accelerometry; Adolescent; Child; Humans; Joints; Movement; Task Performance and Analysis; Upper Extremity,2-s2.0-85047371231
"Syed N.M., Oczkowski W.",57201729054;6603496283;,"Review: In cryptogenic stroke with PFO, adding PFO closure to medical therapy reduces recurrence",2018,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85045905811&doi=10.7326%2fACPJC-2018-168-8-043&partnerID=40&md5=1e52922faae7c4f1fef6b933864dba2d,[無可用摘要],,"anticoagulant agent; antithrombocytic agent; brain ischemia; cerebrovascular accident; heart atrium flutter; human; mortality; new-onset atrial fibrillation; Note; patent foramen ovale; priority journal; recurrent disease; transient ischemic attack; cerebrovascular accident; Foramen Ovale, Patent; Humans; Recurrence; Stroke",2-s2.0-85045905811
"Yi Z.-M., Qiu T.-T., Zhang Y., Liu N., Zhai S.-D.",36609733600;57192813297;57203830621;55724704400;54964351800;,"Levodopa/carbidopa/entacapone versus levodopa/dopa-decarboxyiase inhibitor for the treatment of parkinson’s disease: Systematic review, meta-analysis, and economic evaluation",2018,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85045635673&doi=10.2147%2fTCRM.S163190&partnerID=40&md5=7629579f0638c340f9bcb3c413601802,"Aims: To review the evidence for efficacy, safety, and cost-effectiveness of levodopa/carbidopa/entacapone (LCE) compared with levodopa/dopa-decarboxyiase inhibitor (DDCI) for Parkinson’s disease (PD). Methods: PubMed, Embase, the Cochrane Library, and Chinese databases WangFang Data, Chinese Sci-tech Journals Database and China National Knowledge Infrastructure, as well as ClinicalTrials.gov, were searched for randomized controlled trials with “levodopa/carbidopa/ entacapone” as keywords. The search period was from inception to August 2017. We conducted meta-analyses to synthesize the evidence quantitatively. Results: A total of 5,693 records were obtained. We included seven randomized controlled trials and one cost-effectiveness study after the screening process. Compared with levodopa–DDCI, LCE improved patient Unified Parkinson’s Disease Rating Scale (UPDRS) II score (mean difference [MD] -1.17, 95% CI -1.64 to -0.71), UPDRS III score (MD -1.55, 95% CI -2.29 to -0.81), and Schwab and England daily activity rating (MD 2.05, 95% CI 0.85–3.26). There was no statistically significant difference in the risk of serious adverse events (AEs) or discontinuation due to AEs in patients with LCE, and the risk of total AEs was higher in the LCE group (risk ratio [RR] 1.33, 95% CI 1.05–1.70). The incremental cost-effectiveness ratio of LCE was ?3,105 per quality-adjusted life-year (QALY) gained in the UK. Conclusion: LCE can improve PD patients’ motor symptoms and daily living functioning when compared with levodopa/DDCI. ? 2018 Yi et al.",Adverse events; Cost-effectiveness; Health technology assessment; Quality of life; Unified parkinson’s disease rating scale; Wearing off,carbidopa plus entacapone plus levodopa; DOPA decarboxylase inhibitor; levodopa; Article; comparative effectiveness; constipation; cost effectiveness analysis; diarrhea; dizziness; drug efficacy; drug safety; drug withdrawal; dyskinesia; economic evaluation; human; meta analysis; nausea; neurologic disease assessment; Parkinson disease; quality adjusted life year; quantitative analysis; randomized controlled trial (topic); Schwab and England daily activity rating; somnolence; systematic review; Unified Parkinson Disease Rating Scale; United Kingdom; urinary tract disease,2-s2.0-85045635673
Panhuis J.,57200189870;,"Neglected Populations, Neglected Diseases",2018,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85045434221&doi=10.1093%2feurheartj%2fehy139&partnerID=40&md5=c961a47c6b8c3f96458dc98f0480b3cf,[無可用摘要],,acetylsalicylic acid; antivitamin K; benznidazole; rivaroxaban; steroid; Article; atrial fibrillation; cancer risk; cardiomyopathy; cardiovascular disease; cardiovascular risk; cerebrovascular accident; Chagas disease; childhood mortality; childhood obesity; cognition; diabetes mellitus; disease burden; disease course; epidemic; follow up; Framingham risk score; general practitioner; health care cost; health care personnel; health care quality; health care system; healthy lifestyle; heart failure; heart infarction; human; Human immunodeficiency virus; hypertension; immunotherapy; indigenous people; life expectancy; lifestyle modification; low income country; lung function; malignant neoplasm; malnutrition; medical assessment; medical research; metabolic disorder; middle income country; mortality rate; neglect; neglected disease; non communicable disease; pericardial effusion; population health; practice guideline; priority journal; psychological well-being; randomized controlled trial (topic); respiratory tract disease; rheumatic heart disease; rural population; scientist; thromboembolism; treatment outcome; trypanosomiasis; tuberculous pericarditis,2-s2.0-85045434221
"Rosenfield L., Cvetkovic A., Woodward K., Quirt J.",56967973700;57204626024;56037421000;55637452600;,Late presentation of subtotal C6 deficiency in a patient with recurrent Neisseria meningitides infections,2018,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056392283&doi=10.1016%2fj.anai.2018.01.014&partnerID=40&md5=53ed8ad206bc756dfa2dcdee5fad7afe,[無可用摘要],,CD16 antigen; CD19 antigen; CD4 antigen; CD56 antigen; CD8 antigen; ceftriaxone; complement component C3; complement component C4; complement component C5; complement component C6; complement component C7; complement component C8; complement component C9; diphtheria vaccine; hemoglobin; immunoglobulin A; immunoglobulin G; immunoglobulin M; Meningococcus vaccine; complement component C6; adult; Article; basophil; blood culture; case report; Caucasian; clinical article; complement blood level; complement deficiency; diarrhea; eosinophil count; female; fluid resuscitation; follow up; hemoglobin blood level; human; hypotension; immunoglobulin blood level; leukocyte count; lymphocyte count; medical history; meningococcosis; middle aged; monocyte count; Neisseria meningitidis; neutrophil count; platelet count; priority journal; purpuric rash; subtotal C6 deficiency; vomiting; deficiency; disease predisposition; Gram negative infection; meningitis; Neisseria; recurrent disease; Complement C6; Disease Susceptibility; Female; Gram-Negative Bacterial Infections; Humans; Meningitis; Middle Aged; Neisseria; Recurrence,2-s2.0-85056392283
"Feig D.S., Donovan L.E., Corcoy R., Murphy K.E., Amiel S.A., Hunt K.F., Asztalos E., Barrett J.F.R., Sanchez J.J., De Leiva A., Hod M., Jovanovic L., Keely E., McManus R., Hutton E.K., Meek C.L., Stewart Z.A., Wysocki T., O'Brien R., Ruedy K., Kollman C., Tomlinson G., Murphy H.R.",6701328411;55557370300;7004580327;57201941635;7005763485;56472340800;6603211362;57201387516;55915515900;7005846734;7006189275;34770955700;6603890333;7005073355;57191708750;36809820800;57190279069;57198031929;57206354756;8613851100;6603896842;7102612572;14048727200;,Continuous glucose monitoring in pregnant women with type 1 diabetes (CONCEPTT): A multicenter international randomised controlled trial,2018,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85046248599&doi=10.1097%2f01.ogx.0000532199.80944.24&partnerID=40&md5=442a0701a063f8eef3a7953d42c6ad1a,[無可用摘要],,glucose; hemoglobin A1c; insulin; adult; cohort analysis; controlled study; female; glucose blood level; human; hypoglycemia; insulin dependent diabetes mellitus; insulin treatment; length of stay; maternal diabetes mellitus; maternal exposure; newborn intensive care; Note; patient monitoring; randomized controlled trial,2-s2.0-85046248599
"Schlenker M.B., Gulamhusein H., Conrad-Hengerer I., Somers A., Lenzhofer M., Stalmans I., Reitsamer H., Hengerer F.H., Ahmed I.I.K.",25958753300;55638117800;36551038000;56970918700;55308537500;6602457968;6701666265;24472554300;8986512100;,Reply,2018,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85045729116&doi=10.1016%2fj.ophtha.2017.11.023&partnerID=40&md5=af3dda257b12eb835fc39637003a2cda,[無可用摘要],,clinical practice; disease surveillance; follow up; human; intraocular pressure; Letter; patient selection; priority journal; surgical technique; trabeculectomy; treatment outcome,2-s2.0-85045729116
"Grabovac M., McDonald S.D.",57196412491;56433780400;,Making it more safe for periviable breech infants,2018,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85045707237&doi=10.1016%2fj.jogc.2017.10.011&partnerID=40&md5=a564c1e085192de9d990506fc10cb04b,[無可用摘要],,brain hemorrhage; breech extraction; breech presentation; disease severity; gestational age; human; infant; Letter; medical decision making; medical expert; parent; patient safety; physician; practice guideline; publication; randomized controlled trial (topic); cesarean section; female; pregnancy; Breech Presentation; Cesarean Section; Female; Humans; Infant; Pregnancy,2-s2.0-85045707237
Yusuf S.,7202749318;,Improving worldwide access to inexpensive and effective treatments for common cardiovascular diseases,2018,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85045561282&doi=10.1093%2feurheartj%2fsuy005&partnerID=40&md5=231d76d61605cbe8d7f4d9f9eb9ea775,"This essay focuses on a few themes that are usually not discussed in the context of prevention of cardiovascular diseases (CVD). While risk factors for CVD are important, in order to modify them effectively and reduce CVD, efficient health systems are needed. To be effective, health systems need to improve access to essential CVD medications and services for prevention and treatment. They should have an adequate number and mix of key health workers and through appropriate funding and organization overcome gaps in access to essential health services and medical products. Improved health systems are key to improving health through better prevention and treatment-both of which can have a major impact in reducing CVD and mortality. Published on behalf of the European Society of Cardiology. All rights reserved. ? 2018 The Author(s).",Essential medicines; Health systems,cardiovascular disease; cardiovascular risk; health care access; health care cost; health care personnel; health care system; health service; human; mortality; priority journal; Review; rural area; social status; urban area,2-s2.0-85045561282
"Falk T.H., Didar T.",7004897891;25225088600;,Introduction to the Special Issue on Recent Advances in Biomedical Engineering,2018,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85045390211&doi=10.1007%2fs40846-018-0387-9&partnerID=40&md5=72dbdd6f0c6ecd925d434759d2cbd6e6,[無可用摘要],,biomechanics; biomedical engineering; brain size; Editorial; electroencephalography; health care personnel; health care quality; human; medical technology; nuclear magnetic resonance imaging; patient care; radiofrequency ablation; substitution therapy; tissue engineering; total quality management; tumor volume,2-s2.0-85045390211
