作者,作者身分,"文獻名稱	",年份,施引文獻,連結,摘要,作者,索引關鍵字,EID
"Min Y.-K., Park S.-H.",57196010321;57194621304;,East Asian’s perception of western countries’ urban hygiene and public health in the late nineteenth century: A review article,2017,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85030860629&partnerID=40&md5=f82dfc6fb6a3b2904fe3efa4205ba04c,"Background: Modern hygiene administration in Japan and Korea began to be organized in the end of 19th Century by accepting Western public health system. Then, how did the elite in these two East Asian countries recognize and understand Western public health movement in the 19th Century? Answering this question could provide historical knowledge about the background of starting modern hygiene administration in East Asia. Methods: To understand the birth of modern public health system in East Asia, Japanese and Korean elite’s records on Western countries were reviewed. The documents examined were The Iwakura Embassy 1871-73 published in 1878 as an account of Japanese Meiji government’s special ambassador sent to the United States and Europe, and Seoyugyeonmun (observations on travels in the West) published in 1895 by a Korean intelligent. Results: The Iwakura Embassy 1871-73 suggested modern water supply and drainage, roadside trees, and parks, to prevent contagious diseases and improve urban hygiene. Seoyugyeonmun emphasizes that hygiene is an important task that civilized government has to be in charge. So, specific tasks of public health should be imposed on sanitary police. Conclusion: Public health was one of the major factors that contributed to national prosperity in the 19th century. Such recognition enabled organization of hygiene administration to be part of the project pursuing enlightenment, modernization, and civilization at the end of the 19th century in Japan and Korea. ? 2017, Iranian Journal of Public Health. All rights reserved.",Governmentality; Miasma theory; Public health; Sanitization; Urban hygiene,,2-s2.0-85030860629
"Chung H., Kim W.",55110828500;8570166100;,"Letter by Chung and Kim Regarding Article, ""head-to-Head Comparison of Inflammation and Neovascularization in Human Carotid Plaques: Implications for the Imaging of Vulnerable Plaques""",2017,1,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85040767945&doi=10.1161%2fCIRCIMAGING.117.006995&partnerID=40&md5=73535c53e1a5ffa5742fee8ce54881e8,[無可用摘要],,"gelatinase B; angiogenesis; bleeding; cardiac imaging; carotid artery obstruction; carotid plaque; cerebrovascular accident; clinical outcome; contrast enhancement; disease association; echocardiography; human; inflammation; Letter; neovascularization (pathology); priority journal; atherosclerotic plaque; inflammation; Carotid Stenosis; Humans; Inflammation; Neovascularization, Pathologic; Plaque, Atherosclerotic",2-s2.0-85040767945
"Cho H.Y., Ko B.S., Choi H.J., Koh C.Y., Sohn C.H., Seo D.W., Lee Y.-S., Lee J.H., Oh B.J., Lim K.S., Kim W.Y.",57193315192;56511192600;57198427159;57198431353;35933678400;55418091100;35741096500;55999581000;7202848452;55661493500;55661654200;,Incidence and risk factors of iatrogenic pneumothorax after thoracentesis in emergency department settings,2017,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85036578754&doi=10.21037%2fjtd.2017.08.127&partnerID=40&md5=917940e54b2d62903dcdc0b10a84a0fb,"Background: There is a lack of data regarding the incidence and associated factors of pneumothorax following thoracentesis conducted in emergency department (ED) settings. The present study aims to determine the incidence of pneumothorax following thoracentesis in ED settings and evaluate the association of specific demographics, clinical, and procedure factors with thoracentesis-related pneumothorax. Methods: We retrospectively reviewed the medical records of 3,067 thoracentesis cases in the ED of a tertiary care, university-affiliated hospital between January 2009 and December 2014. To evaluate the factors associated with the occurrence of pneumothorax following thoracentesis, matched controls were used with a case to control ratio of 1:5. Results: Of the 3,067 cases that received thoracentesis, 19 cases of pneumothorax were observed (0.62%). Patients with pneumothorax had significantly lower weight and body mass index (BMI) than those without pneumothorax (51.0 vs. 61.2 kg, 20.0 vs. 22.6; P < 0.001, respectively). In the multivariate logistic regression analysis, being underweight, defined as a BMI of < 18.5 [OR, 5.2 (95% CI, 1.3-21.2); P=0.021] was significantly associated with the occurrence of pneumothorax. Conclusions: The incidence of pneumothorax following thoracentesis was very low in the present study. However, clinicians should be aware of the risk of pneumothorax in underweight patients during thoracentesis. Further prospective studies are required to clarify the results of the present study. ? Journal of Thoracic Disease.",Emergency service; Hospital; Incidence; Pneumothorax; Thoracentesis,adult; aged; Article; body mass; body weight; cause of death; clinical feature; controlled study; demography; emergency ward; female; hospital mortality; hospitalization; human; iatrogenic disease; iatrogenic pneumothorax; incidence; lung cancer; major clinical study; male; partial thromboplastin time; pleura effusion; pneumonia; pneumothorax; prospective study; respiratory failure; retrospective study; risk factor; tertiary health care; thoracocentesis; university hospital,2-s2.0-85036578754
"Kim S., Kim H.-E., Kang B., Lee Y.-W., Kim H., Chung D.K.",57190685001;57197829230;57197836596;57190680769;27170094800;57208624244;,Lipoteichoic acid isolated from staphylococcus aureus induces both epithelial-mesenchymal transition and wound healing in hacat cells,2017,1,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85035123726&doi=10.4014%2fjmb.1703.03068&partnerID=40&md5=06c6f483f3722387f78dfa595c107b76,"Lipoteichoic acid (LTA), a cell wall component of gram-positive bacteria, is recognized by Toll-like receptor 2, expressed on certain mammalian cell surfaces, initiating signaling cascades that include nuclear factor kappa-light-chain-enhancer of activated B cells (NF-?B) and mitogen-activated protein kinase. There are many structural and functional varieties of LTA, which vary according to the different species of gram-positive bacteria that produce them. In this study, we examined whether LTA isolated from Staphylococcus aureus (aLTA) affects the expression of junction proteins in keratinocytes. In HaCaT cells, tight junctionrelated gene expression was not affected by aLTA, whereas adherens junction-related gene expression was modified. High doses of aLTA induced the phosphorylation of extracellular signal-regulated protein kinases 1 and 2, which in turn induced the epithelial-mesenchymal transition (EMT) of HaCaT cells. When cells were given a low dose of aLTA, however, NF-?B was activated and the total cell population increased. Taken together, our study suggests that LTA from S. aureus infections in the skin may contribute both to the outbreak of EMTmediated carcinogenesis and to the genesis of wound healing in a dose-dependent manner. ? 2017 by The Korean Society for Microbiology and Biotechnology.",Epithelial-mesenchymal transition; Keratinocytes; Lipoteichoic acid; Staphylococcus aureus; Toll-like receptor; Wound healing,"immunoglobulin enhancer binding protein; lipoteichoic acid; mitogen activated protein kinase 1; mitogen activated protein kinase 3; tight junction protein; immunoglobulin enhancer binding protein; lipopolysaccharide; lipoteichoic acid; messenger RNA; mitogen activated protein kinase 1; mitogen activated protein kinase 3; teichoic acid; toll like receptor 2; adherens junction; Article; cell proliferation; concentration (parameters); controlled study; drug isolation; enzyme phosphorylation; epithelial mesenchymal transition; gene expression; HaCat cell line; human; human cell; nonhuman; protein expression; skin carcinogenesis; Staphylococcus aureus; tight junction; wound healing; biosynthesis; cell line; drug effect; epithelial mesenchymal transition; isolation and purification; keratinocyte; metabolism; microbiology; pathogenicity; phosphorylation; signal transduction; skin disease; Staphylococcus aureus; Staphylococcus infection; wound healing; Cell Line; Cell Proliferation; Epithelial-Mesenchymal Transition; Gene Expression; Humans; Keratinocytes; Lipopolysaccharides; Mitogen-Activated Protein Kinase 1; Mitogen-Activated Protein Kinase 3; NF-kappa B; Phosphorylation; RNA, Messenger; Signal Transduction; Skin Diseases; Staphylococcal Infections; Staphylococcus aureus; Teichoic Acids; Toll-Like Receptor 2; Wound Healing",2-s2.0-85035123726
Lee D.-G.,55649517300;,Behavioral therapy for enuresis,2017,1,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85034096182&doi=10.5124%2fjkma.2017.60.10.792&partnerID=40&md5=9cc3120d478bfc1d92342c3ddedd76ab,"Behavioral therapy refers to a broad range of treatment modalities that regulate the child's behavior to induce a therapeutic effect on nocturnal enuresis. Simple behavioral therapies include fluid restriction, lifting, waking, introducing reward systems, and bladder training. Simple behavioral therapy is significantly less effective than an enuresis alarm or desmopressin. If a child needs treatment, an enuresis alarm or desmopressin should not be delayed. Enuresis alarms are an effective form of treatment, although they require active involvement of the health care provider to reduce the likelihood of dropout and to motivate the child and parents. ? Korean Medical Association.",Behavior therapy; Enuresis; Enuresis alarm; Urotherapy,desmopressin; Article; behavior therapy; bladder training; child; child behavior; fluid intake; fluid restriction; health care personnel; human; intermethod comparison; motivation; nocturnal enuresis; parent; patient lifting; reward; therapy effect; wakefulness,2-s2.0-85034096182
"Choi Y.-S., Song I.G.",55685962600;57196371485;,Fetal and preterm infant microbiomes: A new perspective of necrotizing enterocolitis,2017,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85032804340&doi=10.3345%2fkjp.2017.60.10.307&partnerID=40&md5=9c4e7cb53f062b3b4489a622c89952bb,"Necrotizing enterocolitis (NEC) is a devastating condition of hospitalized preterm infants. Numerous studies have attempted to identify the cause of NEC by examining the immunological features associated with pathogenic microorganisms. No single organism has proven responsible for the disease; however, immunological studies are now focused on the microbiome. Recent research has investigated the numerous bacterial species residing in the body and their role in diseases in preterm infants. The timing of initial microbial colonization is a subject of interest. The microbiome appears to transfer from the mother to the newborn, as well as to the fetus. Cross-talk between the fetus and fetal microbiome takes place continuously to generate a unique immune system. This review examined the transfer of the microbiome to the human fetus, and its potential relationship with NEC. ? 2017 by The Korean Pediatric Society.",Fetus; Microbiome; Necrotizing enterocolitis; Preterm infants,Bifidobacterium; breast milk; chorioamnionitis; Enterobacteriaceae; fetomaternal transfusion; fetus; immune system; intestine flora; Klebsiella; Lactobacillus; mammary gland; microbial colonization; microbiome; mouth flora; necrotizing enterocolitis; newborn sepsis; next generation sequencing; nonhuman; Paenibacillus; polymerase chain reaction; prematurity; Proteus; Pseudomonas; Review; signal transduction,2-s2.0-85032804340
"Chung J., Jin K.H., Kang J., Kim T.G.",57196039817;36662230700;24461543000;55757077300;,An atypical presentation of functional visual loss,2017,1,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85031305657&doi=10.1097%2fMD.0000000000008292&partnerID=40&md5=3d1db53bb95f36538825c317b3c841f2,"Rationale: Functional visual loss (FVL) can manifest as various symptoms. Decreased distant visual acuity is the most common symptom and visual field defect is the second most common symptom. Hemianopsia is rarely reported. In an atypical situation of FVL, it is important to prove that no organic pathology exists, through detailed history taking and appropriate examinations. Patient concerns: This review presents the case of a 48-year-old male patient presented with decreased bilateral visual acuity and visual field defect after a traffic accident 3 weeks ago. Visual field test showed atypical features of FVL in which visual field change from binasal hemianopsia to left homonymous hemianopsia. Diagnosis: The best corrected visual acuities (BCVA) were 20/63 in both eyes and binasal hemianopsia was observed on a Humphrey visual field test. Brain computed tomography (CT) scan and magnetic resonance imaging (MRI) showed no abnormalities in the brain and optic chiasm. Two weeks after presentation, however, the patient's visual field defect changed from binasal hemianopsia to left homonymous hemianopsia. We diagnosed it as FVL due to conversion disorder. Intervention and outcomes: We decided to cooperate with a psychiatrist for cognitive behavioral therapy and the patient is under observation. Lessons: Binasal hemianopsia and homonymous hemianopsia are rare; however, it may occur simultaneously in 1 patient with FVL. The possibility of FVL should be considered when there is atypical visual field defect and no organic abnormalities are observed. Repeated Humphrey field test and VEP may be helpful in diagnosis of FVL. ? 2017 the Author(s). Published by Wolters Kluwer Health, Inc.",binasal hemianopsia; functional visual loss; homonymous hemianopsia,"adult; Article; best corrected visual acuity; case report; clinical article; cognitive behavioral therapy; computer assisted tomography; conversion disorder; functional visual loss; hemianopia; homonymous hemianopia; human; male; middle aged; neuroimaging; nuclear magnetic resonance imaging; optic chiasm; priority journal; slit lamp microscopy; spectral domain optical coherence tomography; traffic accident; visual acuity; visual evoked potential; visual field defect; visual impairment; brain; cognitive therapy; complication; diagnostic imaging; differential diagnosis; Hemianopsia; mental stress; pathophysiology; perimetry; procedures; psychology; treatment outcome; visual acuity; x-ray computed tomography; Accidents, Traffic; Brain; Cognitive Therapy; Diagnosis, Differential; Hemianopsia; Humans; Magnetic Resonance Imaging; Male; Middle Aged; Stress, Psychological; Tomography, X-Ray Computed; Treatment Outcome; Visual Acuity; Visual Field Tests",2-s2.0-85031305657
"Kang E., Kim S.Y., Chang S.S., Lim S., Kim H.-C., Lee C.-G., Kim Y.-M., Kim S.Y., Lee K.-J., Kim S., Ha M.",57201109499;50262025600;9742560000;35292800700;40261776000;7410160252;57189021465;57126631600;55262600800;56120714300;7005259069;,Environmental tobacco smoke exposure at home and high-sensitivity C-reactive protein levels in three-to-five-year-old children,2017,1,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85030095962&doi=10.3390%2fijerph14101105&partnerID=40&md5=50da9ae668a472fac3f7177ee45209b9,"Exposure to harmful environmental factors is particularly detrimental to younger children. We investigated the relationship between environmental tobacco smoke (ETS) exposure in pre-schoolers at home and the level of high-sensitivity C-reactive protein (hs-CRP), a predictive factor for cardiovascular disease. This study was conducted in 2014 and was based on the data of preschool children from the Korean Environmental Health Survey in Children and Adolescents (2012 to 2014), a nationally representative sample. Of 577 children, aged three to five years, 482 were eventually selected for the analysis after excluding those with missing variables, or whose hs-CRP level exceeded the reference value. The proportion of pre-school children exposed to ETS at home was 14.8%. The odd ratios (OR)s of hs-CRP > 1mg/L were 4.90 (95% Confidence Interval (CI) = 1.04-23.17) and 11.66 (95% CI = 1.90-71.65) in the groups exposed to ETS 3-4 times and ?5 times daily, respectively, compared to the non-exposed group. The risk of elevated levels of hs-CRP showed an increasing trend proportionally to the increase in ETS exposure frequency (p for trend = 0.03). Anti-smoking educational programs for parents and guardians may be helpful to reduce ETS exposure at home. ? 2017 by the authors. Licensee MDPI, Basel, Switzerland.",Cardiovascular risk factors; Environmental tobacco smoke; hs-CRP; Preschool children,"C reactive protein; cholesterol; glucose; hemoglobin; tobacco smoke; C reactive protein; cardiovascular disease; child health; health education; health survey; protein; risk factor; smoking; tobacco; trend analysis; Article; blood pressure; body mass; cardiovascular risk; child; controlled study; education program; environmental exposure; female; glucose blood level; health survey; home; human; male; parent; passive smoking; preschool child; protein blood level; smoking cessation; trend study; child health; housing; odds ratio; passive smoking; smoking; statistics and numerical data; Korea; Nicotiana tabacum; C-Reactive Protein; Child Health; Child, Preschool; Female; Health Surveys; Housing; Humans; Male; Odds Ratio; Parents; Smoking; Tobacco Smoke Pollution",2-s2.0-85030095962
"Seo J., Kim J.K., Lee J.A., Go H.-Y., Sung H.-K., Shin S.-M., Jung W.S., Yeom S.-R., Choi Y.-Y., Yun J.-M., Lee S.",57195735929;57195742247;55068969700;23984592100;57195732188;57192924137;34872326500;57193794837;57195738619;56167066800;37665257200;,Cupping therapy for migraine: A protocol for a systematic review of controlled trials,2017,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85029695509&doi=10.1016%2fj.eujim.2017.09.003&partnerID=40&md5=7aac5355d4deee00d9ccb27d8bf9aba9,"Introduction Migraine is a common and disabling primary headache disorder. Cupping is a traditional medical treatment used in several societies in East Asia and it is frequently used for controlling pain including migraine. There have been no systematic reviews on the treatment effects of cupping on migraine. Furthermore, related studies have had many limitations, making it unclear whether cupping intervention is beneficial for migraine. We propose to conduct a systematic review and meta-analysis to consider the evidence related to the effect of cupping on migraine. Methods We developed a protocol describing the essential reporting items based on the PRISMA for systematic review protocols 2015 (PRISMA-P 2015) (Registration number: CRD42017054979). We will search eight databases and include data from prospective randomized controlled clinical trials or quasi-randomized controlled trials that used cupping interventions for the treatment of migraine. The risk of bias will be assessed with the “Risk of bias” tool from the Cochrane Handbook. Using improved effectiveness and the change in headache pain intensity as graded on the visual analogue scale as the primary outcomes, we will compare these outcomes between the cupping intervention and control groups. Conclusion There have been no systematic reviews of cupping therapy for migraine headaches to date. This systematic review will assess the effectiveness and safety of cupping therapy for migraine. This systematic review will inform and help healthcare practitioners to treat migraine and will be disseminated electronically and in print in a peer-reviewed journal. ? 2017 Elsevier GmbH",Cupping; Migraine; Protocol; Systematic review; Traditional Korean medicine,comparative effectiveness; cupping therapy; data extraction; data synthesis; human; Korean medicine; meta analysis; migraine; nausea; outcome assessment; pain intensity; patient safety; phonophobia; photophobia; priority journal; publishing; quality control; Review; secondary analysis; symptom assessment; systematic review; therapy effect; visual analog scale,2-s2.0-85029695509
"Leem J., Kim Y., Heo J., Jung M., Kim S., Lee H., Park J.H., Kim T.-H.",57086133300;57195680118;57195672076;57195674641;57195681368;57189342284;56688995900;55803291600;,"Experiences, perceptions and needs on the education of evidence-based medicine among Korean Medicine college students: A nationwide online survey",2017,1,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85029501488&doi=10.1016%2fj.eujim.2017.09.001&partnerID=40&md5=b154cf40711e661e1e586e631c9c5820,"Introduction Evidence-based medicine (EBM) has become an important part of medical education. Students’ perception and demand are important in education. The aim of our study was to conduct a nationwide online survey about EBM in traditional Korean Medicine (KM) education. Methods An online questionnaire was developed, comprising categories about EBM education in KM. Student's experience, achievement, satisfaction, understanding and expectation in EBM education were surveyed. Face validity of the developed questionnaire was tested before survey and online links were sent through SurveyMonkey to all KM college students in Korea. Results Among the total 4649 students nationwide, 1292 agreed to participate in the survey (response rate: 27.8%) within 10 days. Self-appraisals about the achievement, satisfaction, and understanding of EBM were relatively low. In addition to this, 30% of students answered they did not learn about EBM in regular school curriculum. Expectation of extension of further EBM education curriculum was comparatively high. Most respondents agreed that EBM knowledge would be useful for clinical practice and the undergraduate curriculum. Barriers to enhance EBM education were perceived to be lack of resources and appropriate contents. Conclusion This first nationwide survey in Korea investigated the experience, perception, and demand for EBM education by KM college students. The importance of EBM education in the KM curriculum needs further improvement and curriculum development based on the students' experiences and perceptions. Additionally, online survey in smartphone environment, which was conducted thorough involvement of student's representatives seems to be an eligible strategy for a survey of students. ? 2017 Elsevier GmbH",Clinical education; Curriculum development; Evidence based medicine; Korean Medicine; Quantitative research methods,achievement; adult; Article; college student; curriculum development; evidence based medicine; experience; face validity; female; human; knowledge base; Korean medicine; male; medical education; perception; priority journal; questionnaire; satisfaction; smartphone,2-s2.0-85029501488
"Noh B.-J., Kim Y.W., Park Y.-K., Lee J.",56368407200;24479365900;16747356300;57209104718;,Adenoid cystic carcinoma with lipometaplasia: a case report with morphoproteomic analysis of lipogenesis,2017,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85027680708&doi=10.1016%2fj.pathol.2017.05.014&partnerID=40&md5=fe7df0ffcddbf700d2475605ff7f4c38,[無可用摘要],,"myosin heavy chain; adenoid cystic carcinoma; adenoma; aged; brain infarction; cancer surgery; case report; cell differentiation; clinical article; endoscopic submucosal dissection; epidermoid cyst; female; follow up; human; human cell; human tissue; hyperlipidemia; hypertension; immunohistochemistry; immunoreactivity; Letter; lipogenesis; maxillofacial surgery; minimally invasive surgery; oral surgery; perineural invasion; stomach cancer; structural proteomics; Treponema pallidum hemagglutination test; ureter stone; very elderly; xerostomia; adenoid cystic carcinoma; adipose tissue; diagnostic imaging; lipogenesis; metaplasia; pathology; x-ray computed tomography; Adipose Tissue; Aged, 80 and over; Carcinoma, Adenoid Cystic; Female; Humans; Lipogenesis; Metaplasia; Tomography, X-Ray Computed",2-s2.0-85027680708
"Hwang J.H., Lee K.M., Park J.E., Kim H.-G., Kim E.J., Choi W.S., Yang N.R.",57195724740;57212531070;57208622800;57189577493;35336912400;56489285400;54396438200;,Atypical cerebral manifestations of disseminated Mycobacterium tuberculosis,2017,1,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85029612842&doi=10.3389%2ffneur.2017.00462&partnerID=40&md5=afefe43dc29bcb0700d984b1ef623d7e,"Background: We investigated the patterns of cerebral manifestations in patients with underlying pulmonary or extrapulmonary tuberculosis or disseminated tuberculosis. Materials and methods: From January 2010 to September 2016, brain magnetic resonance imaging (MRI) scans were obtained to evaluate cerebral manifestations in patients with underlying pulmonary or extrapulmonary tuberculosis. We also included patients with drug-resistant tuberculosis or disseminated tuberculosis. MRI findings of tuberculous meningitis and tuberculoma were classified as typical; other MRI findings were classified as atypical. Demographic data, risk factors, and drug regimens were collected and analyzed. Results: Twenty-two patients were diagnosed with cerebral tuberculosis. Cerebral tuberculosis was due to hematogenous spread from pulmonary tuberculosis (10 patients), spinal tuberculosis (8 patients), disseminated tuberculosis (3 patients), and unknown causes (1 patient). There were six patients with typical MRI findings (three patients with typical meningitis involving the basal cistern and supratentorium, one patient with tuberculomas, and two patients with both) and seven patients with atypical MRI findings [five patients with evidence of early meningitis, such as high signal intensity on fluid-attenuated inversion recovery (FLAIR) along the cerebellar folia, and two patients with only hydrocephalus]. Conclusion: Besides the typical sites of meningeal involvement, overlooked findings such as FLAIR abnormalities along the cerebellar folia or hydrocephalus should be checked for early detection of cerebral tuberculosis and initiation of the appropriate treatment against disseminated tuberculosis. ? 2017 Hwang, Lee, Park, Kim, Kim, Choi and Yang.",Atypical tuberculosis meningitis; Disseminated tuberculosis; Post-contrast fluid-attenuated inversion recovery; Tuberculoma; Tuberculous meningitis,Article; basal cistern; central nervous system tuberculosis; cerebellar folia; cerebellar tissue; clinical article; disease classification; drug resistant tuberculosis; extrapulmonary tuberculosis; female; fluid attenuated inversion recovery; human; hydrocephalus; image processing; intracranial tuberculoma; male; miliary tuberculosis; Mycobacterium tuberculosis; nuclear magnetic resonance imaging; radiological parameters; supratentorial region; tuberculous meningitis; tuberculous spondylitis,2-s2.0-85029612842
"Ahn C.-S., Kim J.-G., Bae Y.-A., Kim S.-H., Shin J.-H., Yang Y., Kang I., Kong Y.",56073177300;56396212700;55481002800;56326412200;35286100600;12769322400;7203062725;7201615901;,Fasciclin-calcareous corpuscle binary complex mediated protein-protein interactions in Taenia solium metacestode,2017,1,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85029688945&doi=10.1186%2fs13071-017-2359-2&partnerID=40&md5=3da4bbe2cbca9e0fa1eacf7ab9890254,"Background: Neurocysticercosis (NC) caused by Taenia solium metacestode (TsM) is a serious neurological disease of global concern. Diverse bioactive molecules involved in the long-term survival of TsM might contribute to disease progression. Fasciclin (Fas) is an extracellular protein that mediates adhesion, migration and differentiation of cells by interacting with other molecules. We hypothesized that TsMFas might bind to calcareous corpuscle (CC) through its adhesive property and participate in crucial protein-protein interactions, thus contributing to the creation of a symbiotic interactome network. Methods: Two paralogous TsMFas (TsMFas1 and TsMFas2) were isolated, and their molecular properties were characterized. The co-localization pattern of TsMFas1 and TsMFas2 with CC was determined. CC-TsMFas binary complex was generated by incubating CC with recombinant proteins (rTsMFas1 and 2). In vitro binding assay of CC-rTsMFas1 or CC-rTsMFas2 binary complex with TsM cellular proteins extracted from scolex and neck was conducted. Their binding partners were identified through proteomic analysis. Integrated protein-protein interaction networks were established. Results: TsMFas1 (6072 bp long) was composed of 15 exons (841 amino acid polypeptide) interrupted by 14 introns. TsMFas2 (5201 bp long) comprised of 11 exons (597 amino acids) and 10 intervening introns. These proteins displayed 22% amino acid sequence identity to each other, but tightly conserved Fas-related domains. Several isoforms of Fas1 and Fas2 proteins might have been expressed through post-translational modifications. They showed adhesion activity with other cells. TsMFas proteins were largely distributed in parenchymal regions of the scolex and bladder wall. These molecules were co-localized with CC, a unique organelle found in platyhelminths. Subsequent proteome analysis of CC-Fas binary complex mediated protein-protein interactions revealed seven protein ligands in the TsM cellular proteins. Their functions were mainly segregated into carbohydrate metabolism (enolase, phosphoenolpyruvate carboxykinase, phosphoglycerate kinase and glyceraldehyde 3-phosphate dehydrogenase) and cytoskeleton/cellular motility (actin, paramyosin and innexin nuc-9). Those proteins had direct (physical) and/or indirect (functional) relationships along with their biochemical properties and biological roles. Conclusion: Protein repertoires strongly suggest that TsMFas and CC may symbiotically mediate protein-protein interactions during biological processes to maintain efficacious homeostatic functions and ensure the prolonged survival of TsM in the host. ? 2017 The Author(s).",Calcareous corpuscle; Carbohydrate metabolizing enzyme; Extracellular matrix; Fasciclin; Neurocysticercosis; Protein-protein interactions; Taenia solium metacestode,"actin; enolase; fasciclin I; fasciclin II; glyceraldehyde 3 phosphate dehydrogenase; paramyosin; phosphoenolpyruvate carboxylase; phosphoglycerate kinase; recombinant protein; helminth protein; nerve cell adhesion molecule; protein binding; amino acid sequence; Article; calcareous corpuscle; cell adhesion; cell motility; complex formation; controlled study; cytoskeleton; exon; fetus; human; human cell; in vitro study; intron; lung fibroblast; nonhuman; paralogy; parasite phenomena and functions; protein domain; protein localization; protein protein interaction; proteomics; scolex; Taenia solium; animal; classification; female; genetics; isolation and purification; male; metabolism; neurocysticercosis; parasitology; phylogeny; pig; swine disease; Taenia solium; veterinary; Animals; Cell Adhesion Molecules, Neuronal; Female; Helminth Proteins; Humans; Male; Neurocysticercosis; Phylogeny; Protein Binding; Swine; Swine Diseases; Taenia solium",2-s2.0-85029688945
"Bryniarski K.L., Walters D.L., Kim C.-J., Soeda T., Higuma T., Yamamoto E., Xing L., Sugiyama T., Zanchin T., Bryniarski L., Dudek D., Lee H., Jang I.-K.",56694662400;7201742796;35229511500;7006901568;6602879938;55630185600;57204463964;55429181500;55224035200;6701830118;7006649800;8918926600;7102177907;,SYNTAX Score and Pre- and Poststent Optical Coherence Tomography Findings in the Left Anterior Descending Coronary Artery in Patients With Stable Angina Pectoris,2017,1,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85025456692&doi=10.1016%2fj.amjcard.2017.06.017&partnerID=40&md5=5348f069dfad5cc872014a4732462cfe,"SYNTAX score (SS) has been reported to be an independent predictor of future cardiac events including target lesion revascularization. The aim of this study was to assess the relation between SS and plaque characteristics and poststent vascular response using optical coherence tomography in coronary artery tree and left anterior descending artery (LAD) in patients with stable angina. A total of 179 lesions among 165 patients, including 100 lesions in LAD, were analyzed. Patients were stratified into tertiles. In pre–percutaneous coronary intervention analysis of whole coronary tree and LAD, lesions of the third tertile had the highest prevalence of lipid-rich plaque. Compared with the first tertile, the third tertile had greater lipid index, thinner fibrous cap, and higher prevalence of thin-cap fibroatheroma. In poststent optical coherence tomography, the incidence of stent edge dissection and irregular protrusion was higher in the third tertile compared with the first tertile in coronary tree analysis. In LAD analysis, the prevalence of irregular protrusion was the highest in the third tertile. In conclusion, high SS may reflect higher plaque vulnerability. Stent edge dissection and irregular protrusion were more frequent in patients with higher SS, indicating poor vascular response to stenting. Our results may explain higher cardiac event rate and target lesion revascularization in patients with higher SS. ? 2017 Elsevier Inc.",,"calcium; lipid; adult; Article; atheroma; blood vessel reactivity; cardiovascular parameters; clinical assessment; comparative study; controlled study; coronary artery; coronary artery calcification; coronary stent; coronary stenting; female; fibrous cap thickness; human; image analysis; incidence; left anterior descending coronary artery; major clinical study; male; optical coherence tomography; percutaneous coronary intervention; postoperative care; preoperative care; prevalence; priority journal; stable angina pectoris; stent edge dissection; SYNTAX score; target lesion revascularization; thin cap fibroatheroma; Angina, Stable; clinical trial; coronary angiography; coronary blood vessel; global health; Graft Occlusion, Vascular; middle aged; multicenter study; optical coherence tomography; pathology; percutaneous coronary intervention; Plaque, Atherosclerotic; procedures; prognosis; randomized controlled trial; risk assessment; risk factor; stent; treatment outcome; Angina, Stable; Coronary Angiography; Coronary Vessels; Female; Global Health; Graft Occlusion, Vascular; Humans; Incidence; Male; Middle Aged; Percutaneous Coronary Intervention; Plaque, Atherosclerotic; Prognosis; Risk Assessment; Risk Factors; Stents; Tomography, Optical Coherence; Treatment Outcome",2-s2.0-85025456692
