"文獻名稱.","年份","摘要","索引關鍵字"
"Liver and kidney function analysis on mice given ethyl acetate fraction of Garcinia mangostana as potential colorectal cancer therapeutic agent",2019,"The incidence of colorectal cancer in Indonesia reaches 12.8 per 100,000 adult populations with mortality rate reaching 9.5% of all cancer cases. Current chemotherapy widely used has not been satisfactory, quite expensive, and may produce untoward side effect. Therefore, it is necessary to develop an effective and safety alternative agent from herbs to eradicate colorectal cancer. Previous studies has shown that α-mangostin contained in mangosteen peel extracts and fraction (Garcinia mangostana) has high antioxidant content and activities as anti-inflammatory, antibacterial, and antivirus. To get a higher level of α-mangostin content, the fraction used in this study is acquired by ethyl acetate fraction, and so the fraction yields 25% α-mangostin. The preliminary study done by our research team showed that the fraction has high cytotoxicity based on brine shrimp lethality test and high antioxidant activity. These results indicate the potential of ethyl acetate mangosteen fraction as an anticancer agent. In this study, we investigate acute toxicity of ethyl acetate mangosteen fraction on liver and kidney function of mice. Twenty of female BALB/c mice are divided into 4 groups. Three groups are given intra gastric administration of a single dose of 2, 4, and 6g/kg body weight (BW) of ethyl acetate mangosteen fraction and another group as a control. The findings show that the functional marker of kidney - blood urea nitrogen (BUN) and creatinine serum, and liver - serum glutamic oxaloacetic transaminase (SGOT) and serum glutamic pyruvate transaminase (SGPT), do not differ from those of the control at a single dose of 2g/kg BW of ethyl acetate fraction. However, an increase of serum creatinine occurs at the administration of dose 6g/kg BW compared with the control. The results of this study indicate that a single dose of 2 and 4g/kg BW of ethyl acetate fraction of Garcinia mangostana do not cause toxicity on liver and kidney function of mice. To ensure the safety level of the fraction, further histopathological examination is needed. ? 2019 Author(s).",""
"Antiviral Activity of Isobutyl Gallate to Dengue Virus Serotype 2 in Vitro",2019,"Dengue is one of the most prevalent mosquito-borne diseases in Indonesia that lead to a spectrum of disease, ranging from a flu-like illness to a life-threatening dengue shock syndrome. Despite its high incidence and mortality rate, there is currently no antiviral drug available against dengue virus (DENV). Therefore, research regarding the development of anti-viral to DENV is essential. The aim of this study was to evaluate the antiviral activity of isobutyl gallate, a gallic acid derivative, against DENV in vitro. Various concentration of isobutyl gallate was added to DENV-2 strain New Guinea C (NGC) and infected to Vero cell line. Inhibition of DENV replication as aligned with half inhibitory concentration (IC50) value was determined by focus assay. Furthermore, the toxicity of isobutyl gallate that corresponds with cytotoxic concentration (CC50) value was determined by MTT assay. Selectivity index (SI) value was defined as the ratio of CC50 to IC50. Isobutyl gallate showed no cytotoxic effects against Huh 7 it-1 cells with CC50 values of 167.19 μg/mL and exhibited strong antiviral activity with IC50 of 4.45 μg/mL, hence a significant SI value of 25.69. Isobutyl gallate exerts potent antiviral activity against DENV. ? Published under licence by IOP Publishing Ltd.","Artificial life; Cell culture; Anti-viral drugs; Antiviral activities; Cytotoxic effects; High incidence; Inhibitory concentration; Mortality rate; Mosquito-borne disease; Selectivity index; Viruses"
"Peribiliary Glands Are Key in Regeneration of the Human Biliary Epithelium After Severe Bile Duct Injury",2019,"Peribiliary glands (PBG) are a source of stem/progenitor cells organized in a cellular network encircling large bile ducts. Severe cholangiopathy with loss of luminal biliary epithelium has been proposed to activate PBG, resulting in cell proliferation and differentiation to restore biliary epithelial integrity. However, formal evidence for this concept in human livers is lacking. We therefore developed an ex vivo model using precision-cut slices of extrahepatic human bile ducts obtained from discarded donor livers, providing an intact anatomical organization of cell structures, to study spatiotemporal differentiation and migration of PBG cells after severe biliary injury. Postischemic bile duct slices were incubated in oxygenated culture medium for up to a week. At baseline, severe tissue injury was evident with loss of luminal epithelial lining and mural stroma necrosis. In contrast, PBG remained relatively well preserved and different reactions of PBG were noted, including PBG dilatation, cell proliferation, and maturation. Proliferation of PBG cells increased after 24 hours of oxygenated incubation, reaching a peak after 72 hours. Proliferation of PBG cells was paralleled by a reduction in PBG apoptosis and differentiation from a primitive and pluripotent (homeobox protein Nanog+/ sex-determining region Y-box 9+) to a mature (cystic fibrosis transmembrane conductance regulator+/secretin receptor+) and activated phenotype (increased expression of hypoxia-inducible factor 1 alpha, glucose transporter 1, and vascular endothelial growth factor A). Migration of proliferating PBG cells in our ex vivo model was unorganized, but resulted in generation of epithelial monolayers at stromal surfaces. Conclusion: Human PBG contain biliary progenitor cells and are able to respond to bile duct epithelial loss with proliferation, differentiation, and maturation to restore epithelial integrity. The ex vivo spatiotemporal behavior of human PBG cells provides evidence for a pivotal role of PBG in biliary regeneration after severe injury. ? 2018 The Authors. Hepatology published by Wiley Periodicals, Inc., on behalf of American Association for the Study of Liver Diseases.","alpha smooth muscle actin; calretinin; caspase 3; cystic fibrosis transmembrane conductance regulator; epithelial cell adhesion molecule; glucose transporter 1; hypoxia inducible factor 1alpha; Ki 67 antigen; transcription factor NANOG; transcription factor Sox9; vasculotropin A; vasculotropin receptor 1; vasculotropin receptor 2; von Willebrand factor; adult; apoptosis; Article; autocrine effect; bile duct; bile duct injury; biliary epithelium; cell differentiation; cell maturation; cell migration; cell proliferation; cell surface; clinical article; controlled study; epithelium; ex vivo study; gene expression; gland tissue; human; human cell; human tissue; immunohistochemistry; injury severity; myofibroblast; peribiliary gland; phenotype; priority journal; reoxygenation; stroma cell; tissue injury; tissue oxygenation; tissue regeneration"
"Basic medical research: Upregulation of FGFR3 and HIF-1α expression in muscle invasive bladder cancer",2019,"BACKGROUND The major risks in patients diagnosed with non-muscle invasive bladder cancer (NMIBC) are recurrence, progression of muscle invasive bladder cancer (MIBC), and metastasis. Biological markers such as fibroblast growth factor receptor-3 (FGFR3) and hypoxia-inducible factor-1α (HIF-1α) are related to muscle invasiveness of bladder cancer. This study was aimed to analyze the expression of FGFR3 and HIF-1α to predict muscle invasiveness in bladder cancer patients. METHODS This was an observational study with a case-control design. Sixty patients with bladder cancer, who underwent histopathology examinations at the Department of Pathology, Faculty of Medicine, Universitas Sumatera Utara/H. Adam Malik Hospital from January 2012 to December 2015, were included in this study. Samples were then classified into 30 NMIBC and 30 MIBC groups. All samples were analyzed with an immunohistochemistry assay for FGFR3 and HIF-1α. H-scores were used to determine the relationships between each group. RESULTS FGFR3 was expressed in 29 (96.7%) patients of the NMIBC group, and 23 (76.7%) patients of the MIBC group (p=0.026, OR=8.8; 95% CI=1.01-76.96). HIF-1α was expressed in only 1 (3.33%) patient of the NMIBC group, and 15 (50%) patients of the MIBC group (p&lt;0.001, OR=29; 95% CI=3.49-241.13). CONCLUSIONS There was a difference in upregulation of FGFR3 and HIF-1α expression in both the NMIBC and MIBC groups. ? 2019 Authors.","fibroblast growth factor receptor 3; hypoxia inducible factor 1alpha; adult; Article; case control study; controlled study; histopathology; human; human tissue; immunohistochemistry; major clinical study; middle aged; muscle invasive bladder cancer; observational study; protein expression; protein localization; tumor invasion; upregulation"
"Virtual screening of natural products as an inhibitor of DNA methyltransferase 1 enzyme for breast cancer disease",2019,"Breast cancer is the most prevalent cancer in woman worldwide. It has the highest number of new cases which amounted to 40 per 100,000 cases per year, 12.9% of which leads to death. Epigenetic alteration plays a vital role in the process of cancer cell formation and propagation. DNA methylation is one of the most common types of epigenetic alteration which generally leads to breast cancer. The DNA Methylation, a transfer of methyl group from S-adenosyl-methionine (SAM) to cytosine in the CpG dinucleotide, is catalysed by a DNA Methyltransferase-1 (DNMT1) enzyme. In the present study, we performed a virtual screening of natural product compounds as an inhibitor of the DNMT1 enzyme. Virtual screening was conducted on 26,731 natural products obtained from the NCBI PubChem database. Three steps of rigid and one step of flexible molecular docking simulations were performed using MOE 2014.09. Through the simulations, 10 best ligands based on the Gibbs free binding energies ΔGbinding) and the ligand-enzyme complex interactions were identified. The pharmacological test was conducted to observe the physicochemical, toxicity, carcinogenicity-mutagenicity, and bioactivity properties by employing DataWarrior 4.7.2., Toxtree, Molinspiration, admetSAR, and SWISSADME software. The results revealed that three best ligands from the phenolic group were selected due to their exceptional pharmacological characteristics as the drug candidate for breast cancer therapy. ? 2019 Published under licence by IOP Publishing Ltd.","Alkylation; Amino acids; Binding energy; Cellular manufacturing; Diagnosis; DNA; Enzymes; Ligands; Methylation; Molecular modeling; Physicochemical properties; Software testing; Breast Cancer; DNA methyltransferases; Epigenetic alterations; Epigenetic regulation; Molecular docking; Molecular docking simulations; Natural products; S-adenosyl methionines; Diseases"
"Evaluation of drug management information system to improve quality and users satisfaction: Case study at a primary health center",2019,"Drug and supplies management plays an important role in health systems. A web-based drug management information system, Sistem Informasi Pengelolaan Obat (SIPO) was developed to support interaction and communication among the internal entities of a district health office (DHO), including primary health centers (PHC). Using a qualitative approach, the objective of this descriptive study is to assess SIPO’s performance in terms of success in addressing problems related to drug and medical supplies management. The results indicate that SIPO has a positive impact for both PHCs and the DHO. The result found that the users are satisfied with the system. One element that needs to be improved is integration ability; currently, SIPO cannot connect to other health-related information systems. Generally, SIPO is considered to have a positive impact, both individually and on the organization. ? 2019, Indian Journal of Public Health Research and Development. All rights reserved.","Article; cost effectiveness analysis; drug cost; drug industry; drug information; exercise; health care cost; health care delivery; health care facility; health care personnel; health center; human; pharmacist; satisfaction; total quality management"
"The Effect of Interactive Education with 3-Dimensional Puzzles on the Injury-Prevention Behaviours of School-Age Children",2019,"The aim of this quantitative study was to identify the effect of interactive education with 3-dimensional puzzles on the injury-prevention behaviours of school-age children in Bekasi, Indonesia. This study used a pre-post group design to select the intervention group and the control group. Of the 120 elementary school students included, 60 were placed in the intervention group and 60 in the control group. Multistage random sampling determined the schools, and simple random sampling determined the subjects. The results showed that interactive education with 3-dimensional puzzles was significant for knowledge (p < 0.001), attitude (p < 0.001) and injury prevention skills (p < 0.001). Interactive education sessions with 3-dimensional puzzles significantly improved knowledge related to injury prevention. Therefore, interactive education with 3-dimensional puzzles may prevent injuries in school-age children. School nurses can use this technique to improve their health education programs. ? 2019, ? 2019 Taylor & Francis.","accident prevention; adult; article; controlled study; elementary student; female; health education; human; Indonesia; major clinical study; male; prevention; quantitative analysis; sampling; school health nursing; skill; child; health behavior; injury; population; procedures; psychology; questionnaire; recreational game; simulation training; student; Child; Female; Games, Recreational; Health Behavior; Humans; Indonesia; Male; Population; Simulation Training; Students; Surveys and Questionnaires; Wounds and Injuries"
"Prevalence and risk factors of hypertension stage 1 in Banjar ethnic, south Kalimantan, Indonesia: Finding from the Indonesia family life survey (IFLS) 5",2019,"Objective. Basic Health Research or Riskesdas 2013 showed that the prevalence of hypertension in South Kalimantan was 30.8%, the second highest prevalence and above prevalence in Indonesia (25.8%). The majority of Banjar Ethnic (65%) living in the area of South Kalimantan are also at risk of hypertension. Method. This is a cross sectional study. Subjects in this study were the age group ???18 years who were followed by the interview and had complete data. We investigated risk factors of hypertension stage 1. The data is derived from secondary data from the Indonesian Family Life Survey (IFLS) 5. Result. The prevalence of hypertension stage 1 in Banjar Ethnic is 16,6% among respondent. The dominant risk factors for hypertension stage 1 in the Banjar Ethnic are obesity, PR=2.726 (95%CI:1.913-3.886), age???45 years PR=2.146 (95%CI:1.482-3.107) dan male PR=1.641 (95%CI:1.149-2.344). Conclusion. Obesity, age and gender are determinant for hypertension stage 1 in Banjar Ethnic. It is recommended to routinely check blood pressure, especially for people aged ???45 years and maintain an ideal body weight in people of Banjar Ethnic. ?? 2019, Indian Journal of Public Health Research and Development. All rights reserved.","adult; age; Article; body mass; cross-sectional study; diastolic blood pressure; ethnicity; female; health survey; human; hypertension; Indonesia; major clinical study; male; middle aged; obesity; prevalence; risk factor; systolic blood pressure"
"Effectiveness of using spirulina in conjunction with artemisinin combination therapy as an antimalarial treatment",2019,"Objective: This study investigated whether the herbal plant Spirulina could be used in crude form as an alternative therapy to artemisinin combination therapy (ACT) for the treatment of malaria caused by Plasmodium falciparum. Methods: Mice infected by Plasmodium berghei were treated orally with a single dose of Spirulina (200 or 400 mg/kg body weight [BW]), dihydroartemisinin-piperaquine as a type of ACT, or a combination of the two. The level of parasitemia was then compared between the groups during the 4-day post-infection period. Results: There was a significant difference in the change in the level of parasitemia from day 0 to day 4 between groups (Kruskal–Wallis test, P < 0.05). Mice that were treated with both doses of Spirulina alone had a significantly higher parasitemia density than those treated with ACT alone. However, the combination of Spirulina and ACT had a synergistic effect, with 200 mg/kg BW Spirulina + ACT giving significantly better results than ACT alone. Conclusion: These findings indicate that treatment with Spirulina alone cannot be used as antimalarial medication, but its combination with ACT can lead to enhanced antimalarial activity. ? 2019 The Authors.","antimalarial agent; dihydroartemisinin plus piperaquine; herbaceous agent; animal experiment; animal model; antimalarial activity; Article; blood smear; body growth; body weight; combination drug therapy; controlled study; drug efficacy; growth inhibition; male; mouse; nonhuman; parasitemia; Plasmodium; Plasmodium berghei infection; Plasmodium falciparum; Spirulina; synergistic effect"
"Eating behaviour of young female workers with low socioeconomic status in Malang City, East Java: A qualitative study",2019,"Introduction: Eating behaviour is one of the important factors affecting nutritional status that has been widely investigated. However, there are few studies on the eating behaviour of young female workers in Indonesia. This study aimed at investigating the factors affecting eating behaviour of young female workers of low socioeconomic status in Malang, East Java province, Indonesia. Methods: Participants were recruited using purposive sampling from low-income families living in Malang City. The eligibility criteria were based on demographic information, including monthly household income and expenses. The participants recruited comprised 21 women aged 18-22 years who were employed outside their homes, unmarried and living with their parents. A qualitative methodology was used to understand the meaning and context of the eating behaviour of these women. In-depth interviews and focus group discussions were used as the primary data collection methods. Results: Two primary themes emerged as the main influences of the participants' eating behaviour: individual attributes (food preferences, healthy eating knowledge and self-efficacy), and socio-environmental factors (peer influence, mother's role and food availability). In general, the participants had some knowledge about healthy eating behaviour; however, they lacked self-efficacy to practise such behaviour. Conclusion: Individual motivations and socio-environmental factors were found to mediate the eating behaviour of young working women from poor households. These factors should be considered when designing nutrition programmes for achieving healthier eating behaviour among young working women. ? 2019 Malaysian Journal of Nutrition.","adult; article; clinical article; controlled study; environmental factor; feeding behavior; female; female worker; food availability; food preference; household income; human; human experiment; human tissue; Indonesia; interview; lowest income group; motivation; peer pressure; qualitative research; self concept; single (marital status); young adult"
"Correlation between sleep quality with diabetes self-care management on diabetes mellitus type 2 patients",2019,"Decreased sleep quality in patients with type 2 diabetes can interfere their daytime functions, alterations in emotions and decrease their quality of life. Relationship between sleep quality and self-care management among diabetes type 2 patients were examined. We used cross-sectional methods following with questionnaire of patient characteristic, Pittsburgh sleep quality index, perceived stress scale, diabetes self-management questionnaire and family support. This research has been conducted in 152 diabetes type 2 patients who were divided into 79 respondents without diabetic foot ulcers and 73 respondents with diabetic foot ulcers. Result of this study showed that 63.2% of respondents had poor sleep quality, 59.2% mild stress, 57.2% poor family support and 56.6% good diabetes self-management behavior. There was a significant relationship between sleep quality, duration of diabetes mellitus, and stress with diabetes self-care management (p: 0.013; p: 0.009; p: 0.007). There was no significant relationship between age, sex, education level, family support and diabetic ulcers with diabetes self-management care. In order to increase diabetes self-care management among diabetic patients, sleep quality need to be improved. Improvement can be made by controlling their blood glucose and providing better environment of sleep. ? 2019 Author(s).",""
"Phenomenological study: The experiences of patients with nasopharyngeal cancer after undergoing chemoradiation",2019,"Background: Chemoradiation is a combination therapy of chemotherapy and radiotherapy. Because chemotherapy is given together with radiotherapy, the side effects are heavier and more severe for some patients. For nasopharyngeal cancer patients, the side effects involve nausea, vomiting, anorexia, diarrhea, mucositis, xerostomia, and tasting and hearing loss, which influence their quality of life. The purpose of this study was to explore the experiences of patients with head and neck cancer undergoing chemoradiation. Methods: A Phenomenogical desctipve, involving in depth interviewes was conducted during a 6 month study period. Eleven patiets with nasopharyngeal cancer participated in indepth inteviews Colaizzi's method was used in analyzing data. The selection of participants in this study using purposive sampling method the inclusion criteria were1) the patient had been diagnosed with head and neck cancer, 2) minimum age of 18 years, and 3 had been received external chemoradiation, minimum 14 times of chmemoradiation. The study was conducted at one out-patientradiotherapy department. at Dharmais Cancer Centre Hospital, Jakarta. Result: The findings show three main themes: 1) xerostomia was the main physical complaint, 2) patients had decreased social interaction, and 3) having adequate support from the family was important for patients. Conclusion: The findings suggest involving family members when patients are undergoing chemoradiation. Adequate family support is needed to help the patients adapt to the side effects of chemoradiation with the best possible response. ? 2019 The Author(s).",""
"Comparison of the impact of annual and semiannual mass drug administration on lymphatic filariasis prevalence in flores island, Indonesia",2019,"We compared the impact of annual and semiannual mass drug administration (MDA) on the prevalence of Brugia timori and Wuchereria bancrofti in Flores Island. Two villages (Paga, B. timori only; Lewomada, co-endemic) received annual MDA with diethylcarbamazine/albendazole and a larger village (Pruda, co-endemic) received semiannual MDA. Infection parameters (microfilariae [Mf], antibodies to recombinant filarial antigen BmR1 [Brugia Rapid (BR)], and a test for W. bancrofti antigenemia [immunochromatographic test (ICT)]) were assessed before and after treatment. The crude Mf prevalence in Pruda decreased after five semiannual treatments from 14.2%to 1.2%, whereas the Mf prevalence in the other two villages decreased after three annual treatments from 3.9%to0%and from5%to 0.3%, respectively. ICT positivity prevalence in Pruda and Lewomada decreased from 22.9% and 6.5% to 7% and 0.8%, respectively, whereas BR antibody prevalence in Pruda, Lewomada, and Paga decreased from 28.9%, 31.7%, and 12.5% to 3.6%, 4.1%, and 1.8%,respectively. Logistic regression analysis indicated that that Mf,BR, and ICT prevalence decreased significantly over time and that for the Mf and ICT outcomes the semiannual treatment had higher odds of positivity. Model-adjusted prevalence estimates revealed that apparent differences in treatment effectiveness were driven by differences in baseline prevalence and that adjusted prevalence declinedmore rapidly in the semiannual treatment group.Weconclude that in this setting, annual MDA was sufficient to reduce Mf prevalence to less than 1% in areas with low to moderate baseline prevalence. Semiannual MDA was useful for rapidly reducing Mf prevalence in an area with higher baseline endemicity. ? 2019 by The American Society of Tropical Medicine and Hygiene.","albendazole; diethylcarbamazine; albendazole; antifilarial agent; diethylcarbamazine; helminth antibody; parasite antigen; adolescent; adult; Article; Brugia timori; child; comparative study; controlled study; endemic disease; female; human; Indonesia; lymphatic filariasis; male; mass drug administration; microfilaria (nematode larva); prevalence; Wuchereria bancrofti; aged; animal; blood; Brugia; drug administration; drug combination; drug effect; growth, development and aging; island (geological); lymphatic filariasis; mass drug administration; middle aged; parasitology; pathogenicity; preschool child; prevalence; procedures; Adolescent; Adult; Aged; Albendazole; Animals; Antibodies, Helminth; Antigens, Helminth; Brugia; Child; Child, Preschool; Diethylcarbamazine; Drug Administration Schedule; Drug Combinations; Elephantiasis, Filarial; Female; Filaricides; Humans; Indonesia; Islands; Male; Mass Drug Administration; Middle Aged; Prevalence; Wuchereria bancrofti"
"Clinical practice guidelines in complicated intra-abdominal infection 2018: An Indonesian perspective",2019,"Background: The occurrence of complicated intra-abdominal infections (cIAI) remains high despite system improvement in accordance with Joint Commission International because of heterogeneity of management. However, published clinical practice guidelines (CPGs) were not feasible to be implemented because these guidelines were not specific to Indonesian characteristics. Thus, a national CPG should be developed to minimize heterogeneity in the management of cIAI in Indonesia. Methods: We developed a CPG on cIAI through the adaptation of published CPGs. The process proceeded in steps recommended by ADAPTE. Published CPGs were critically appraised using Appraisal of Guidelines for Research and Evaluation (AGREE) II critical appraisal tools. For a specific updated CPG, the analysis was performed using Checklist for the Reporting of Updated Guidelines (CheckUp). Appropriate statements and recommendations in selected CPGs were adapted into our CPG with consideration of Indonesian characteristics. The recommendations were established by the hierarchy of evidence on Grading of Recommendations Assessment, Development and Evaluation (GRADE). The approval of the recommendation draft was performed using the Delphi method. Results: Sixty-eight full-text guidelines were downloaded from several sites. Thirty-three CPGs were related to intra-abdominal infection and 18 others were specific on CPG on intra-abdominal infection and cIAI. On review of these 18 CPGs, 13 were strongly recommended, three were recommended, and two were not recommended. On review updated CPGs, five updated CPGs were found, all with the same score. Two of the strongly recommended updated CPGs had been published in 2016 and 2017, i.e. recommendations by the World Society of Emergency Surgery 2016 consensus conference and revised CPG of the Surgical Site Infection Society. There were a total of 84 statements and recommendations developed and approved by the task force through using the Delphi method. Conclusions: This guideline summarizes the definition, classification, pathophysiology, etiology, risk factors, assessments, and management of cIAI. Evidence-based recommendations have been developed with consideration of Indonesian-specific characteristics. ? 2018, Mary Ann Liebert, Inc., publishers.","cilastatin plus imipenem; doripenem; echinocandin; ertapenem; fluconazole; meropenem; voriconazole; abdominal infection; anaerobic infection; antibiotic sensitivity; antibiotic therapy; clinical examination; consensus; Delphi study; disease classification; disease severity; evidence based medicine; high risk patient; human; Indonesia; laboratory test; low risk patient; nonhuman; pathophysiology; patient care; peritonitis; practice guideline; priority journal; prognosis; radiodiagnosis; Review; risk factor; scoring system; treatment failure; treatment indication; abdominal infection; disease management; practice guideline; Disease Management; Humans; Indonesia; Intraabdominal Infections"
"Role of Quantitative Computed Tomographic Scan Analysis in Lung Volume Reduction for Emphysema",2019,"Recent advances in bronchoscopic lung volume reduction (BLVR) offer new therapeutic alternatives for patients with emphysema and hyperinflation. Endobronchial valves and coils are 2 potential BLVR techniques which have been shown to improve pulmonary function and the quality of life in patients with emphysema. Current patient selection for LVR procedures relies on 3 main inclusion criteria: low attenuation area (in %), also known as emphysema score, heterogeneity score, and fissure integrity score. Volumetric analysis in combination with densitometric analysis of the affected lung lobe or segment with quantitative CT to determine emphysema severity play an important role in treatment planning and post-operative assessment. Due to the variations in lung anatomy, manual corrections are often required to ensure successful and accurate lobe segmentation for pathological and post-treatment CT scan analysis. The advanced development and utilisation of quantitative CT do not simply represent regional changes in pulmonary function but aids in analysis for better patient selection with severe emphysema who are most likely to benefit from BLVR. ? 2019 S. Karger AG, Basel. All rights reserved.","automation; computer assisted tomography; densitometry; disease association; emphysema; false positive result; forced expiratory volume; human; image analysis; image reconstruction; image segmentation; lung lobe; lung volume; morphology; priority journal; quantitative analysis; Review"
"Use and Outcomes of Antiretroviral Monotherapy and Treatment Interruption in Adolescents With Perinatal HIV Infection in Asia",2019,"Purpose: Antiretroviral monotherapy and treatment interruption are potential strategies for perinatally HIV-infected adolescents (PHIVA) who face challenges maintaining effective combination antiretroviral therapy (ART). We assessed the use and outcomes for adolescents receiving monotherapy or undergoing treatment interruption in a regional Asian cohort. Methods: Regional Asian data (2001–2016) were analyzed to describe PHIVA who experienced ?2 weeks of lamivudine or emtricitabine monotherapy or treatment interruption and trends in CD4 count and HIV viral load during and after episodes. Survival analyses were used for World Health Organization (WHO) stage III/IV clinical and immunologic event-free survival during monotherapy or treatment interruption, and a Poisson regression to determine factors associated with monotherapy or treatment interruption. Results: Of 3,448 PHIVA, 84 (2.4%) experienced 94 monotherapy episodes, and 147 (4.3%) experienced 174 treatment interruptions. Monotherapy was associated with older age, HIV RNA >400 copies/mL, younger age at ART initiation, and exposure to ?2 combination ART regimens. Treatment interruption was associated with CD4 count <350 cells/μL, HIV RNA ?1,000 copies/mL, ART adverse event, and commencing ART age ?10 years compared with age <3 years. WHO clinical stage III/IV 1-year event-free survival was 96% and 85% for monotherapy and treatment interruption cohorts, respectively. WHO immunologic stage III/IV 1-year event-free survival was 52% for both cohorts. Those who experienced monotherapy or treatment interruption for more than 6 months had worse immunologic and virologic outcomes. Conclusions: Until challenges of treatment adherence, engagement in care, and combination ART durability/tolerability are met, monotherapy and treatment interruption will lead to poor long-term outcomes. ? 2019 Society for Adolescent Health and Medicine","emtricitabine; lamivudine; virus RNA; adolescent; adult; adverse drug reaction; antiretroviral therapy; Article; Asia; CD4 lymphocyte count; child; clinical assessment; cohort analysis; controlled study; drug exposure; event free survival; female; human; Human immunodeficiency virus; Human immunodeficiency virus infection; immune response; major clinical study; maternal disease; monotherapy; outcome assessment; perinatal care; personal experience; priority journal; survival rate; treatment interruption; virology; virus load; World Health Organization"
"Developing an indonesian fertility preservation questionnaire for health care providers treating patients with cancer: A preliminary pilot study [version 2; peer review: 2 approved]",2019,"Background: Early detection and advanced treatment increases the five-year survival rate of patients with cancer. However, long-term cancer therapy, such as chemotherapy and radiotherapy, can have negative effects, such as infertility. This study aimed to develop a standardized Indonesian questionnaire, which would be used to assess the quality of health care providers’ knowledge, attitude, and practice regarding fertility preservation in patients with cancer. Methods: A pilot study was performed in January and February 2018 at Dr. Cipto Mangunkusumo Hospital, Jakarta, Indonesia. An existing questionnaire was translated from English to Indonesian using forward translation, back translation, expert panel, pretesting, and cognitive interviewing. Ten subspecialists in the following departments made up an expert panel, who were involved in pretesting and cognitive interviewing: pediatric hematology-oncology, hematology-oncology/internal medicine, gynecologic oncology, gynecologic immune-endocrinology, radiology-oncology, and surgical oncology. Results: The questionnaire was successfully translated. The ten respondents stated that the maximum age for women’s fertility preservation is 40 years of age (60%), 45 years of age (30%), or had no maximum age (10%). Additionally, the respondents stated that the maximum age for men’s fertility preservation is 40 years of age (30%), 50 years of age (20%), or had no maximum age (50%). The respondents’ knowledge stated that > 50% of them were aware but do not know enough about fertility preservation. The respondents stated that more than 50% of them give feedback agreeing to fertility preservation, and they always give advice about fertility preservation to their patients. Conclusion: The translation of the questionnaire followed translation steps from the World Health Organization and was adjusted based on the expert panel’s comments concerning fertility preservation. This validated questionnaire tool in Indonesian can be used for research purposes and clinical evaluation of fertility preservation among health care providers in Indonesia. ? 2019 Harzif AK et al.","adult; age; Article; attitude to health; cancer patient; clinical evaluation; female; fertility preservation; Health Assessment Questionnaire; health care personnel; health care quality; human; Indonesian; male; physician attitude; pilot study; professional practice; Indonesia; middle aged; questionnaire; Adult; Female; Fertility Preservation; Health Personnel; Humans; Indonesia; Male; Middle Aged; Pilot Projects; Surveys and Questionnaires"
"In silico identification of potent inhibitors of heat shock protein 90 (Hsp90) from Indonesian natural product compounds as a novel approach to treat ebola virus disease",2019,"Heat shock protein 90 (Hsp90) is a 90-kDa molecular chaperone that has various biological functions, varying from cell cycle progression to the protein folding, that is crucial for the cancer cell development. Furthermore, the activity of Hsp90 is also essential for the replication of negative-stranded viruses as the host factor, including Ebola virus (EBOV), a virus from Filoviridae family which is responsible for causing Ebola virus disease (EVD) outbreak in Africa in 2014. Thus, the inhibition of Hsp90 can be considered as the novel approach to combat EVD. In this research, we deployed an Indonesian natural products database to perform in silico ADME-Tox screening test and a series of molecular docking simulations against the Hsp90. A total of 3,429 ligands that have been docked, about thirteen ligands have outstanding pharmacological properties, and higher binding affinity in the binding site of Hsp90 than four referred standard ligands. In the end, we conclude that 1-O-galloyl-6-O-luteoyl-a-D-glucose, euphorbianin and scutellarein 7-neohesperidoside as the best Indonesian natural product compound to inhibit Hsp90, suggesting a potential candidate to treat EVD effectively. ? 2019 Published under licence by IOP Publishing Ltd.","Binding energy; Binding sites; Diagnosis; Ligands; Molecular modeling; Proteins; Viruses; ADME-Tox; Ebola virus; Heat shock protein; Molecular docking simulations; Natural products; Diseases"
"Learning the seasonality of disease incidences from empirical data",2019,"Investigating the seasonality of disease incidences is very important in disease surveillance in regions with periodical climatic patterns. In lieu of the paradigm about disease incidences varying seasonally in line with meteorology, this work seeks to determine how well simple epidemic models can capture such seasonality for better forecasts and optimal futuristic interventions. Once incidence data are assimilated by a periodic model, asymptotic analysis in relation to the long-term behavior of the disease occurrences can be performed using the classical Floquet theory, which explains the stability of the existing periodic solutions. For an illustrative case, we employed infected-recovered models with an infection rate of a single period and that of commensurate periods to assimilate weekly dengue incidence data from the city of Jakarta, Indonesia, which we present in their raw and moving-average-filtered version. To estimate the infection rate of a single period, eight optimization schemes were assigned returning magnitudes of the rate that vary insignificantly across schemes. Three schemes were assigned to estimate the infection rate of commensurate periods based on three different sets of periods used. Each scheme involving commensurate periods gives better fitting than that involving only a single period. The computation results combined with the analytical results indicate that if the disease surveillance in the city does not improve, then the incidence will raise to a certain positive orbit and remain cyclical. ? 2019 Elsevier B.V.",""
