作者,作者身分,"文獻名稱	",年份,連結,摘要,作者,索引關鍵字,EID
"Arianti A., Irawati Y.",57201999421;57201260313;,Management of old naso-orbital fractures with ocular involvement and associated complications caused by facial trauma,2018,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85046786862&doi=10.13181%2fmji.v27i1.1959&partnerID=40&md5=fc7c8e3ebb332515e2b13d96c39d9a8b,"A 14-years-old boy came with chief complaint of epiphora and history of globe rupture repair surgery due to facial trauma one year ago. Patient got complications from the trauma, including nasolacrimal duct obstruction, phthisis bulbi, enophthalmos, facial deformities, and ptosis. Multidisciplinary approach was performed simultaneously in one session surgery which included oral mucosal graft for non-irritative phthisis bulbi, silicone block implant for blowout fracture, external dacrycystorhinostomy for obstructed nasolacrimal duct, fascia lata brow suspension/frontalis sling for ptosis, and septorhinoplasty for nasal augmentation. After the surgery, symptoms of epiphora had resolved and aesthetical improvement of facial deformities was also prominent. Management of old orbital fracture poses additional challenges due to the complications that have occurred over time. Loss of functionality may seem impractical to manage because no function can be pertained. Nevertheless, it is important to still perform surgical repair for aesthetic purposes due to the psychological effect on their daily lives. ? 2018 Authors.",Facial trauma; Management; Naso-orbital fracture; Ocular complications,mitomycin; adolescent; Article; case report; child; clinical article; computer assisted tomography; dacryocystorhinostomy; disease severity; epiphora; eye injury; face injury; follow up; human; intraocular pressure; male; nose septum reconstruction; orbit fracture; osteotomy; quality of life; visual acuity,2-s2.0-85046786862
"Kartolo W.A., Pawitan J.A., Harahap A.R., Wanandi S.I.",57079241000;6508348067;6507325543;36099320700;,PDGF-AB rich-trombocyte lysate supplementation from breast cancer patients increased the proliferation of breast cancer stem cells,2018,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85046730506&doi=10.13181%2fmji.v27i1.1596&partnerID=40&md5=429388ac10bfbc6647712fdfbf11d6fb,"Background: Thrombocytosis in breast cancer (BC) patient was thought to play a role in the invasiveness of breast cancer stem cells (BCSCs). Modification of tumor microenvironment was proposed to increase the efficacy of anticancer therapy. This study was aimed to analyze the effect of platelet lysate (PL) as well as its PDGF-AB content as a tumor microenvironment on (CD24-/ CD44+) BCSC proliferation. Methods: This was an experimental study that treated culture of BCSCs with PL from breast cancer (BC) patients or healthy donors. Venous blood from all subjects were subjected to prior hematology test and then processed to obtain platelet rich plasma (PRP). Platelet counts in PRP were determined. PRP was processed to obtain PL. PDGF-AB contents in PL were measured. PL at concentrations of 0.01% (v/v) was supplemented into DMEM-F12 medium and used for culturing BCSCs (CD24-/CD44+ cells). After 48 hours, total cell count, population doubling time (PDT), and cell viability were calculated and their correlation with platelet count and PDGF-AB levels were analyzed. Results: BC patients (n=5) had higher platelet counts and PDGF-AB levels in PL compared to healthy donors (n=15), (p=0.02). PL from BC patients could stimulate the proliferation of BCSCs higher than healthy donors (p&lt;0.001) and showed lower PDT value (p=0.001). Cell proliferation and PDT showed strong correlation with PDGF-AB level. This observation suggests that PDGF-AB has a role on BCSCs proliferation. PL showed no effect on BCSCs viability. Conclusion: Breast cancer patient platelet lysate stimulated BCSC proliferation. ? 2018 Authors.",Breast cancer stem cells; PDGF-AB; Platelet lysate; Proliferation; PRP,CD24 antigen; Hermes antigen; platelet derived growth factor AB; adult; Article; blood cell count; breast cancer; cancer stem cell; cell lysate; cell proliferation; cell viability; clinical article; controlled study; experimental study; female; hematology; human; platelet count; thrombocyte rich plasma; thrombocytosis; tumor growth; tumor microenvironment,2-s2.0-85046730506
"Rani D.P., Budiardjo S.B., Suharsini M.",57201029424;57190439280;57190445007;,Salivary secretory immunoglobulin a level of children with acute lymphoblastic leukemia in maintenance phase,2018,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85042934623&doi=10.22159%2fajpcr.2018.v11i3.23261&partnerID=40&md5=f94afad7dde442a3e5493714b01ce414,"Objective: The objective of this research is to investigate the differences in salivary secretory immunoglobulin A (sIgA) levels between children with gingivitis who have acute lymphoblastic leukemia (ALL) and are in the maintenance phase of chemotherapy and the levels in healthy children with gingivitis. Methods: This study used cross-sectional and laboratory observation methods with 19 ALL children and 19 healthy children who all had mild gingivitis. Two mL of saliva were collected and stored at ?200°C. Then, salivary sIgA levels were measured using the ELISA method. Results: The results indicate an insignificant difference (p>0.05) in salivary sIgA levels between the ALL children in the maintenance phase with the level of 21.38 (7.23–107.26) and 37.26 (11.24–135.63) for the healthy children. Conclusion: There is no significant difference in salivary sIgA levels between the ALL children in the maintenance phase and the healthy children. ? 2018 The Authors.",Acute lymphoblastic leukemia; Gingivitis; Maintenance phase; Salivary secretory immunoglobulin A,antileukemic agent; immunoglobulin A; acute lymphoblastic leukemia; adolescent; Article; child; clinical article; clinical laboratory; controlled study; cross-sectional study; disease severity; enzyme linked immunosorbent assay; female; gingivitis; human; maintenance therapy; male; observational study; preschool child; saliva level; school child; storage temperature,2-s2.0-85042934623
"Busro P.W., Romolo H., Sastroasmoro S., Rachmat J., Sadikin M., Santoso A., Boom C.E., Suwarto S., Jusuf A.A.",57192273817;57201013897;6507794136;6507225348;36981411100;36905206100;55787168900;8443626100;57192275719;,Role of terminal warm blood cardioplegia in complex congenital heart surgery,2018,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85042877792&doi=10.1177%2f0218492318759105&partnerID=40&md5=7cc408d3bb9a50f52e86fdad7c8f26a8,"Introduction: Myocardial protection is vital to ensure successful open heart surgery. Cardioplegic solution is one method to achieve good myocardial protection. Inevitably, ischemia-reperfusion injury occurs with aortic crossclamping. Histidine-tryptophan-ketoglutarate solution is a frequently used cardioplegia for complex congenital heart surgery. We postulated that addition of terminal warm blood cardioplegia before removal of the aortic crossclamp might improve myocardial protection. Method: A randomized controlled trial was conducted on 109 cyanotic patients aged, 1 to 5 years who underwent complex biventricular repair. They were divided into a control group of 55 patients who had histidine-tryptophan-ketoglutarate only and a treatment group of 54 who had histidine-tryptophan-ketoglutarate with terminal warm blood cardioplegia. Endpoints were clinical parameters, troponin I levels, and caspase-3 as an apoptosis marker. Results: The incidence of low cardiac output syndrome was 34%, with no significant difference between groups (35.2% vs. 33.3%, p = 0.84). The incidence of arrhythmias in our treatment group was lower compared to the control group (36% vs. 12%, p = 0.005). Troponin I and caspase-3 results did not show any significant differences between groups. For cases with Aristotle score ? 10, weak expression of caspase-3 in the treatment group post-cardiopulmonary bypass was lower compared to the control group. Conclusion: For complex congenital cardiac surgery, the addition of terminal warm blood cardioplegia does not significantly improve postoperative clinical or metabolic markers. ? 2018, ? The Author(s) 2018.",Cardioplegic solutions; Cardiopulmonary bypass; Caspase 3; congenital; Heart arrest; Heart defects; induced; Myocardial reperfusion injury,"2 oxoglutaric acid; caspase 3; histidine; troponin; troponin I; tryptophan; biological marker; cardioplegic agent; CASP3 protein, human; caspase 3; glucose; HTK solution; mannitol; potassium chloride; procaine; troponin I; aortic clamping; arterial switch operation; Article; cardioplegia; cardiopulmonary bypass; child; controlled study; cyanotic heart disease; echocardiography; Fallot tetralogy; female; forward heart failure; heart arrhythmia; human; human tissue; immunohistochemistry; infant; length of stay; lung vein drainage anomaly; major clinical study; male; metabolic acidosis; newborn; preschool child; protein expression; randomized controlled trial; reperfusion injury; right ventricle to pulmonary artery conduit; apoptosis; blood; cardiac muscle; chemistry; congenital heart malformation; diagnostic imaging; forward heart failure; heart arrest; heart arrhythmia; Indonesia; pathology; pathophysiology; procedures; temperature; time factor; treatment outcome; Apoptosis; Arrhythmias, Cardiac; Biomarkers; Cardiac Output, Low; Cardioplegic Solutions; Caspase 3; Child, Preschool; Female; Glucose; Heart Arrest, Induced; Heart Defects, Congenital; Humans; Indonesia; Infant; Male; Mannitol; Myocardium; Potassium Chloride; Procaine; Temperature; Time Factors; Treatment Outcome; Troponin I",2-s2.0-85042877792
"Ma'sum M.A., Dharma I.G.W.S., Arsa D.M.S., Jatmiko W., Yazid S., Arymurthy A.M.",57213817389;57193862912;57193834508;8568432600;6506236236;36815724000;,Telebiometric system for infant and toddler fingerprint recognition,2018,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85050467797&doi=10.1109%2fMHS.2017.8305231&partnerID=40&md5=447008416ab1287236d88b74f7a2907b,"Immunization and vaccination are very important for infant and toddler. The management system for registration in formal institution is not built yet. To overcome this problem, infant and toddler recognition using fingerprint can be chosen to identify infant and toddler. In this paper, we proposed a telebiometric system for infant and toddler recognition. The proposed system has three main components, namely sensor, mobile phone or PC, and server. The system used some feature extraction methods, such as ridge period, singular point, and minutiae, as fingerprint features to match it with the database data. The result showed that the system has 0.82 accuracy and 321 ms average running time. ? 2017 IEEE.",fingerprint recognition; Telebiometric,Cellular telephone systems; Character recognition; Global system for mobile communications; Pattern matching; Average running time; Feature extraction methods; Fingerprint features; Fingerprint Recognition; Management systems; Singular points; Telebiometric; Palmprint recognition,2-s2.0-85050467797
"Nazif F., Sudibandriyo M.",57201067810;7801558678;,Production of antipollutan mask based activated carbon from wasted coconut shell,2018,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85043327933&doi=10.1051%2fmatecconf%2f201815401005&partnerID=40&md5=ec7bb8754e6f21a372b28c794b8e9033,"Indonesia is one of the countries with the highest levels of air pollution in the world. Air pollution in Indonesia, especially in Jakarta due to the number of private vehicles increased at least 10% every year. This air pollution can have an impact on public health. One effort to do as a protection of people health is to use a mask. Activated carbon can be coated to mask in order to improve the effectiveness in reducing the pollutants. One good material used as material for activated carbon is coconut shell. Selection of coconut shell as the raw material of activated carbon is also based on cellulose content of 26.06%, hemicellulose content 27.07% and a lignin content of 29.40% in the dry state. This research was done in some variation such as activation methods, activated carbon mass, and adhesive material types. Based on pollutants adsorption test, mask with 6 grams of activated carbon, chemically activated, and used TEOS as adhesive is the best variation that able to adsorb as much 76,25% of CO2 Pollutants. Mask made in this research, has saturation time as long as 4 hours under high CO2 concentration. ? The Authors, published by EDP Sciences, 2018.",,Air pollution; Carbon dioxide; Cellulose; Planning; Pollution; Sustainable development; Activation method; Adhesive materials; Adsorption tests; Cellulose content; CO2 concentration; Lignin contents; Private vehicles; Saturation time; Activated carbon; Air Pollution; Carbon; Impurities,2-s2.0-85043327933
"Ramadhan R., Prabowo R.G., Aprilliyani R., Basari",57192546156;57193645757;57193652708;24723857600;,Comparison analysis between filtered back projection and algebraic reconstruction technique on microwave imaging,2018,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85042363614&doi=10.1063%2f1.5023981&partnerID=40&md5=6856f4067716a2a71d8828f1a7bfc8c8,"Victims of acute cancer and tumor are growing each year and cancer becomes one of the causes of human deaths in the world. Cancers or tumor tissue cells are cells that grow abnormally and turn to take over and damage the surrounding tissues. At the beginning, cancers or tumors do not have definite symptoms in its early stages, and can even attack the tissues inside of the body. This phenomena is not identifiable under visual human observation. Therefore, an early detection system which is cheap, quick, simple, and portable is essensially required to anticipate the further development of cancer or tumor. Among all of the modalities, microwave imaging is considered to be a cheaper, simple, and portable system method. There are at least two simple image reconstruction algorithms i.e. Filtered Back Projection (FBP) and Algebraic Reconstruction Technique (ART), which have been adopted in some common modalities. In this paper, both algorithms will be compared by reconstructing the image from an artificial tissue model (i.e. phantom), which has two different dielectric distributions. We addressed two performance comparisons, namely quantitative and qualitative analysis. Qualitative analysis includes the smoothness of the image and also the success in distinguishing dielectric differences by observing the image with human eyesight. In addition, quantitative analysis includes Histogram, Structural Similarity Index (SSIM), Mean Squared Error (MSE), and Peak Signal-to-Noise Ratio (PSNR) calculation were also performed. As a result, quantitative parameters of FBP might show better values than the ART. However, ART is likely more capable to distinguish two different dielectric value than FBP, due to higher contrast in ART and wide distribution grayscale level. ? 2018 Author(s). Published by AIP Publishing.",ART; Comparative Analysis; Early Tumor Detection; FBP; Microwave Imaging; Phantom,,2-s2.0-85042363614
"Aprilliyani R., Prabowo R.G., Basari",57193652708;57193645757;24723857600;,On the performance of SART and ART algorithms for microwave imaging,2018,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85042355686&doi=10.1063%2f1.5023980&partnerID=40&md5=4e7b2451eb8a513a87f827825e3cc4ee,"The development of advanced technology leads to the change of human lifestyle in current society. One of the disadvantage impact is arising the degenerative diseases such as cancers and tumors, not just common infectious diseases. Every year, victims of cancers and tumors grow significantly leading to one of the death causes in the world. In early stage, cancer/tumor does not have definite symptoms, but it will grow abnormally as tissue cells and damage normal tissue. Hence, early cancer detection is required. Some common diagnostics modalities such as MRI, CT and PET are quite difficult to be operated in home or mobile environment such as ambulance. Those modalities are also high cost, unpleasant, complex, less safety and harder to move. Hence, this paper proposes a microwave imaging system due to its portability and low cost. In current study, we address on the performance of simultaneous algebraic reconstruction technique (SART) algorithm that was applied in microwave imaging. In addition, SART algorithm performance compared with our previous work on algebraic reconstruction technique (ART), in order to have performance comparison, especially in the case of reconstructed image quality. The result showed that by applying SART algorithm on microwave imaging, suspicious cancer/tumor can be detected with better image quality. ? 2018 Author(s). Published by AIP Publishing.",ART; early cancer detection; image reconstruction; microwave imaging; SART,,2-s2.0-85042355686
"Gayatri D., Asmorohadi A., Dahlia D.",57197786176;57200751294;57200761870;,Effectivity of artrihpi irrigation for diabetic ulcer healing: A randomized controlled trial,2018,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85042352476&doi=10.1063%2f1.5023984&partnerID=40&md5=e0d04e556b4b5260fa49eefe3603a19f,"The healing process of diabetic ulcer is often impeded by inflammation, infection, and decreased immune state. High pressure irrigation (10-15 psi) may be used to control the infection level. This research was designed to identify the effectiveness of artrihpi irrigation device towards diabetic ulcers in public hospitals in the Central Java. This research is a randomized control trial with cross over design. Sixty four subjects were selected using block randomization technique, and were divided into control and intervention group. The intervention was given in 6 days along with wound healing evaluation in every 3 days. The results demonstrated that there was a significant difference decrease scoring healing after treatment, even though the difference scoring healing between both groups was not statistically significant. However, it means difference was found that in the intervention artrihpi the wound healing was better than the spuit. These results illustrates the artrihpi may be solution of using high pressure irrigation to help healing process diabetic ulcers. ? 2018 Author(s). Published by AIP Publishing.",artrihpi; diabetic ulcer; irrigation; pressure10-15psi,,2-s2.0-85042352476
"Achir Yani Syuhaimie Hamid M., Catharina Daulima N.H.",57203359027;57201494313;,The experience of restraint-use among patients with violent behaviors in mental health hospital,2018,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85051407227&doi=10.1016%2fS1130-8621%2818%2930173-6&partnerID=40&md5=50c333f665df37546ae577e63ac1c2ec,"Objective: Patients with violent behavior can harm themselves, others and environment. It can be an indicator for mental health hospital admission. Violent behaviors can be characterized by verbal and physical attacks demonstrated by the individuals intensively. Management of violent behaviors in hospital often uses restraint, but it has physical and psychological effects. This study aimed to explore experience of restraint use among patients with violent behaviors in mental health hospital. Method: To gain deep understanding related to the patients’ experiences, this study used a qualitative design with a phenomenological approach. Purposive sampling was employed to find patients who were restrained during their hospitalization. The number of participants in this study was 8 participants. The data were analyzed with Colaizzi's method. Results: Patients with violent behavior, specifically with physical restraint during their hospital-ization had negative impacts on patients. The results of this study were described in three themes: 1) aggressive behavior as one of the main reason of restraint; 2) professional healthcare supports during the restraint use, and 3) physical and psychosocial impact of the restraint use. Conclusions: The impact of restraint is related to human right violations and ethical dilemma. The process of decision-making for employing restraint, especially in relation to violent behavior management, requires a consideration of the rights of the patient. Every individual has the right of self-determination, liberty, security and physical integrity. ? 2018 Elsevier Espa?a, S.L.U.",Care; Phenomenology; Restraint impacts; Violent behavior,"adult; aggression; article; clinical article; decision making; female; freedom; hospitalization; human; human tissue; male; mental health; phenomenology; sampling; exercise; hospitalization; mental hospital; middle aged; psychology; qualitative research; violence; Adult; Hospitalization; Hospitals, Psychiatric; Humans; Middle Aged; Qualitative Research; Restraint, Physical; Violence",2-s2.0-85051407227
"Novy Helena R., Daulima C., Yulia Wardani I.",57203355998;57203353390;57197786714;,The experience of people with mental disorders in social function adaptation after suffering from pasung,2018,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85051396201&doi=10.1016%2fS1130-8621%2818%2930169-4&partnerID=40&md5=b99d2893edbfeb165f96c1f4f3680794,"Objective: Pasung is a physical restraint or confinement of people with mental disorders performed by non-professional members of society. It can cause various effects on people with mental disorders. Pasung can affect the people adaptation to functioning socially in society following the release from pasung. The purpose of this study was to describe the experience of people with mental disorders, post-pasung, in adapting to society Method: This was a qualitative study, using a descriptive phenomenological approach. Purposive sampling was used to select the participants. Data were obtained though in-depth interviews with seven participants, and the data were analyzed by using Colaizzi's method. Results: Pasung has a physical and psychosocial impact on people with mental disorders in adapting to society. The results of the study can be summarized by four themes: a) withdrawal from others as an initial manifestation of release from pasung; b) biopsychosocial changes after pasung that act as an impediment to performing a social function; c) improved social function through the optimization of support systems, and d) satisfaction with life as a result of social adaptation. Conclusions: Increased social support is needed to optimize the social function of people with mental disorders, post-pasung. ? 2018 Elsevier Espa?a, S.L.U.",Pasung; Phenomenology; Social function,"adult; coping behavior; exercise; female; human; male; mental disease; middle aged; physical abuse; psychology; social adaptation; Adaptation, Psychological; Adult; Female; Humans; Male; Mental Disorders; Middle Aged; Physical Abuse; Restraint, Physical; Social Adjustment",2-s2.0-85051396201
"Fahrizal Y., Syuhaimie Hamid A.Y., Chatarina Daulima N.H.",57203359618;57201498185;57201494313;,The life during adolescence in the perspective of ex-drug users in Indonesia,2018,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85051392864&doi=10.1016%2fS1130-8621%2818%2930177-3&partnerID=40&md5=99e822b838cd9d79499437b3a6a26260,"Objective: Substance misuse tends to be higher among adolescents. This study explored the experience of substance misuse during adolescence. Method: This qualitative study employed a descriptive phenomenological approach. A purposive sampling was adopted to involve 8 former drug users. Data were analyzed using Collaizi's method. Results: This study generated the following themes: 1) smoking as an initial exposure to substance use; 2) substance use is aimed to explore self-identity; 3) lack of information and education about substance and drug use in the family and community; 4) the quality of family relationships influencing substance misuse, and 5) stigmas related to substance abuse. Conclusions: Smoking precedes other substance use among adolescents. To be socially accepted, adolescents tend to take risky decisions. Inadequate knowledge of drugs and poor family relationships can contribute to substance abuse. Nevertheless, inadequate familial or community support to encourage drugs users in rehabilitative programs is also problematic. Moreover, drugs users are often stigmatized and socially isolated even after becoming clean. ? 2018 Elsevier Espa?a, S.L.U.",Adolescents; Family relationships; Smoking; Stigmas; Substance use,"adolescent; adult; child psychology; drug dependence; drug use; female; human; Indonesia; male; middle aged; psychology; qualitative research; risk factor; Adolescent; Adult; Drug Users; Female; Humans; Indonesia; Male; Middle Aged; Psychology, Adolescent; Qualitative Research; Risk Factors; Substance-Related Disorders",2-s2.0-85051392864
"Anggraini R., Catharina Daulima N.H., Wardhani I.Y.",57203361709;57201494313;57203353856;,Family stress experience in dealing with child victims of sexual violence,2018,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85051388026&doi=10.1016%2fS1130-8621%2818%2930182-7&partnerID=40&md5=2bb3fb9116d2cec881d6ae69d3b7c454,"Objective: Stress is one of the responses experienced by families with child victims of sexual violence. The purpose of this study was to explore in depth the stress experienced by families dealing with child victims of sexual violence. Method: This qualitative study employed the phenomenology approach. A purposive sample of six families participated in the study. Data were analyzed using Colaizzi's method. Results: This study discussed the experience of family with children who are victims of sexual violence. This study generated the following 5 themes: 1) sexual violence and the subsequent behavior changes in children as a source of family stress; 2) Family stress as a response to changes in the family process; 3) social support as sources of the family's strengths; 4) spiritual activities for coping with stress, and 5) parenting changes as a family learning and evaluation. Conclusions: Results suggested the development of the School Mental Health Unit to help families, and the community, identify and prevent sexual violence. In addition, the School Mental Health Unit would be a useful source for students who experience sexual violence to function well at school. ? 2018 Elsevier Espa?a, S.L.U.",Child; Family; Sexual violence; Stress,"article; behavior change; child; child parent relation; family stress; female; human; human experiment; learning; male; mental health center; phenomenology; purposive sample; qualitative research; sexual violence; social support; student; victim; adolescent; adult; child sexual abuse; etiology; family health; mental stress; middle aged; preschool child; psychology; Adolescent; Adult; Child; Child Abuse, Sexual; Child, Preschool; Family Health; Female; Humans; Male; Middle Aged; Parents; Qualitative Research; Stress, Psychological",2-s2.0-85051388026
"Dewayani N., Sukihananto",57203361924;57203352938;,Relationship between maternal knowledge of balanced nutritional guidelines and snack food selection by school-aged children at school,2018,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85051387562&doi=10.1016%2fS1130-8621%2818%2930170-0&partnerID=40&md5=600dd23482d6b6c56b157ba8719c1552,"Objective: Eating behavior of school-aged children was dominated by street foods. The aim of the present study was to examine the relationship between maternal knowledge of balanced nutritional guidelines and snack food selection by school-aged children during school hours. This also aims to describe each demographic data and level of mother's knowledge. Method: This study conducted a descriptive correlational design. The participants were selected using simple random sampling technique, consisting of 4th and 5th grade elementary school children and their mothers in SDN Tugu 4, Depok City, Indonesia. Demographic data were also taken for each. The instruments used the Food Frequency Questionnaire and questions about the balanced nutritional guidelines. Statistical analysis conducted a univariate (descriptive) and bivariate (relationship) analysis. Bivariate analysis used independent t test and ANOVA test, using (P value < 0.05) to indicate a significant relationship. Results: A total of 118 elementary students and their mothers participated. The results showed that there was no significant relationship between maternal knowledge of balanced nutritional guidelines and snack food behavior by children during school hours (P = 0.108). Level of knowledge of the mothers on balance nutritional guidelines was dominantly moderate (58.4%). Conclusions: Parents no longer became a major factor influencing the child's diet. Peers have more influence on the diet of children this age. This study points to the importance of education on healthy and safe snack foods for school-aged children in collaboration with peers, parents, teachers, and food vendors at school. ? 2018 Elsevier Espa?a, S.L.U.",Balance nutritional guidelines; Child food preference; Mother knowledge; School snack preference,"analysis of variance; article; bivariate analysis; child; demography; elementary student; fast food; female; food frequency questionnaire; food preference; human; human experiment; human tissue; Indonesia; major clinical study; mother; practice guideline; sampling; statistical significance; teacher; attitude to health; child nutrition; cross-sectional study; male; nutrition policy; psychology; Child; Child Nutritional Physiological Phenomena; Cross-Sectional Studies; Female; Food Preferences; Health Knowledge, Attitudes, Practice; Humans; Male; Mothers; Nutrition Policy; Snacks",2-s2.0-85051387562
Agustia Nova P.,57203361218;,Chronic Heart Failure Patients’ Perceptions on their Palliative Care Needs,2018,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85051381781&doi=10.1016%2fS1130-8621%2818%2930168-2&partnerID=40&md5=d0489fb417f21765b02f23dea268a29b,"Objective: The aim of this study was to investigate the perceptions of patients with chronic heart failure regarding palliative care needs. Method: The study used a qualitative design. Five patients with chronic heart failure (New York Heart Association functional classes III or IV) were interviewed in inpatient unit at the main referral government hospital in Indonesia. Data was analyzed using content analysis. Results: Patients reported dyspnea and fatigue as the most common signs and symptoms of chronic heart failure. Psychologically, patients experience fear and believe that the disease is the most serious illness. Declining body functions and quality of life are the reasons chronic heart failure patients need palliative care. Professional treatment, end-of-life care, information, support, and motivation are identified as the needs of patients in palliative care. Conclusions: The findings provide valuable information for health care professionals about the needs of patients with chronic heart failure in relation to palliative care. ? 2018 Elsevier Espa?a, S.L.U.",Chronic heart failure; Palliative care,adult; attitude to health; chronic disease; female; heart failure; human; male; middle aged; needs assessment; palliative therapy; psychology; Adult; Attitude to Health; Chronic Disease; Female; Heart Failure; Humans; Male; Middle Aged; Needs Assessment; Palliative Care,2-s2.0-85051381781
"Mustikasari, Pratiwi A., Yani Syuhaimie Hamid A., Fadhillah H.",57201489090;57195716569;57201498185;57203361529;,Effectiveness of Psychological Adaptation Model of Mental Health Nursing for nurse survivors experiencing post-earthquake disaster post-traumatic stress syndrome,2018,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85051366457&doi=10.1016%2fS1130-8621%2818%2930172-4&partnerID=40&md5=11d3b11c42967e69905e9bc7386833a1,"Objective: The study to assess the effectiveness of psychological adaptation model of mental health nursing for nurse survivors experiencing post-earthquake post-traumatic stress syndrome (PTSS). Method: This study used a quasi-experimental pre- post-test without control group method. Respondents amounted to 42 people who have been screened for PTSS. Research took place in a district in West Java. Research instrument consisted of: 1) questionnaire for respondent's characteristics and the skills of nurses, and 2) psychological adaptation model of mental health nursing intervention in the form of modules. Data collected was analyzed using bivariate analysis namely the t test dependent. Results: Nurse survivors experienced increased ability in areas including analysis of self-awareness, communication or interaction, coping mechanisms, and intrinsic motivation after undertaking the PTSS intervention. Women were more likely to experience PTSS than men. Conclusions: The model can be used for nursing theory development, and as disaster management algorithms. The model is useful for training programs, in the form of certification of nurse expertise, and improve the ability of nurses to help themselves and others. ? 2018 Elsevier Espa?a, S.L.U.",Analysis of self-awareness; Communication; Coping mechanisms; Intrinsic motivation; Psychological adaptation model,"adult; coping behavior; earthquake; female; human; Indonesia; male; middle aged; nurse; posttraumatic stress disorder; psychiatric nursing; psychological model; psychology; self report; young adult; Adaptation, Psychological; Adult; Earthquakes; Female; Humans; Indonesia; Male; Middle Aged; Models, Psychological; Nurses; Psychiatric Nursing; Self Report; Stress Disorders, Post-Traumatic; Young Adult",2-s2.0-85051366457
"Utami K.C., Hayati H., Allenidekania",57201493489;57197779574;57201498210;,Chewing gum is more effective than saline-solution gargling for reducing oral mucositis,2018,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85045127249&doi=10.1016%2fS1130-8621%2818%2930026-3&partnerID=40&md5=86bb346cd9d3414bace13826e568a5e8,"Objective: This quasi-experimental study compared the effectiveness of chewing gum and gargling with a saline solution as two types of intervention to reduce oral mucositis scores. Method: The sample consisted of 44 children who were divided into two groups, one of which chewed gum, and the other gargled with a saline solution. The Mann-Whitney U test was used to analyze the data. Results: There was a significant difference (p = 0.001) in post-intervention oral-mucositis scores. The significant mean difference between the groups indicated that the decreased oral mucositis scores for the chewing gum group was more substantial than for the group gargling with a saline solution (p = 0.001). Conclusions: The data showed that chewing gum is more effective than gargling with a saline solution, and it can be incorporated into the nursing protocol for treating pediatric cancer patients. ? 2018 Elsevier Espa?a, S.L.U.",,administration and dosage; chewing gum; child; comparative study; female; human; male; stomatitis; treatment outcome; Chewing Gum; Child; Female; Humans; Male; Saline Solution; Stomatitis; Treatment Outcome,2-s2.0-85045127249
"Widyatuti, Hafilah Shabrina C., Yuni Nursasi A.",57201495354;57201497497;57197785586;,Correlation between parent-adolescent communication and adolescents’ premarital sex risk,2018,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85045123962&doi=10.1016%2fS1130-8621%2818%2930036-6&partnerID=40&md5=8927dd558fb34e33c61563023ab681dc,"Objective: Previous studies have indicated the parent-adolescent relationship has a correlation to adolescents’ premarital sex behavior risk. Therefore, the aim of this study was to discover the influence of parent-adolescent communication on adolescents’ risk of sexual issues. Method: This was a quantitative study with a cross-sectional design. The population of this study consisted of students from a high school in Jakarta. A purposive sampling technique was used, which resulted in the selection of 253 students as samples. A PACS (Parent-Adolescent Communication Scale) questionnaire was applied. Results: The results showed that 59.3% of the adolescents studied were at risk for engaging in premarital sex, while the risk for adolescents with positive communication with their parents was 56.5%. Bivariate analysis also showed a significant correlation between gender and parent-adolescent communication and the risk of adolescent premarital sex behavior (α < 0.05). This study's result was expected, and nurses can follow up by providing health education on how to maintain good communication between parents and adolescents. Conclusions: Communication must align with adolescents’ developmental tasks. Nurses can also create a promotion program on the topic of communication for parents and adolescents. ? 2018 Elsevier Espa?a, S.L.U.",Adolescents; Communication; Parent-Adolescent Communication Scale; Parents; Premarital sex,adolescent; article; bivariate analysis; cross-sectional study; female; follow up; gender; health education; high school; human; human experiment; major clinical study; male; nurse; premarital sex; questionnaire; sampling; student; child parent relation; interpersonal communication; risk; sexual behavior; statistics and numerical data; Adolescent; Communication; Cross-Sectional Studies; Female; Humans; Male; Parent-Child Relations; Risk; Sexual Behavior,2-s2.0-85045123962
