"文獻名稱.","年份","摘要","索引關鍵字"
"The evaluation of a better intubation strategy when only the epiglottis is visible: A randomized, cross-over mannequin study",2019,"Background: The Cormack-Lehane (C-L) grade III airway is considered to be a challenging airway to intubate and is associated with a poor intubation success rate. The purpose of this study was to investigate whether the holding position, shapes, bend angles of the endotracheal tube (ET) and the stylet-assisted lifting of the epiglottis could improve the success rate of intubation. Methods: Thirty-two participants, 26 physicians, 2 residents, and 4 nurse practitioners, with 12.09 ± 5.38 years of work experience in the emergency department and more than 150 annual intubation events, were enrolled in this randomized, cross-over mannequin study. We investigated the effects of straight-to-cuff ET shapes with 35° and 50° bend angles, banana-shaped ET with longitudinal distances of 28 cm and 26 cm, two methods of holding the ET (either on the top or in the middle), and lifting or not the epiglottis, on the intubation duration, its success rate, and its subjective difficulty. The aim of the study is to provide optimized intubation strategies for difficult airway with C-L IIb or III grades, when the inlet of the trachea cannot be visualized. Results: The two groups that lifted the epiglottis using the stylets, in bend angles of 35° and 50°, had the shortest duration of intubation (23.75 ± 14.24 s and 20.72 ± 6.90 s, hazard ratios 1.54 and 1.85 with 95% confidence intervals [95% CI] of 1.01-2.34 and 1.23-2.78, respectively) and a 100% success rate in intubations. In the survival analysis, lifting of the epiglottis was the only significant factor (p < 0.0001, 95% CI 1.34-2.11) associated with the success rate of intubation. Conclusions: The use of the epiglottic lift as an adjunctive technique can facilitate the intubation and improve its success rate without increasing procedure difficulty, in C-L III airway, when only the epiglottis is seen. Trial registration: ClinicalTrials Registry (https://clincaltrials.gov, identifier NCT03366311). ? 2019 The Author(s).","adult; Article; banana shaped endotracheal tube; bead angle endotracheal tube; biomechanics; clinical effectiveness; clinical evaluation; clinical practice; clinical protocol; controlled study; crossover procedure; emergency ward; endotracheal intubation; epiglottis; female; health care personnel; human; laryngoscopy; male; process optimization; randomized controlled trial; survival analysis; work experience; endotracheal intubation; equipment design; hospital emergency service; manikin; procedures; trachea; Adult; Cross-Over Studies; Emergency Service, Hospital; Epiglottis; Equipment Design; Female; Humans; Intubation, Intratracheal; Male; Manikins; Trachea"
"The risk factors of nonunion after intramedullary nailing fixation of femur shaft fracture in middle age patients",2019,"Although the optimal treatment for femur shaft fracture is intramedullary nailing fixation, nonunion still occurs. We determined the oligotrophic nonunion rate among femur fractures managed operatively and identified risk factors for reoperation. This was a retrospective clinical study. The data of the patients between 40 and 70 years old with diaphyseal femur fracture who have received reamed and interlocked intramedullary nailing fixation in our hospital from February 2014 to April 2018 were collected. They were followed at regular intervals for at least 1 year after the operation. The primary outcome was nonunion of the fracture site that required reoperation in accordance with the radiographic union scale for tibial shaft fracture (RUST), which is a reasonable score system for lower limb diaphyseal fracture. Three of them were hypertrophic nonunion (1.9%) and the other 13 cases were oligotrophic nonunion (8.6%) at postoperative 12 months follow-up. All of the postoperative plain films showed adequate reduction quality. The three hypertrophic nonunion cases were all obese male with fracture site comminution. Fracture at the proximal third junction, hypertension (HTN) and diabetes mellitus (DM) was significantly associated with oligotrophic nonunion of the fracture site from logistic regression analysis. The mean RUST score 3 months after the operation was not significantly different between the union group and nonunion group but was significantly lower 6 months after the operation in the nonunion group. In conclusion, intramedullary nailing of the femur shaft fractures was associated with a low risk of nonunion at the 1-year follow-up in the middle age group. Those with comorbidity such as obese, HTN, and DM, with fracture site at the proximal third junction or comminution should be followed up closely and rehabilitation with cause aggressively. Radiographic scale as the RUST score at postoperative 6 months could be used to predict this complication.","adult; aged; case report; closed fracture reduction; complication; diabetic complication; diagnostic imaging; female; femur fracture; follow up; fracture nonunion; human; hypertension; intramedullary nailing; male; middle aged; obesity; radiography; reoperation; retrospective study; risk factor; Adult; Aged; Closed Fracture Reduction; Diabetes Complications; Female; Femoral Fractures; Follow-Up Studies; Fracture Fixation, Intramedullary; Fractures, Ununited; Humans; Hypertension; Male; Middle Aged; Obesity; Radiography; Reoperation; Retrospective Studies; Risk Factors"
"Vascular, cognitive, and psychomental survey on elderly recycling volunteers in northern Taiwan",2019,"Background: Stroke and dementia represent frequent causes of psychophysical and socioeconomic burdens. We conducted a vascular, cognitive, and psychomental survey involving elderly volunteers at community-based recycling stations in Northern Taiwan. Methods: Recycling volunteers aged ?60 years were surveyed. We recorded seven parameters, namely (1) body mass index (BMI), (2) fasting glucose, (3) fasting cholesterol, (4) ankle-brachial index (ABI), (5) carotid duplex sonography, (6) five-item Brief Symptom Rating Scale (BSRS-5) score, and (7) eight-item Interview to Differentiate Aging and Dementia (AD8). During the carotid duplex study, we measured the carotid intima-media thickness (CIMT) and the carotid total plaque score (CTPS) of the common and internal carotid arteries. Results: In total, 985 subjects (mean age: 70.8 years) participated in this study. Among these, 81% were women, and 52% were vegetarians. The average ABI, CIMT, and CTPS were higher in men, whereas women had higher cholesterol levels and BSRS-5 scores. Obesity, hypertension, hyperglycemia, and hyperlipidemia were present in 21, 38, 9, and 27% of all subjects, respectively. Carotid plaques with mild (CTPS 1-5), moderate (CTPS 5.1-10), and severe (CTPS > 10) atherosclerosis were detected in 45, 16, and 7% of the subjects, respectively. Mild cognitive impairment (AD8 > 2) was observed in 13% of the subjects, whereas moderate mood disorder (BSRS-5≧10) was observed in only 1% of subjects. Vegetarians had a lower BMI, systolic blood pressure (SBP), cholesterol, CIMT, and CTPS than did non-vegetarians. Substantial predictors of severe atherosclerosis were advanced age (>70 years), male sex, history of heart disease, hyperlipidemia, and currently elevated SBP and cholesterol levels. Predictors of mild cognitive impairment were illiteracy, history of hypertension, hyperlipidemia, and moderate mood disorder. Conclusions: Subclinical carotid atherosclerosis was common in elderly recycling volunteers, with 23% having moderate to severe stenosis. Vegetarians had a reduced risk of atherosclerosis. The low incidence of moderate mood disorder might indicate that recycling work enhances psychomental health. In addition, a healthier lifestyle, better mood condition, and vegetarian diet might contribute to lower incidence of mild cognitive impairment. ? 2019 Chen, Chen, Su, Hsiao, Yang, Hsu and Lin.","cholesterol; glucose; age; aged; ankle brachial index; arterial wall thickness; Article; body mass; Brief Symptom Rating Scale; carotid atherosclerosis; carotid duplex sonography; cholesterol blood level; cognition; common carotid artery; Differentiate Aging and Dementia Scale; disease severity; echography; female; gender; glucose blood level; human; hyperglycemia; hyperlipidemia; hypertension; internal carotid artery; major clinical study; male; mild cognitive impairment; mood disorder; obesity; prospective study; rating scale; recycling volunteer; systolic blood pressure; Taiwan; vegetarian; volunteer"
"Case-control study examining the association between hip fracture and zaleplon use in older adults",2019,"[無可用摘要]","zaleplon; acetamide derivative; hypnotic sedative agent; pyrimidine derivative; zaleplon; adult; aged; case control study; cognition; hip fracture; human; ICD-9; Letter; pharmacokinetics; risk factor; female; hip fracture; male; Taiwan; very elderly; Acetamides; Aged; Aged, 80 and over; Case-Control Studies; Female; Hip Fractures; Humans; Hypnotics and Sedatives; Male; Pyrimidines; Risk Factors; Taiwan"
"Differentiating tower from bell curves in smooth continuous uroflowmetry curves of healthy adolescents",2019,"Introduction: The definition of each uroflow pattern is vague, and therefore, interpreting uroflowmetry curves is associated with low inter-rater agreement. The aim of the study is to evaluate whether subjective or objective parameters could better differentiate tower from bell curves. Materials and Methods: Uroflow curves of community healthy adolescents with smooth continuous curves and minimal fluctuations within optimal bladder volume were independent reviewed by two experienced pediatric urodynamists and classified as bell or tower. The objective parameters generated from uroflow curves including Franco-Yang (F-Y) index (≧80) and angle at peak flow rate (A-Qmax ≧80°) were also used to differentiate tower from bell. The participants were asked to complete dysfunctional voiding symptom score (10 items, score 0-3). Results: A total of 287 adolescents with a mean age of 15.3 ± 1.7 years were enrolled and 150 curves were eligible for analysis. The inter-rater agreement was low (kappa = 0.27). Adolescents with uroflow curves classified as tower though F-Y index and A-Qmax were associated with higher urgency score than those with bell curves. However, adolescents with the tower curves defined by interpreters did not have higher urgency scores. Conclusions: Objective classification of tower curves with may be more reliable than subjective classification by the urodynamists. However, a significant proportion of participants with tower curves did not have urgency symptoms. ? 2018 Urological Science | Published by Wolters Kluwer-Medknow.","adolescent; article; bladder capacity; child; female; flow rate; human; interrater reliability; major clinical study; male; uroflowmetry"
"Transcription-independent and -dependent p53-mediated apoptosis in response to genotoxic and non-genotoxic stress",2019,"We previously reported that p53-mediated apoptosis is determined by severity of DNA damage, not by the level of p53, in doxorubicin-treated prostate cancer cells. In addition to doxorubicin, our results here indicated that camptothecin and bortezomib, which are a topoisomerase 1 poison and a 26 S proteasome inhibitor, respectively, could also induce apoptosis in a p53-dependent manner in prostate cancer. Then, we examined whether p53-mediated apoptosis induced by genotoxic and non-genotoxic stress occur in the same or a different way. By using dominant negative p53 to compete with wild-type p53 in transcription activity, we demonstrated that p53-mediated apoptosis in response to doxorubicin- or camptothecin-induced genotoxic stress is transcription-independent. In contrast, p53-mediated apoptosis from bortezomib-induced stress is transcription-dependent. Interestingly, we also found that doxorubicin-induced p21 expression is activated by p53 in transcription-dependent manner, while camptothecin-induced p21 expression is p53-independent. We then investigated the p53 ratio of nucleus to cytosol corresponding to low and high dose doxorubicin, camptothecin, or bortezomib treatment. The results suggested that p53 translocation from cytoplasm to nucleus actively drives cells toward apoptosis in either transcription-dependent or -independent manner for responding to non-genotoxic or genotoxic stress, respectively. ? 2019, The Author(s).",""
"The role of tea and coffee in the development of gastroesophageal reflux disease",2019,"Objective: The incidence of gastroesophageal reflux disease (GERD) is increasing, and the disease has a close association with dietary habits. This study aims to investigate the role of tea and coffee drinking in the development of GERD. Materials and Methods: This study prospectively enrolled individuals who underwent an upper gastrointestinal endoscopy during a health checkup. Each participant completed the reflux disease questionnaire (RDQ). Coffee or tea drinking was defined as drinking the beverage at least 4 days/week for 3 months. Heavy coffee or tea consumption was defined as drinking at least two cups every day. Results: A total of 1837 participants (970 men; age 51.57 ± 10.21 years), who had data on clinical characteristics and consumption of coffee and tea with or without additives such as milk or sugar were included for final analysis. Among them, 467 (25.4%) were diagnosed as having symptomatic GERD based on the RDQ score, and 427 (23.2%) had erosive esophagitis (EE) on endoscopy. Drinking coffee or tea was not associated with reflux symptoms or EE in univariate and multivariate analyses. In contrast, drinking coffee with milk was associated with reflux symptoms and drinking 'tea and coffee' was associated with EE in univariate analysis. However, these associations became insignificant after multivariate analysis. Conclusion: Drinking coffee or tea and adding milk or sugar was not associated with reflux symptoms or EE. ? 2019 Tzu Chi Medical Journal | Published by Wolters Kluwer - Medknow.","sugar; adult; Article; beverage; coffee; disease association; drinking; female; gastroesophageal reflux; gastrointestinal endoscopy; Helicobacter pylori; human; major clinical study; male; milk; multivariate analysis; prospective study; questionnaire; reflux esophagitis; tea; univariate analysis"
"A touch-observation and task-based mirror therapy protocol to improve sensorimotor control and functional capability of hands for patients with peripheral nerve injury",2019,"Importance: To develop a practical program in the early phase after nerve repair for more rapid return of function. Objective: To investigate the effects of touch-observation and task-based mirror therapy on the sensorimotor outcomes of patients with nerve repair. Design: An assessor-blinded study with a randomized controlled design. Setting: University hospital. Participants: We recruited 12 patients with median or ulnar nerve repair between the level of midpalm and elbow referred by the plastic surgeons. Intervention: The patients were randomized into touch-observation and task-based mirror therapy or control groups, and both groups received training for 12 wk. Outcomes and Measures: The Semmes–Weinstein monofilament (SWM) test, two-point discrimination test, Purdue Pegboard Test (PPT), Minnesota Manual Dexterity Test (MMDT), and pinch-holding-up activity test were assessed at pretreatment, immediately after treatment, and 12 wk after the last treatment. Results: The experimental group showed greater improvements in the results of the pinch-holding-up activity test and the PPT Unilateral Pin Insertion, Bilateral Pin Insertion, and Assembly subtests. However, change on the SWM test revealed no significant difference between the two groups. Conclusions and Relevance: Touch-observation and task-based mirror therapy is an effective but low-cost treatment protocol to optimize sensorimotor control and functional capability of the upper limb in patients with peripheral nerve injury. ? 2019 American Occupational Therapy Association, Inc. All rights reserved.","controlled study; disability; female; hand; health care cost; human; male; middle aged; pathophysiology; peripheral nerve injury; physiology; physiotherapy; pinch strength; randomized controlled trial; standards; touch; Disability Evaluation; Female; Hand; Health Care Costs; Humans; Male; Middle Aged; Peripheral Nerve Injuries; Physical Therapy Modalities; Pinch Strength; Touch"
"An Exploration of Factors Related to Quality of Life in Indonesian Care Workers in Home-Based Care Settings",2019,"Background Indonesians constituted 79% of foreign care workers for long-term care in Taiwan in 2015. Therefore, it is crucial to explore the effect of work stress and quality of life (QoL) on this population. Purpose This study aims to explore stress levels, social support requirements, and perceived QoL among Indonesian care workers (ICWs) who work in home care settings. Methods A cross-sectional design was used. Data were collected between 2014 and 2016 from a convenience sample of ICWs working in eastern Taiwan using a self-administered questionnaire that comprised the Stress Perception Scale (SPS), Social Support Scale (SSS), and World Health Organization Quality of Life-Brief scale. One hundred fifty-seven valid questionnaires were collected. The response rate was 80.51%. Data were analyzed using descriptive statistics, one-way analysis of variance, Pearson's correlation coefficient, and multiple regression analysis. Results The results found that the average SPS of the sample was 70.50, with low QoL scores and requirements for more social support. In addition, significant and positive correlations were found between QoL and SPS, SSS, duration of patient care, and hours of care per week. Stepwise regression analysis showed that the most predictive variables for QoL were time spent caring, preservice training, psychological stress, and emotional support, which together accounted for 60.9% of the total variance. Conclusions/Implications for Practice This study facilitated understanding of the stress on ICWs and the impact of social support on their QoL. The findings suggest that new immigrants in Taiwan should be introduced to foreign care workers or nursing attendants. Moreover, long-term-care-related teachers should work with home care institutions or agencies to develop a teaching model for innovative care skills to relieve the perceived stress of ICWs. ? Lippincott Williams & Wilkins.","adult; analysis of variance; article; care behavior; controlled study; convenience sample; correlation coefficient; cross-sectional study; female; home care; human; immigrant; long term care; male; mental stress; multiple regression; patient care; perception; quality of life; questionnaire; skill; social support; Taiwan; teacher; teaching; worker; World Health Organization; mental stress; perception; social support"
"Editor's Choice – Diabetic Limb Salvage With Endovascular Revascularisation and Free Tissue Transfer: Long-Term Follow up",2019,"Objective: Combining vascular bypass surgery with free flap coverage is one of the treatment methods for complex soft tissue defects in the ischaemic lower limb. Endovascular revascularisation has become the first line treatment for limb ischaemia in many centres. Surgeons now perform free tissue transfer after angioplasty. The early and long-term limb salvage rate in diabetic patients who had undergone infrapopliteal endovascular revascularisation and free flap reconstruction are assessed. Methods: This was retrospective study of all consecutive diabetic patients who had undergone endovascular revascularisation with free flap reconstruction for lower limb salvage between 2008 and 2014. They were followed up for at least 2 years or to death (mean follow up 39 ± 17 months). Cox regression analysis was used to analyse variables influencing outcome. Results: There were 55 patients who had undergone 60 procedures. Five patients had undergone the procedure to the contralateral leg. All tissue lesions were Wagner–Meggit classification Grades 3 or 4. Thirty-six patients had TASC C lesions and 24 patients with TASC D lesions. Combined below knee triple vessel disease was seen in 30% of the cases, 28% involved both the anterior and posterior tibial artery, 7% and 2% involved the anterior tibial or the posterior tibial and the peroneal arteries. The free flap success rate was 95%. The peri-operative mortality was 1.7%. Twenty-one cases required surgical re-intervention. Mean length of hospital admission was 32 ± 9 days. One and five year amputation free survival rates were 94% and 68%, patient survival rates were 95% and 67%, limb salvage rates were 93% and 91% and respectively. Conclusions: The results show that excellent early and late limb salvage can be achieved with free tissue transfer based on endovascular revascularisation of infrapopliteal arteries. This can be a further treatment option in diabetic patients with complex soft tissue defects. ? 2018 European Society for Vascular Surgery","acetylsalicylic acid; cilostazol; clopidogrel; adult; aged; angioplasty; ankle brachial index; anterolateral thigh flap; Article; cerebrovascular accident; coronary artery disease; critical limb ischemia; diabetes mellitus; diabetic patient; end stage renal disease; endarterectomy; endovascular surgery; female; follow up; free tissue graft; graft failure; hematoma; hospital admission; human; hypertension; leg amputation; leg revascularization; limb salvage; lung edema; major clinical study; male; necrotizing fasciitis; pneumonia; priority journal; rectus femoris muscle; retrospective study; sartorius muscle; soft tissue defect; sudden death; surgical infection; surgical mortality; survival rate; tibial artery; tissue injury; transfusion related acute lung injury; vastus lateralis muscle; complication; diabetic foot; free tissue graft; limb salvage; lower limb; middle aged; minimally invasive surgery; mortality; perioperative period; peripheral vascular disease; procedures; reoperation; statistics and numerical data; tissue transplantation; treatment outcome; vascularization; very elderly; Aged; Aged, 80 and over; Angioplasty; Diabetic Foot; Female; Follow-Up Studies; Free Tissue Flaps; Humans; Limb Salvage; Lower Extremity; Male; Middle Aged; Minimally Invasive Surgical Procedures; Perioperative Period; Peripheral Vascular Diseases; Reoperation; Retrospective Studies; Tissue Transplantation; Treatment Outcome"
"Risk of hyperglycemic crisis episode in diabetic patients with bipolar disorder: A nationwide population-based cohort study",2019,"Background: Suboptimal management of diabetes can lead to a hyperglycemic crisis episode (HCE), which could be further enhanced in the presence of bipolar disorder (BD) and the prescription of antipsychotics. This study aims to investigate the risk of HCE in diabetic patients with BD. Additionally, the duration of antipsychotic prescription on HCE risk is examined. Methods: Using the Taiwan National Health Insurance Research Database, 6099 diabetic patients with BD and 24,378 diabetic patients without BD matched by gender, age, index year, and Charlson Comorbidity Index score were enrolled between 1999 and 2010 and followed to the end of 2013. Participants who developed HCE during the follow-up period were identified. Cox regression analysis was used to calculate the hazard ratio (HR) with 95% confidence interval (CI) of the HCE incidence rate between two groups studied. Results: Diabetic patients with BD were associated with an increased risk of HCE compared with unaffected controls after adjusted for baseline demographics and duration of antipsychotic prescription (3.84 versus 2.71 per 1,000 person-years, HR: 1.41, 95% CI: 1.15–1.71). Also, this study revealed that male gender, more comorbidities, and a longer duration of antipsychotic prescription were potential risk factors for developing HCE. Limitations: This study only deals with data on the duration of antipsychotic prescription, without showing the effects of different antipsychotics on HCE risk. Conclusion: This study highlights the need to pay attention to the risk of HCE in diabetic patients with BD and the importance of careful prescription of antipsychotics to reduce the HCE incident. ? 2019 Elsevier B.V.","antidiabetic agent; neuroleptic agent; adult; Article; bipolar disorder; Charlson Comorbidity Index; cohort analysis; comorbidity; controlled study; demography; diabetes mellitus; diabetic patient; female; follow up; human; hyperglycemia; major clinical study; male; prescription; priority journal; psychopharmacotherapy; risk factor; treatment duration"
"Early breastfeeding is associated with low risk of postpartum depression in Taiwanese women",2020,"Breastfeeding during the first week postpartum is recognised as essential, affecting the mother’s mental health. The human milk from early breastfeeding also protects against infections via the secretory IgA antibodies and plays an important role in the newborn’s development. At a Baby-Friendly Hospital, early breastfeeding was promoted to increase the benefits for the newborn, but few focussed on the mother’s health. The association between breastfeeding and postpartum depression (PPD) has not been fully addressed. This study aimed to investigate the relationship between breastfeeding and postpartum depression (PPD) and it included 333 Taiwanese pregnant women. Women who had a higher score of Edinburgh Postnatal Depression Scale (EPDS) were significant older (age ? 35, p <.037), had a caesarean section delivery (p <.001), and a higher score of Brief Symptom Rating Scale-5 (p <.001). Higher scores on EPDS were significantly associated with lower rates of breastfeeding, which reflected cessation of breastfeeding as an important risk factor for PPD (Odds ratio: 2.159, CI: 1.220–3.821, p =.008). Other risk factors included caesarean section delivery (Odds ratio: 2.814, CI: 1.617–4.899, p <.001) and age ?35 years (Odds ratio: 1.821, CI: 1.057–3.137, p =.031).IMPACT STATEMENTWhat is already known on this subject: Breastfeeding during the first week postpartum is recognised as essential, affecting the mother’s mental health. The human milk from early breastfeeding also protects against infections via the secretory IgA antibodies and plays an important role in the newborn’s development. The detail association between breastfeeding and postpartum depression has not yet been fully addressed. What the results of this study add: Higher scores on EPDS were significantly associated with lower rates of breastfeeding, which reflected cessation of breastfeeding as an important risk factor for PPD (Odds ratio: 2.159, CI: 1.220–3.821, p =.008). Other risk factors included caesarean section delivery (Odds ratio: 2.814, CI: 1.617–4.899, p <.001) and age ?35 years (Odds ratio: 1.821, CI: 1.057–3.137, p =.031). What the implications are of these findings for clinical practice and/or further research? The early breastfeeding was significantly associated with postpartum depression. Other risk factors included caesarean section delivery and age ?35 years. ? 2019, ? 2019 Informa UK Limited, trading as Taylor & Francis Group.","adult; Apgar score; Article; artificial milk; body weight; breast feeding; Brief Symptom Inventory; cesarean section; cross-sectional study; Edinburgh Postnatal Depression Scale; female; gestational age; human; major clinical study; male; maternal age; postnatal depression; pregnant woman; priority journal; risk factor; Taiwanese"
"SCUBE1-enhanced bone morphogenetic protein signaling protects against renal ischemia-reperfusion injury",2019,"We previously reported that the membrane-bound SCUBE1 (signal peptide-CUB-epithelial growth factor domain-containing protein 1) forms a complex with bone morphogenetic protein 2 (BMP2) ligand and its receptors, thus acting as a BMP co-receptor to augment BMP signal activity. However, whether SCUBE1 can bind to and facilitate signaling activity of BMP7, a renal protective molecule for ischemia-reperfusion (I/R) insult, and contribute to the proliferation and repair of renal tubular cells after I/R remains largely unknown. In this study, we first showed that I/R-induced SCUBE1 was expressed in proximal tubular cells, which coincided with the expression of renoprotective BMP7. Molecular and biochemical analyses revealed that SCUBE1 directly binds to BMP7 and its receptors, functioning as a BMP co-receptor to promote BMP7 signaling. Furthermore, we used a new Scube1 deletion (Δ2) mouse strain to further elucidate the renal pathophysiological function of SCUBE1 after I/R injury. As compared with wild-type littermates, Δ2 mice showed severe renal histopathologic features (extensive loss of brush border, tubular necrosis, and tubular dilation) and increased inflammation (neutrophil infiltrate and induction of monocyte chemoattractant protein-1, tumor necrosis factor-α and interleukin-6) during the resolution of I/R damage. They also showed reduced BMP signaling (phosphorylated Smad1/5/8) along with decreased proliferation and increased apoptosis of renal tubular cells. Importantly, lentivirus-mediated overexpression of SCUBE1 enhanced BMP signaling and conferred a concomitant survival outcome for Δ2 proximal tubular epithelial cells after hypoxia–reoxygenation treatment. The protective BMP7 signaling may be facilitated by stress-inducible SCUBE1 after renal I/R, which suggests potential targeted approaches for acute kidney injury. ? 2018 Elsevier B.V.","bone morphogenetic protein; bone morphogenetic protein 2; interleukin 6; monocyte chemotactic protein 1; osteogenic protein 1; signal peptide cub epithelial growth factor domaincontaining protein 1; Smad1 protein; Smad5 protein; Smad8 protein; tumor necrosis factor; unclassified drug; bone morphogenetic protein receptor; ligand; messenger RNA; osteogenic protein 1; protective agent; protein binding; Scube1 protein, mouse; signal peptide; animal cell; apoptosis; Article; cell proliferation; cell survival; comparative study; disease exacerbation; enzyme activity; genetic transfection; Hep-G2 cell line; histopathology; human; human cell; immunohistochemistry; immunoprecipitation; kidney injury; kidney ischemia; kidney tubule cell; kidney tubule necrosis; mouse; nonhuman; outcome assessment; priority journal; renal protection; reperfusion injury; reverse transcription polymerase chain reaction; RNA extraction; TUNEL assay; Western blotting; animal; epithelium cell; fibroblast; gene deletion; genetics; HEK293 cell line; kidney; kidney proximal tubule; male; metabolism; pathology; protein subunit; reperfusion injury; signal transduction; upregulation; Animals; Apoptosis; Bone Morphogenetic Protein 7; Bone Morphogenetic Protein Receptors; Cell Proliferation; Epithelial Cells; Fibroblasts; Gene Deletion; HEK293 Cells; Hep G2 Cells; Humans; Intercellular Signaling Peptides and Proteins; Kidney; Kidney Tubules, Proximal; Ligands; Male; Mice; Protective Agents; Protein Binding; Protein Subunits; Reperfusion Injury; RNA, Messenger; Signal Transduction; Up-Regulation"
"Association between pancreatic cancer and metformin use in patients with type 2 diabetes",2019,"[無可用摘要]","metformin; adult; aged; cardiovascular disease; chronic obstructive lung disease; controlled study; disease association; female; human; ICD-9; Letter; lung cancer; major clinical study; male; non insulin dependent diabetes mellitus; pancreas cancer; retrospective study"
"A Benzenoid 4,7-Dimethoxy-5-Methyl-L, 3-Benzodioxole from Antrodia cinnamomea Attenuates Dendritic Cell-Mediated Th2 Allergic Responses",2019,"Dendritic cells (DCs) play a critical role in initiating immune responses; however, DCs also induce Th2-related allergic sensitivities. Thus, DCs become a target for therapeutic design in allergic diseases. In this study, we aim to investigate the anti-allergic effect of pure compounds from a medicinal mushroom Antrodia cinnamomea (Ac) on DC-induced allergic responses. We identified a benzenoid compound 4,7-dimethoxy-5-methyl-l,3-benzodioxole (DMB) which may modulate Th2 polarization in bone marrow-derived DCs (BMDCs) and in a murine food allergy model. DMB effectively reduced the Th2 adjuvant cholera toxin (CT)-induced BMDC maturation and cytokine production. In studying the mechanism, DMB blocked the molecular processes involved in Th2 induction, including cAMP activation, IL-33 production, and IRF4/Tim4 upregulation, in CT-activated BMDCs. Furthermore, DMB treatment attenuated the symptoms, clinical scores, and Th2 responses of CT-induced ovalbumin (OVA)-specific food allergy in mice at sensitization stage. These results indicated that DMB could suppress DC function for Th2 polarization and mitigate allergic responses. Thus, DMB may have potential to be a novel agent for preventing or treating food allergy. ? 2019 World Scientific Publishing Company.","4,7 dimethoxy 5 methyl levo,3 benzodioxole; antiallergic agent; aromatic compound; cholera toxin; cyclic AMP; interferon regulatory factor 4; interleukin 33; ovalbumin; plant extract; unclassified drug; 1,3 benzodioxole derivative; antiallergic agent; cytokine; animal cell; animal experiment; animal model; antiallergic activity; Antrodia camphorata; Article; bone marrow derived dendritic cell; cell maturation; controlled study; cytokine production; drug isolation; drug mechanism; drug synthesis; food allergy; in vitro study; in vivo study; mouse; nonhuman; polarization; sensitization; Th2 cell; upregulation; animal; Antrodia; Bagg albino mouse; cell culture; chemistry; dendritic cell; disease model; food allergy; hypersensitivity; immunology; metabolism; phytotherapy; Th2 cell; Animals; Anti-Allergic Agents; Antrodia; Benzodioxoles; Cells, Cultured; Cytokines; Dendritic Cells; Disease Models, Animal; Food Hypersensitivity; Hypersensitivity; Mice, Inbred BALB C; Ovalbumin; Phytotherapy; Th2 Cells"
"Safety assessment, biological effects, and mechanisms of Myrica rubra fruit extract for anti-melanogenesis, anti-oxidation, and free radical scavenging abilities on melanoma cells",2019,"Objective: Currently, the cosmetic and medical industries are paying considerable attention to solve or prevent skin damage or diseases, such as hyperpigmentation and oxidation and free radical damage. In this study, the effective compounds in Myrica rubra fruit were extracted and studied the biological effects of these M.?rubra fruit extracts. Methods: In this study, we extracted M.?rubra fruit using solutions with various ratios of water to ethanol (100:0, 50:50, 5:95) and studied the anti-melanogenesis, anti-oxidation and radical scavenging effects of these M.?rubra fruit extracts on two melanoma cell lines: mouse melanoma (B16-F0) and human melanoma (A2058). The cytotoxicity, melanin synthesis, mushroom and cellular tyrosinase activities, enzyme kinetics, melanogenesis-related gene expression, melanogenesis-related protein secretion, radical DPPH scavenging activity and ROS inhibition after treatment with M.?rubra fruit extracts were determined. Results: The results showed that the water extract of M.?rubra fruit was less cytotoxic to the melanoma cell lines, effectively inhibited melanin synthesis and tyrosinase activity and down-regulated the gene expression and protein secretion of MITF and TRP-1. In addition, the M.?rubra fruit extracts also showed the abilities to scavenge DPPH free radicals and suppress ROS production. Finally, the effective compounds in the water extract were Myricetin-O-deoxyhexoside, Quercetin-O-deoxyhexoside, and Kaempferol-O-hexoside determined by LC/MS/MS assay. Conclusion: Overall, the water extract of M.?rubra fruit is a safe and effective melanin inhibitor and anti-oxidant and can be applied widely in the fields of cosmetics and medicine. ? 2018 Wiley Periodicals, Inc.","antineoplastic agent; kaempferol; microphthalmia associated transcription factor; Myrica rubra extract; myricetin; plant extract; quercetin; reactive oxygen metabolite; tyrosinase related protein 1; unclassified drug; free radical; melanin; membrane protein; microphthalmia associated transcription factor; MITF protein, human; Mitf protein, mouse; monophenol monooxygenase; oxidoreductase; plant extract; TYRP1 protein, human; Tyrp1 protein, mouse; A2058 cell line; animal cell; antineoplastic activity; antioxidant activity; Article; B16-F0 cell line; biological activity; controlled study; down regulation; drug cytotoxicity; drug efficacy; drug mechanism; drug safety; enzyme activity; enzyme inhibition; enzyme repression; free radical scavenging assay; fruit; gene expression; human; human cell; in vivo study; liquid chromatography-mass spectrometry; melanogenesis; melanoma cell; mouse; nonhuman; priority journal; protein expression; protein secretion; animal; antagonists and inhibitors; biosynthesis; cell survival; drug effect; genetics; melanoma; metabolism; Myrica; oxidation reduction reaction; protein synthesis; tumor cell line; Animals; Cell Line, Tumor; Cell Survival; Free Radicals; Fruit; Gene Expression; Humans; Melanins; Melanoma; Membrane Glycoproteins; Mice; Microphthalmia-Associated Transcription Factor; Monophenol Monooxygenase; Myrica; Oxidation-Reduction; Oxidoreductases; Plant Extracts; Protein Biosynthesis; Reactive Oxygen Species"
